TAX,ADC,TS
29,11967,1716192803.5419692993
29,11296,1716192803.5849821568
29,10815,1716192803.6280024052
29,8887,1716192803.6709368229
29,7984,1716192803.7138221264
29,6977,1716192803.7567222118
29,6802,1716192803.7997813225
21 29,12269  7186,1716192803.8428320885
21 29 44,11188  6994 13522,1716192803.8858780861
21 29 44,11060  7229 13221,1716192803.9288251400
21 29 44,10846  7151 12823,1716192803.9718422890
21 29 44,10560  6950 12785,1716192804.0147864819
11 21 29 44,10166 10640  7053 12653,1716192804.0578782558
11 21 29 44,9848 10455  7012 12605,1716192804.1008179188
11 21 29 37 44,9565 10474  6595 16339 12395,1716192804.1438817978
11 21 29 37 44,9223 10277  6158 13092 12303,1716192804.1868460178
11 21 29 37 44,9160 10112  6048 11773 12293,1716192804.2298536301
11 21 29 37 44,8921 10340  5340  9693 12372,1716192804.2727737427
11 19 21 28 29 37 44,9016 11320 10240 13311  5217  9641 12401,1716192804.3160650730
11 19 21 26 28 29 37 44,9195 11340 10039 11073 11377  5111  9523 12245,1716192804.3588619232
11 19 21 26 28 29 37 44,9105 11416  9773 10565 10909  4834  9547 12241,1716192804.4018635750
3 11 19 21 26 28 29 37 44,6105  9148 10974  9757 10495 10806  4570  8969 12074,1716192804.4447808266
3 11 19 21 26 28 29 37 44 45,5590  9103 11293  9707 10412 10824  4349  8772 12271 12031,1716192804.4878995419
3 11 19 21 26 28 29 37 44 45,5562  9043 11012  9777 10312 10846  4187  8078 12165  8309,1716192804.5308585167
3 11 19 21 26 28 29 34 37 38 44 45,5361  9091  8122  9610 10375 10802  4079 13919  7934 12405 11398  8153,1716192804.5738823414
3 11 19 21 26 27 28 29 37 44,5165  8810  6368  9328  8673 12604 10423  3448  7236 11901,1716192806.4230372906
3 11 19 21 26 28 29 37 44,5337  8780  6435  9335  8824 10308  3498  7090 11821,1716192806.4660518169
3 11 19 21 26 28 29 37 44,5646  8851  9358  9395 10590 10671  3700  8119 12307,1716192806.5090415478
3 11 19 21 26 28 29 37 44,8974  8796  9383  9416 10874 10699  3843  8985 12373,1716192806.5519740582
11 19 21 28 29 37 44,8613  9573  9524 11322  4180  8935 12461,1716192806.5949256420
11 19 21 28 29 37 44,8665  9901  9612 15961  4531  9722 12450,1716192806.6380023956
11 19 21 29 37 44,8691 13305  9637  4739  9727 12307,1716192806.6808907986
11 21 29 44,8811  9779  5025 12402,1716192806.7239761353
11 21 29 44,9282  9858  5423 12713,1716192806.7669680119
11 21 29,11048 10042  6189,1716192806.8099486828
21 29,10054  6593,1716192806.8529474735
21 29,10303  6682,1716192806.8958766460
21 29,10462  6770,1716192806.9389536381
21 29,10839  6940,1716192806.9819591045
21 29,11129  7215,1716192807.0247898102
29,7359,1716192807.0678663254
29,7767,1716192807.1109547615
29,7932,1716192807.1540200710
29,10725,1716192807.1968367100
29,11648,1716192807.2399868965
