TAX,ADC,TS
11,12151,1716182174.9842534065
11,11445,1716182175.0702283382
11,10281,1716182175.1133439541
11,10162,1716182175.1563653946
11,10015,1716182175.1993141174
11 19,10659 11751,1716182175.2421019077
11 19,10215 11015,1716182175.2850925922
11 19,9990 10330,1716182175.3280973434
3 11 19,11770  9855 10303,1716182175.3710899353
3 11 19,10330  9711 10173,1716182175.4141366482
3 11 19,9753  9661 10055,1716182175.4572403431
3 11 19 28,6909  9744 10160 12339,1716182175.5001823902
3 11 19 28,6538  9524  9903 11919,1716182175.5431611538
3 11 19 28,6298  9319  9620 11595,1716182175.5861196518
3 11 19 28,6050  9306  9479 11406,1716182175.6290740967
3 11 19 27 28,5877  9266  9548 13470 11434,1716182175.6720764637
3 11 19 27 28,5713  9205  8890 12937 11319,1716182175.7150850296
3 11 19 27 28,5415  9105  8621 12650 11126,1716182175.7580683231
3 11 19 27 28,4909  8941  8275 12561 10912,1716182175.8010778427
3 11 19 26 27 28 29,4789  9122  7822 13394 12563 11169 12220,1716182175.8441016674
3 11 19 26 27 28 29,4836  9101  6586 11132 12551 11054 11978,1716182175.8871240616
3 11 19 26 27 28 29,4710  8981  5891 10805 12399 10933 11708,1716182175.9300954342
3 11 19 26 27 28 29,4655  8967  5647 10717 12338 10931 11315,1716182175.9731533527
3 11 19 26 27 28 29,4553  8889  5529 10506 12158 11126 11126,1716182176.0161406994
3 11 19 20 26 27 28 29,4395  8863  4967 15605 10268 12062 11040 10935,1716182176.0591256618
3 11 19 20 26 27 28 29 42,4124  8846  4901 13639 10181 12033 11052 10937 13514,1716182176.1021647453
3 11 19 20 26 27 28 29 42 44,3954  8834  4699 13063  8579 11803 10952 10836 12707 13930,1716182176.1452217102
3 11 18 19 20 26 27 28 29 42 44,3860  8846 12402  4694 12101  8466 12146 10932 10692 12618 13181,1716182176.1881830692
3 11 18 19 20 26 27 28 29 42 44,3678  8876 11241  4441 11884  8380 11995 10727 10439 12483 13131,1716182176.2313318253
3 11 18 19 20 26 27 28 29 42 44,3631  8748 10937  4357 11464  8282 11587  9740 10368 12311 12996,1716182176.2743914127
3 11 18 19 20 26 27 28 29 34 42 44,3451  8087 10602  4308 10775  8371 11539  9496 10478 12208 12370 12729,1716182176.3172180653
3 11 18 19 20 26 27 28 29 34 42 44,3378  8053 10376  4217 10617  8180 11543  6801 10458 11873 12091 12488,1716182176.3601849079
3 10 11 18 19 20 21 26 27 28 29 34,3582 12482  7630 10616  4179 10387 10499  8480  8321  8980 10733 11785,1716182178.1231920719
3 10 11 18 19 20 21 26 27 28 29 34,3730 15234  7725 11303  4255 10803 10413  8383  8621  9413 10764 13685,1716182178.1662299633
3 11 19 20 21 26 27 28 29,3986  7676  4314 11587 10889  9881 11976 10664 11209,1716182178.2091276646
3 11 19 20 26 27 28 29,3999  8680  4435 12182  9970 11170 10659 11129,1716182178.2521946430
3 11 19 20 26 27 28 29,4029  8736  4687 13053 10173 11375 10527 11563,1716182178.2952191830
3 11 19 26 27 28,4200  8697  4702 10545 10971 10729,1716182178.3382227421
3 11 19 27 28,4197  8572  5169 10587 10501,1716182178.3812713623
3 11 19 27 28,4305  8628  5550 11370 10750,1716182178.4241986275
3 11 19 27 28,4729  8680  7009 11062 10950,1716182178.4671771526
3 11 19 27 28,5502  8911  8379 11236 11326,1716182178.5102078915
3 11 19 27 28,5631  8980  9288 11611 11478,1716182178.5532622337
3 11 19,5672 8845 9151,1716182178.5960986614
3 11 19,8958 9240 9492,1716182178.6391484737
3 11 19,9267 9385 9713,1716182178.6821851730
3 11 19,16315  9427  9962,1716182178.7252166271
11 19,9646 10251,1716182178.7681591511
11,9501,1716182178.8111445904
11,9674,1716182178.8541607857
11,10509,1716182178.8972058296
