TAX,ADC,TS
21,12309,1716179082.1154448986
21,10994,1716179082.1584711075
11 21,10235 10840,1716179082.2014555931
11 21,9727 10686,1716179082.2444229126
11 21 28 29,9952 10999 12614 12523,1716179082.2874734402
11 21 28 29,9632 10770 12036 12033,1716179082.3305070400
11 21 28 29,9437 10385 11804 11755,1716179082.3734638691
11 21 28 29,9205 10223 11608 11451,1716179082.4163432121
11 20 21 28 29,9274 13113 10257 11389 11423,1716179082.4594626427
11 19 20 21 28 29,9367 11580 12518 10287 11379 11325,1716179082.5025432110
3 11 19 20 21 28 29,8843  9442 10316 12424 10302 11209 11299,1716179082.5455164909
3 11 19 20 21 28 29,6661  9481 10113 11892 10396 11071 11045,1716179082.5884249210
3 11 19 20 21 28 29,6105  9318  9793 11598 10167 10919 10949,1716179082.6314947605
3 11 19 20 21 28 29,5860  9261  8942 11417  9991 10963 10854,1716179082.6744720936
3 11 19 20 21 28 29,5624  9175  6636 11200 10097 11015 10851,1716179082.7174487114
3 11 19 20 21 27 28 29,5591  9062  6148 11065 10276 15445 11142 10815,1716179082.7604093552
3 11 19 20 21 27 28 29,5453  9077  5686 10831 10155 12989 11065 10784,1716179082.8034768105
3 11 19 20 21 27 28 29 44,5308  8891  5159 10562 10021 12637 11047  8810 12933,1716179082.8464689255
3 11 19 20 21 27 28 29 44 45,5153  8874  4715 10381 10040 12405 11105  7799 12533 12603,1716179082.8894896507
3 11 19 20 21 27 28 29 36 37 44 45,4185  8793  4372 10102 10099 12159 10995  6119 12511 16355 12385 10064,1716179082.9323949814
3 11 19 20 21 27 28 29 36 37 44 45,4111  8761  4145  8356 10199 11841 10758  6154 12631 13325 12608  8740,1716179082.9755299091
3 11 19 20 21 27 28 29 36 37 44 45,4106  7747  3989  8308 10137 11843 10874  6069 12842 13148 11611  7775,1716179083.0184888840
3 11 19 20 21 23 27 28 29 36,3895  7715  4157  8104  9977 12922 12022 10489  5941 13479,1716179084.3514418602
3 11 19 20 21 23 27 28 29 36,4006  8725  4565 10039  9945 12921 12123 10511  5969 15689,1716179084.3944611549
3 11 19 20 21 23 27 28 29,4297  8836  5047 10281  9964 12887 12519 10655  6366,1716179084.4374423027
3 11 19 20 21 23 28 29,5228  8814  5855 10692 10073 12826 10537  7622,1716179084.4803383350
3 11 19 20 21 23 28 29,5393  8828  6604 10824 10168 13007 10529  8545,1716179084.5234370232
3 11 19 20 21 23 28 29,5659  8951  9407 11375 10360 13438 10826  8784,1716179084.5664436817
3 11 19 20 21 23 28 29,6270  9129  9815 12139 10517 13871 11058 10214,1716179084.6094319820
11 19 20 21 28 29,9002 10220 12832 10420 11110 10806,1716179084.6523277760
11 20 21 28 29,8968 13194 10330 10940 10843,1716179084.6953778267
11 20 21 28 29,9357 13973 10569 11339 11496,1716179084.7383942604
11 21 28 29,9649 10780 11749 11914,1716179084.7813594341
11 21 28 29,9891 11245 12768 12383,1716179084.8243439198
11 21,9980 10886,1716179084.8673655987
21,10502,1716179084.9103477001
21,10875,1716179084.9533748627
