TAX,ADC,TS
11,12669,1716186873.5586502552
11,10342,1716186873.6016533375
11,10057,1716186873.6445817947
11 28,9800 12120,1716186873.6875965595
11 19 28,9549 11571 11963,1716186873.7306678295
3 11 19 28,8521  9617 10411 11938,1716186873.7735979557
3 11 19 28 29,8132  9535 10211 11866 12413,1716186873.8166224957
3 11 19 28 29,7944  9433 10104 11615 12082,1716186873.8596377373
3 11 19 27 28 29,7819  9449  8346 13839 11434 11515,1716186873.9026274681
3 11 19 27 28 29,7501  9268  7525 12934 11116 11116,1716186873.9457218647
3 11 19 21 27 28 29,6194  9346  7248 13649 12710 11231 11061,1716186873.9885435104
3 11 19 20 21 27 28 29 44,5780  9201  6634 14989 11817 12431 11101 10922 13727,1716186874.0315189362
3 11 19 20 21 27 28 29 44,5582  9183  6139 14241 10987 12456 11336 10746 13155,1716186874.0746338367
3 11 19 20 21 27 28 29 44,5534  9076  5963 13571 10942 12246 11162 10732 12855,1716186874.1176702976
2  3 11 19 20 21 27 28 29 44,15327  5435  9024  5575 13291 10809 12277 11093 10690 12796,1716186874.1607408524
2  3 11 19 20 21 27 28 29 44,15225  5084  8877  5222 12631 10709 12415 11142 10687 12651,1716186874.2036502361
2  3 11 18 19 20 21 27 28 29 44,14671  4845  8911 11622  4831 11691 10446 12564 11122 10638 12385,1716186874.2466297150
2  3 11 18 19 20 21 26 27 28 29 44,15677  4823  9000 11228  4869 11397 10453 11342 12754 10862 10493 12768,1716186874.2896258831
2  3 11 18 19 20 21 27 28 29 36 44,13595  3925  8507 10392  4075 10346  9779  7887 10265  9944 12994 12427,1716186876.3963351250
2  3 11 18 19 20 21 27 28 29 36 44,13846  4018  8602 10612  4191 10876  9845  8026 10278 10046 14017 13021,1716186876.4393785000
2  3 11 19 20 21 27 28 29,14666  5005  8656  4386 11573 10214  8113 10256 10226,1716186876.4825527668
2  3 11 19 20 21 27 28 29,14533  5111  8750  4504 11700 10471 11259 10493 10253,1716186876.5255093575
2  3 11 19 20 21 27 28 29,14837  5295  8852  4968 12682 10737 11273 10647 10431,1716186876.5684769154
2  3 11 19 20 21 27 28 29,15219  5496  9024  6033 13547 11007 12609 10936 10796,1716186876.6114673615
3 11 19 21 27 28 29,7309  9194  7607 11429 12737 11297 11428,1716186876.6544396877
3 11 19 28,7459  8986  9358 11291,1716186876.6972839832
3 11 19 28,9599  9294  9720 11515,1716186876.7402997017
11 19 28,9587 13610 11920,1716186876.7832725048
11,9254,1716186876.8262608051
11,10706,1716186876.8692827225
