TAX,ADC,TS
11,10931,1716186197.4316821098
11,10885,1716186197.4746413231
11,10842,1716186197.5175869465
11,10690,1716186197.5605473518
11,9632,1716186197.6036083698
11,9349,1716186197.6466386318
11 28,9503 12552,1716186197.6898045540
11 20 28,8967 16290 11133,1716186197.7329466343
11 19 20 28,9083 10328 14090 11236,1716186197.7757179737
3 11 19 20 28,14012  9176 10041 13139 11060,1716186197.8188579082
3 11 19 20 28,8201  9042  9788 12558 11151,1716186197.8619151115
3 11 19 20 21 28 29,7794  8985  9902 12246 11628 11454 11849,1716186197.9047536850
3 11 19 20 21 28 29,5947  8908  9549 11975 11358 11292 11513,1716186197.9477541447
3 11 19 20 21 27 28 29,5786  8917  9326 11911 11158 13136 11311 11279,1716186197.9909515381
3 11 19 20 21 27 28 29,5515  8969  7093 11358 10797 12816 11117 10858,1716186198.0339412689
3 11 19 20 21 27 28 29,5305  8804  6356 11260 10729 12590 10918 10642,1716186198.0767641068
3 11 18 19 20 21 27 28 29,5236  8827 13168  6116 11031 10731 12654 10838 10525,1716186198.1197464466
3 10 11 18 19 20 21 27 28 29 36,5115 15034  8838 11063  5373 10703 10643 12433 10637 10557 12892,1716186198.1629078388
2  3 10 11 18 19 20 21 27 28 29 36,15227  4211 12577  8709 10812  4546  9650 10169  9572 10580 10183 11471,1716186200.2699046135
2  3 11 19 20 21 27 28 29 36,16069  5034  8689  5079 10125 10409 11999 10528 10410 12657,1716186200.3126754761
2  3 11 19 20 21 27 28 29,16277  5162  8777  5492 10342 10600 12460 10542 10497,1716186200.3558976650
2  3 11 19 20 21 28 29,16294  5353  8764  6697 10685 11154 10681 11052,1716186200.3989121914
3 11 19 20 21 28 29,5558  8894  9230 10965 11225 10690 11586,1716186200.4419140816
3 11 19 20 21 28,7986  9133  9853 11738 11440 11055,1716186200.4847192764
11 19 20 28,8878  9915 12750 10858,1716186200.5278654099
11 20 28,8884 13485 11284,1716186200.5708591938
11,8940,1716186200.6139094830
11,9597,1716186200.6567564011
11,9658,1716186200.6998310089
11,10277,1716186200.7427268028
