TAX,ADC,TS
11,10397,1716184794.5287201405
11 28,10053 12067,1716184794.5719027519
11 28,9719 11684,1716184794.6148526669
11 19 28,9731 13501 11465,1716184794.6578640938
11 19 20 28,9434 10745 14701 11450,1716184794.7007052898
11 19 20 28,9215 10123 13779 11284,1716184794.7438354492
11 19 20 28,9217  9852 13285 10959,1716184794.7869248390
3 11 19 20 21 28,8443  9272  9945 12386 13859 11232,1716184794.8298211098
3 11 19 20 21 27 28 29,8198  9313 10024 12315 13065 13640 11384 12300,1716184794.8725514412
3 11 19 20 21 27 28 29,6241  9236  9857 12025 11637 13077 11386 12076,1716184794.9157972336
3 11 19 20 21 27 28 29,5923  9141  8157 11576 11341 12733 11015 11420,1716184794.9587974548
3 11 19 20 21 27 28 29,5820  9068  7200 11211 11076 12491 11152 11271,1716184795.0018682480
3 11 19 20 21 27 28 29,5623  8993  6750 11017 10960 12416 10962 10974,1716184795.0447044373
3 11 19 20 21 27 28 29 44,5318  8778  5905 10566 10555 12141 10686 10615 13787,1716184795.0878264904
3 11 19 20 21 26 27 28 29 44,5247  8826  5626 10172 10616 11278 12390 10597 10389 13051,1716184795.1308622360
3 11 18 19 20 21 26 27 28 29 36 44,4611  8903 11670  5408 10103 10621 11002 10336 10823 10459 15303 12665,1716184795.1737706661
2  3 10 11 19 20 21 27 28 29 36,15999  4231 14918  8563  4373  8206  9985  9329 10331  9925 13133,1716184797.1516623497
3 11 19 20 21 27 28 29,4258  8542  4459  8497 10096  9403 10257  9944,1716184797.1947662830
3 11 19 20 21 27 28 29,5218  8635  4775  9608 10362 11729 10410 10543,1716184797.2377212048
3 11 19 20 21 27 28 29,5505  8816  6086 10102 10584 12343 10577 11053,1716184797.2804315090
3 11 19 20 21 27 28 29,5725  9063  7569 10578 10887 12568 10741 11361,1716184797.3237073421
3 11 19 20 21 28 29,7722  9085  8885 10854 11109 10736 11821,1716184797.3667035103
3 11 19 20 21 28,9338  9130  9607 11570 11133 10951,1716184797.4097101688
11 19 20 21 28,9005 10056 12149 15601 11275,1716184797.4525067806
11 19 20 28,9179 12105 13145 11318,1716184797.4956917763
11 28,9658 11717,1716184797.5386729240
11,10188,1716184797.5816519260
