TAX,ADC,TS
11 19,9155 11060,1716191901.6655302048
29,11318,1716191901.7085096836
21,11106,1716191901.7515575886
11 19,9482 7349,1716191901.8375110626
20 28,13380 11019,1716191901.8805539608
20 28,12845 10951,1716191901.9235916138
11 20 28,10271 12119 11022,1716191901.9664943218
11 20 28,9707 11230 10915,1716191902.0095064640
11 20 28,9538 11084 10792,1716191902.0525999069
11 20 28,9388 10864 10637,1716191902.0956511497
11 20 28 44,9251 10766 10631 13237,1716191902.1388251781
11 20 28 44,9253 10703 10611 12735,1716191902.1818292141
3 11 20 28 29 44,9562  9328 10529 10698 14527 12549,1716191902.2245404720
3 11 12 20 28 29 44,7476  9270 15610 10423 10730 11780 12604,1716191902.2677485943
3 11 12 20 26 28 29 44,6750  9396 14554 10468 11071 10837 11343 11798,1716191902.3107962608
3 11 12 20 26 28 29 44,6508  9262 14671 10290 10833 10687 10959 10877,1716191902.3538596630
3 11 12 20 26 27 28 29 44,6265  9195 12341  9635 10607 13198 10637 10728 11245,1716191902.3967330456
3 11 12 20 26 27 28 29 34 44,6219  9215 11610  9250 10651 13005 10960 10456 11906 10777,1716191902.4398684502
3 11 12 20 26 27 28 29 34 44,6077  9081 10956  8012 10499 12501 10777 10416  9173  9318,1716191902.4828088284
3 11 12 18 19 20 26 27 28 29 34 44,5039  9265  9877 11274 12958  7623 10430 12527  7875 10210  9019  7611,1716191902.5258362293
3 11 12 18 19 20 26 27 28 29 34 44,4959  9117  9434 10972 11083  6699 10439 12115  7769 10135  9040  6215,1716191902.5688388348
3 11 12 19 20 26 27 28 29 34 44,4807  8943  8404  9871  5532 10286  8644 10111 10041 11812 12317,1716191904.5476329327
3 11 12 20 26 27 28 29 44,5871  9091  9811  5758 10488  8759 10230 10267 12468,1716191904.5906596184
3 11 12 20 26 27 28 29 44,6059  9206 10649  6129 10967  8875 10442 10872 12859,1716191904.6336214542
3 11 12 20 27 28 29 44,8946  9103 11651  6552 10147 10514 11507 13037,1716191904.6764624119
3 11 12 20 27 28 44,9249  9219 11922  6786 10802 10545 13430,1716191904.7196543217
11 12 20 27 28 44,9347 15834  7763  9998 11007 13647,1716191904.7625622749
11 12 20 27 28,9401 16121  9711 11561 11048,1716191904.8056163788
11 20 27 28,9714  8751 11838 11098,1716191904.8484597206
11 20 28,9795  7655 11185,1716191904.8916072845
20 28,7346 10858,1716191904.9346084595
20 28,8456 10626,1716191904.9775278568
20 28,9567 10682,1716191905.0204279423
20 28,9562 10336,1716191905.0636153221
20 28,10972 10463,1716191905.1066887379
