TAX,ADC,TS
11,10158,1716186449.3735055923
11,10066,1716186449.4165840149
11,9845,1716186449.4596254826
11 28,9927 11848,1716186449.5026223660
11 28,9214 11103,1716186449.5455596447
11 28,9011 10954,1716186449.5885882378
11 19 28,9243 10553 11124,1716186449.6315400600
11 19 28,8953  9735 10933,1716186449.6746299267
11 19 28 29,9087  9849 10980 11728,1716186449.7175774574
11 19 27 28 29,8906  9744 14283 11142 11252,1716186449.7606599331
11 19 20 27 28 29,8904  9735 15139 12677 11079 10813,1716186449.8036274910
3 11 19 20 27 28 29,9885  9032  9876 13286 12583 11137 10898,1716186449.8466496468
3 11 19 20 27 28 29,7959  9025  9293 13300 12466 10943 10722,1716186449.8897333145
3 11 19 20 27 28 29,7713  8860  8407 12703 12400 10899 10578,1716186449.9327764511
3 11 19 20 21 27 28 29 44,7627  8916  7051 12284 11750 12262 11103 10620 12855,1716186449.9756362438
2  3 11 19 20 21 27 28 29 44,15219  5847  8980  6236 11876 11193 12231 11007 10653 12538,1716186450.0186028481
2  3 11 19 20 21 27 28 29 44,13765  5782  8861  5801 11672 10808 12095 10904 10422 12589,1716186450.0616106987
2  3 11 19 20 21 27 28 29 44,13738  5523  8780  5278 11401 10645 12072 10782 10320 12415,1716186450.1047618389
2  3 11 19 20 21 26 27 28 29 44,13233  5517  8827  5189 10979 10519 11047 11601 10830 10284 12353,1716186450.1476447582
3 11 19 20 21 26 27 28 29 34 36 44,4179  7536  4213 10070 10089  8774 10823 10318  9826 11478 11803 12109,1716186452.4696247578
3 11 19 20 21 26 27 28 29 36 44,5015  7667  4646 10274 10335 10311 10967 10475  9847 12054 12369,1716186452.5125918388
3 11 19 20 21 27 28 29 36 44,5108  7674  4788 10538 10363 11057 10318  9844 12519 12733,1716186452.5556080341
3 11 19 20 21 27 28 29,5382  8757  5138 11226 10637 11145 10453 10129,1716186452.5986199379
3 11 19 20 21 27 28 29,5479  8823  5446 11747 10650 11375 10317 10182,1716186452.6416072845
3 11 19 20 21 27 28 29,7415  8829  7053 12401 11056 11807 10737 10455,1716186452.6845023632
3 11 19 20 21 27 28 29,7649  8840  7749 12980 11095 12454 10669 10570,1716186452.7275965214
3 11 19 20 27 28 29,12666  8956  9585 15803 11902 10965 10865,1716186452.7706055641
11 19 27 28 29,8972  9615 12068 11031 11193,1716186452.8135879040
11 19 28,8715  9335 11049,1716186452.8566081524
11 19 28,8988  9618 11185,1716186452.8995797634
11 28,8869 11175,1716186452.9425714016
11,9271,1716186452.9855413437
11,9899,1716186453.0285730362
11,10523,1716186453.0716431141
