TAX,ADC,TS
28,11261,1716194068.9641489983
28,11074,1716194069.0072317123
28 45,10979 10777,1716194069.0502417088
27 28 45,12852 11339  9901,1716194069.0932335854
27 28 45,14877 11160  9809,1716194069.1361715794
27 28 45,12409 11166  8107,1716194069.1792201996
27 28 45,12418 11108  7931,1716194069.2222335339
27 28 45,12274 10933  7874,1716194069.2651782036
27 28 42 45,12097 10867 12961  9729,1716194069.3081712723
27 28 42 45,12098 10774 15124  9514,1716194069.3512198925
27 28 45 53,12017 10659  8212 12829,1716194069.3942065239
11 27 28 42 45 53,14414 12326 10742 12807  8349 10985,1716194069.4371087551
11 27 28 42 45 53,10433 12280 11011 12635  8338  9292,1716194069.4801981449
11 20 27 28 42 45 53,10017 16282 12700 10889 12074  8446  9656,1716194069.5232520103
11 20 27 28 42 45 53,9830 14951 12159 10861 11686 11781  9666,1716194069.5662667751
11 18 20 27 28 42 45 53,9682 13709 14011 12238 10868 12477  8231  8762,1716194069.6091878414
11 18 20 27 28 42 45 53,9647 13496 13659 12456 11027 11326  7641  8733,1716194069.6522219181
11 18 20 27 28 42 45 53,9557 13420 13323 12616 10973 11065  9519  8483,1716194069.6952538490
11 18 20 27 28 42 45 53,9395 12966 13833 12185 10799 10517 11875  8521,1716194069.7382445335
11 18 20 27 28 42 45 53,9424 13243 13403 11646 10750 10275  9080  8334,1716194069.7812013626
11 18 20 27 28 42 45 53,9285 12762 12811 12059 10778 11074  9405  8390,1716194069.8242242336
11 18 20 27 28 29 42 45 53 55,9343 12863 12762 12096 10910 11892 10501  9190  8321 10972,1716194069.8672196865
11 18 20 27 28 29 42 45 53 55,9216 12841 12638 11530 10736 11793 10701  8197  8342  9260,1716194069.9102609158
11 18 20 27 28 29 42 45 53 55,9117 12976 12863 11564 10786 11605 10209  7962  8243  8951,1716194069.9532530308
11 18 20 27 28 29 42 44 45 53 55,8999 12932 12404 11729 10707 11600 10005 13155  8054  8260  8526,1716194069.9962565899
11 18 19 20 27 28 29 42 44 45 53 55,9087 13001 10395 12754 11843  9010 11532 10037 13328  7981  8183  8460,1716194070.0392215252
11 18 19 20 27 28 29 42 44 45 53 55,9055 12975 10402 12358 11484  8978 11492 10074 12910  7741  8198  7485,1716194070.0822787285
11 18 19 20 27 28 29 42 44 45 53 55,8933 12820 10006 12098 11383 10680 11283 10165 12646  6853  8016  7031,1716194070.1252615452
3 11 18 20 27 28 29 36 42 44 45 53,8969  8948 13130 12046 10765  8425 10835 12349  7755 12496  6588  9095,1716194072.7482204437
3 11 18 20 27 28 29 36 42 44 45 53,9115  8992 13175 12490 10762  8577 10878 12398  8055 12591  6751  9138,1716194072.7912223339
3 11 18 20 27 28 29 36 42 44 45 53,9417  9014 13298 12653 10915  8683 11046 12566  8746 12697  6821 12058,1716194072.8341662884
11 18 20 27 28 29 36 42 44 45 53,8838 13562 12579 10717 10419 11069 12685  8334 12809  7023 12111,1716194072.8772003651
11 18 20 27 28 29 42 44 45 53,9022 13262 12824 11048 10530 11221  9871 13147  7735 12212,1716194072.9202086926
11 18 20 27 28 29 42 45 53,9085 13674 12973 10919 10632 11554  9698  7650 12226,1716194072.9631500244
11 20 27 28 42 45 53,9072 12839 10855 10506 10095  7693 12226,1716194073.0062167645
11 20 27 28 42 45 53,9087 12889 11090 10576 10727  7889 12475,1716194073.0490264893
11 20 27 28 42 45 53,9334 12985 11124 10581 11426  7897 12565,1716194073.0921757221
11 20 27 28 42 45,9264 13018 11126 10671 11094  7709,1716194073.1351788044
11 20 27 28 42 45,9341 13215 11360 10730 11381  7897,1716194073.1782221794
11 20 27 28 42 45,9516 13458 11339 10895 16181  7942,1716194073.2212052345
11 20 27 28 45,9700 13555 11343 10906  7984,1716194073.2641739845
11 20 27 28 45,9940 13895 11757 10853 10065,1716194073.3072342873
11 20 27 28,10387 14012 11703 10996,1716194073.3502488136
11 20 27 28,10793 13899 11925 10872,1716194073.3930935860
20 27 28,15232 12261 11044,1716194073.4361555576
20 27 28,16147 12648 11199,1716194073.4791784286
27 28,12539 11299,1716194073.5222008228
27 28,12939 11450,1716194073.5651245117
44,15826,1716194073.7801699638
44,14182,1716194073.8231537342
44,12819,1716194074.0810539722
44,14181,1716194074.1671640873
28,11586,1716194074.2101495266
