TAX,ADC,TS
11,13014,1716187219.4963848591
11,10812,1716187219.5396900177
11,9783,1716187219.5826716423
2 11,15259  9195,1716187219.6256659031
2 11,14419  8899,1716187219.6684451103
2 11 19 20 28,14149  9340 10896 15811 11749,1716187219.7115850449
2  3 11 19 20 21 28,14464 10155  9485 10545 14716 12255 11852,1716187219.7547483444
2  3 11 19 20 21 28,14133  8267  9232  9727 13682 11251 11444,1716187219.7976851463
2  3 11 19 20 21 28,13770  8104  9163  8194 13002 11191 11198,1716187219.8406269550
2  3 11 19 20 21 27 28 29,13804  6130  9164  6919 12204 11125 13248 11430 11468,1716187219.8835701942
2  3 11 19 20 21 27 28 29,13752  5807  9069  6279 11652 10831 12690 11105 11024,1716187219.9265215397
2  3 11 19 20 21 27 28 29,13580  5610  9022  5851 11443 10805 12490 11042 10852,1716187219.9695787430
2  3 11 19 20 21 27 28 29,13548  5344  8959  5031 10947 10646 12258 10674 10550,1716187220.0124559402
2  3 11 18 19 20 21 27 28 29 36,13441  4524  8841 11484  4622 10755 10566 11747 10693 10485 13503,1716187220.0555887222
2  3 11 18 19 20 21 26 27 28 29 36,13379  4443  8923 11266  4633 10616 10447 13373 11501 10782 10437 13373,1716187220.0985989571
2  3 10 11 18 19 20 21 27 28 29 36,13683  4279 10545  7780 10871  4203  9797 10091  8271 10389  9592 10979,1716187222.0335807800
2  3 11 19 20 21 27 28 29,13753  4337  8661  4483 10154 10198  8194 10417 10087,1716187222.0763640404
2  3 11 19 20 21 27 28 29,11960  5266  8728  4792 10440 10443  8609 10534 10475,1716187222.1195600033
2  3 11 19 20 21 27 28 29,12676  5603  8861  5526 10868 10716 10800 10855 11321,1716187222.1625633240
2  3 11 19 20 21 27 28,13587  5863  8926  6386 11334 10828 11209 10808,1716187222.2055449486
2  3 11 19 20 21 28,13554  7990  8994  9741 12144 11108 11012,1716187222.2484533787
2 11 19 20 28,15821  9049 12353 12564 12301,1716187222.2915153503
11,8488,1716187222.3345077038
11,9595,1716187222.3774812222
11,12879,1716187222.4203040600
11,14463,1716187222.4635291100
