TAX,ADC,TS
11 44,14702 14921,1716193217.3913934231
44,13195,1716193217.4343802929
28,11315,1716193217.6064410210
28,10913,1716193217.6493737698
28,10879,1716193217.6922938824
28,10851,1716193217.7353677750
20 28,15272 10856,1716193217.7783851624
20 28,14961 10824,1716193217.8213984966
20 28,13041 10843,1716193217.8642971516
20 28,12874 10810,1716193217.9073956013
20 28,12662 10702,1716193217.9503586292
20 28,12486 10646,1716193217.9933772087
20 28,11805 10620,1716193218.0362913609
20 28,11242 10571,1716193218.0794091225
20 28,10941 10490,1716193218.1223735809
20 28,10773 10605,1716193218.1653766632
11 20 28,9940 10834 10969,1716193218.2083115578
11 20 26 28 29,9824 10989 13239 11092 13183,1716193218.2513825893
11 20 26 28 29,9659 10991 12510 10806 12602,1716193218.2944204807
11 20 26 27 28 29,9699 10887 10190 13407 10789 12304,1716193218.3374371529
11 20 26 27 28 29 34,9765 10815  9449 12836 10791 11666 12603,1716193218.3803451061
11 20 26 27 28 29 34,8573 10581  9280 12556 10755 11250  9272,1716193218.4233672619
11 20 26 27 28 29 34,8267 10382  9079 12402 10527 10917  9125,1716193218.4663524628
11 20 26 27 28 29 34,7495 10200  8845 12340 10474 10600  8990,1716193218.5094404221
11 20 26 27 28 29 34,7572  9691  8766 12244 10252 10418  8914,1716193218.5523509979
11 20 26 27 28 29 34,7089  8933  8662 12223 10302 10329  8796,1716193218.5953941345
11 20 26 27 28 29 34,7348  8324  8601 12106  8879 10202  7636,1716193218.6384351254
3 11 20 26 27 28 29 34,9442  6543  7815  8356 12047  8597 10050  7365,1716193218.6814169884
3 11 20 26 27 28 29 34 37 47,7747  5329  7611  8275 12018  8409  9918  7357 16349 10569,1716193218.7243671417
3 11 20 26 27 28 29 34 37 47,5670  4261  7723  8135 11813  7284  8515  7132 13011  8634,1716193218.7674109936
3 11 20 26 27 28 29 34 37 47,5372  4075  7408  7982 11660  6398  8312  7113 12737  7504,1716193218.8104593754
3 11 20 26 27 28 29 34 37 47,5278  3695  7219  7863 11617  5581  8227  7152 12615  6381,1716193218.8533437252
3 11 19 20 26 27 28 29 34 37 47,4585  3547 11764  7317  7880  9217  4644  8191  7698 12520  5893,1716193218.8963677883
3 11 19 20 21 26 27 28 29 34 37 47,3960  2741  9358  5287 10300  4967  5529  3069  5659  8311 12442  5880,1716193220.4874260426
3 11 19 20 21 26 27 28 29 34 37 47,4143  3031  9658  5327 10362  6051  6305  3382  5798  8572 12483  6793,1716193220.5304200649
3 11 19 20 21 26 27 28 29 34 37 47,4204  3239  9758  5446 10519  6100  6397  3891  5816  8214 12693 14109,1716193220.5734000206
3 11 19 20 26 27 28 29 34 37,5036  3711  9813  5905  6430  6482  4226  8211  8545 12657,1716193220.6163477898
3 11 19 20 26 27 28 29 34 37,5359  4164 10048  5937  7340  7176  5233  8354  8553 12653,1716193220.6594121456
3 11 19 20 26 27 28 29 34 37,7175  4466 10224  6069  7842  7228  5815  8423  8706 12863,1716193220.7024095058
3 11 20 26 27 28 29 34,8728 5754 5942 7979 7262 7094 9801 8699,1716193220.7454042435
11 20 26 27 28 29 34,6201 6200 8071 7462 7923 9780 8897,1716193220.7883329391
11 20 26 27 28 29 34,6921  6669  8322 11775  8920  9964  9099,1716193220.8314068317
11 20 26 27 28 29 34,7304  8475  8409 11826  9988 10012  9194,1716193220.8743743896
11 20 26 27 28 29 34,7530  9624  8697 11941 10057 10310  9261,1716193220.9174203873
11 20 26 27 28 29 34,9215  9914  9060 12290 10077 10429 11856,1716193220.9603121281
11 20 26 27 28 29 34,9512 10105  9399 12406 10227 10959 12144,1716193221.0034267902
11 20 26 27 28 29 34,9617 10554  9774 12613 10370 11442 12282,1716193221.0464022160
11 20 27 28,9364 10318 12345 10097,1716193221.0893869400
11 20 27 28,9920 10505 16025 10131,1716193221.1323390007
20 28,10351 10343,1716193221.1754055023
20 28,10581 10507,1716193221.2183859348
20 28,11318 10713,1716193221.2613716125
20 28,11647 10706,1716193221.3043704033
20 28,12207 10914,1716193221.3473584652
20 28,13327 10991,1716193221.3903584480
20 28,13748 11155,1716193221.4333784580
20 28,14532 11023,1716193221.4763207436
20 28,13419 11257,1716193221.5193471909
19,9853,1716193221.6053543091
44,13869,1716193222.0783350468
44,13015,1716193222.1405844688
