TAX,ADC,TS
11,11355,1716179552.4587368965
11,9777,1716179552.5017025471
11 20,9436 14906,1716179552.5447795391
11 20,9206 12707,1716179552.5877051353
11 20 28,9404 12783 11804,1716179552.6307003498
11 20 28 29,9395 12715 11539 13617,1716179552.6736783981
11 19 20 28 29,9129 14282 12365 11137 11615,1716179552.7166757584
3 11 19 20 28 29,9143  9310 10228 12488 11217 11632,1716179552.7598087788
3 11 19 20 28 29,7882  9232 10112 12081 11167 11109,1716179552.8026876450
3 11 19 20 28 29,7668  9238  9874 11745 10865 11038,1716179552.8457970619
3 11 19 20 21 28 29,6249  9197  9831 11276 11568 11030 11155,1716179552.8886570930
3 11 19 20 21 27 28 29 36,6169  8486 10016 11095 11417 13310 11163 11403 14185,1716179552.9317653179
3 11 19 20 21 27 28 29 36 44,6063  7895  8098 10904 11015 12921 11192 10923 13870 13493,1716179552.9747140408
3 11 19 20 21 27 28 29 36 44,5885  6605  7156 10784 10601 12665 11132 10618 13832 12653,1716179553.0177550316
3 11 19 20 21 27 28 29 36 44,5710  5927  6123 10530 10499 12647 11312 10571 13799 12635,1716179553.0605123043
3 11 19 20 21 23 27 28 29 36 44,5587  5286  5471  8362 10514 14412 12573 11357 10571 13787 12837,1716179553.1038362980
3 11 19 20 21 23 27 28 29 36 44,5375  4954  4995  8228 10202 13403 12297 10607 10520 13708 10045,1716179553.1468002796
3 11 19 20 21 23 27 28 29 36 44 45,5150  4509  4732  8022 10165 13555 12230  9559 10438 13743  9065 11815,1716179553.1897201538
3 11 19 20 21 23 27 28 29 36 44 45,4647  4223  4485  8009 10043 13375 12261  8122 10392 13522  9835 11705,1716179553.2327485085
2  3 11 19 20 21 23 27 28 29 36,15302  4408  4677  4667  7626 10065 13071 12346  9875  9997 10871,1716179554.8236310482
3 11 19 20 21 23 27 28 29 36,4535  5327  4966  8090 10203 13026 12447 10858 10005 13615,1716179554.8666651249
3 11 19 20 21 23 27 28 29 36,4730  6492  5413 10020 10345 13198 13945 10717 10268 13647,1716179554.9097390175
3 11 19 20 21 23 28 29 36,4753  7840  8841 10010 10465 13315 10556 10398 14803,1716179554.9526445866
3 11 19 20 21 28 29,5675  8883  9630 10745 10642 10630 10515,1716179554.9956073761
3 11 19 20 21 28 29,7251  8914  9740 10850 10658 10650 10800,1716179555.0386180878
3 11 19 20 21 28 29,8793  8883  9886 10950 10894 10606 11053,1716179555.0817277431
11 20 28 29,9033 11430 10975 11175,1716179555.1246435642
11 20 28,8928 12450 11038,1716179555.1676311493
11 28,9248 11389,1716179555.2106647491
11,9227,1716179555.2536160946
11,11075,1716179555.2966983318
