TAX,ADC,TS
11 28,10422 11790,1716184245.4662687778
11 28,10449 11850,1716184245.5093529224
11 28,10490 11794,1716184245.5521535873
11 28,10211 11809,1716184245.5954079628
11 28,9869 11792,1716184245.6383047104
11 28,9791 11569,1716184245.6813786030
11 28,9574 11379,1716184245.7242417336
11 28,9523 11291,1716184245.7673001289
11 20 28,9495 14192 11222,1716184245.8103268147
11 19 20 28,9285 14428 14605 11112,1716184245.8533563614
11 19 20 28,9312 11978 13151 10986,1716184245.8963491917
3 11 19 20 28 29,10156  9643 11070 13006 11217 12319,1716184245.9392933846
2  3 11 19 20 28 29,15627  9030  9632 10955 12901 11229 12149,1716184245.9823112488
2  3 11 19 20 28 29 44,15358  8378  9572 10700 12448 11133 11845 14674,1716184246.0252299309
2  3 11 19 20 28 29 44,15188  8078  9286 10248 11769 11127 11466 14123,1716184246.0682232380
2  3 11 19 20 28 29 44,14645  7905  9160 10071 11676 11058 11136 13259,1716184246.1113498211
2  3 11 19 20 28 29 44,15190  6114  9076  9911 11529 10999 10992 12847,1716184246.1543307304
2  3 11 19 20 21 28 29 44,14917  6019  9038  9803 11338 11956 11100 10752 12587,1716184246.1972413063
2  3 11 19 20 21 28 29 44,13419  5901  9076  9523 11143 11534 10992 10737 12809,1716184246.2402260303
2  3 11 19 20 21 26 27 28 29 44 45,11975  5858  9225  9396 11155 11033 11339 13975 11067 10944 12954 11061,1716184246.2833571434
2  3 11 19 20 21 26 27 28 29 44 45,11733  5765  9168  8016 10981 10805 11207 12871 10954 11030 12847 10555,1716184246.3263220787
2  3 11 19 20 21 26 27 28 29 44 45,11839  5638  9206  7571 10856 10682 11099 12708 10870 10698 12951 10425,1716184246.3693125248
2  3 11 19 20 21 26 27 28 29 36 44,15499  5106  8706  5819 10133 10185 10833 12265 10461 10079 13183 12663,1716184248.7340812683
2  3 11 19 20 21 27 28 29 44,15474  5201  8663  6949 10411 10445 12159 10529 10338 12789,1716184248.7770278454
2  3 11 19 20 21 27 28 29 44,15631  5438  8741  8930 10665 10665 12390 10545 10493 12910,1716184248.8201889992
3 11 19 20 21 27 28 29,5648  8868  9350 10798 10989 12668 10581 10796,1716184248.8630931377
3 11 19 20 21 27 28 29,7265  8904  9598 11338 11291 13053 10815 10919,1716184248.9060621262
3 11 19 20 21 28 29,7546  8875  9605 11804 12243 10731 11099,1716184248.9489820004
3 11 19 20 28 29,7759  8980  9561 11861 10702 11146,1716184248.9920463562
11 19 20 28 29,8892  9754 12976 11138 12057,1716184249.0350520611
11 19 20 28,8902 10129 13636 11244,1716184249.0781686306
11 20 28,8951 14060 10967,1716184249.1210227013
11 28,8974 11105,1716184249.1640105247
11 28,9223 11118,1716184249.2069764137
11 28,9734 11469,1716184249.2500145435
11 28,11939 11641,1716184249.2929341793
28,11426,1716184249.3359701633
28,11494,1716184249.3789336681
28,11687,1716184249.4219934940
28,11708,1716184249.4650168419
