TAX,ADC,TS
28 44,12024 13143,1716193100.1406910419
28 44,12102 13273,1716193100.1836769581
28,11744,1716193100.2265865803
11,10348,1716193100.3125686646
44,15029,1716193101.0865774155
44,14029,1716193101.1295292377
11 28,12018 12808,1716193101.3446273804
11 28,10300 11291,1716193101.3875615597
11 28,9572 10792,1716193101.4305591583
11 28,9171 10698,1716193101.4735639095
11 28,9041 10769,1716193101.5165660381
11 28,8935 10559,1716193101.5595667362
11 23 28 45,8754 15552 10686 12027,1716193101.6025872231
11 19 23 28 45,8996 11210 15307 10745 11427,1716193101.6455719471
11 19 23 28 45 51 53,8879 10376 15057 10544 11652 11562 11289,1716193101.6886029243
11 19 23 27 28 44 45 51 53,8952  9978 15178 14178 10754 13747 11665  9207 10948,1716193101.7315928936
11 19 20 23 27 28 44 45 47 51 53,8974  9738 14647 15388 12607 10944 13151 12048 12575  9233  9418,1716193101.7746317387
3 11 19 20 23 27 28 29 44 45 51,5597  8796  5396 11567 13053  8662 10755 15968 12683 10906 15125,1716193103.7955462933
3 11 19 20 23 27 28 45,7670  8777  6127 12016 12991  8718 10722 11452,1716193103.8385465145
11 19 20 23 27 28,8633  9250 12303 12892  8679 10651,1716193103.8815143108
11 19 20 23 27 28,8688  9642 14157 12752 10815 10417,1716193103.9245376587
11 19 23 27 28,8710  9791 13151 10932 10601,1716193103.9675416946
11 19 23 28,8684 13149 13541 10346,1716193104.0104925632
11 23 28,8881 13789 10727,1716193104.0534982681
11 23 28,8989 14114 10832,1716193104.0964927673
11 23 28 44,9082 13816 11210 13053,1716193104.1395273209
11 23 44,10064 14870 12422,1716193104.1825065613
23 44,15538 12411,1716193104.2254936695
23 44,14480 12811,1716193104.2684092522
23,15635,1716193104.3114626408
