TAX,ADC,TS
11,9608,1716184755.5214264393
11 28,10147 12274,1716184755.5643711090
11 28,9769 11548,1716184755.6074492931
11 28,9540 11204,1716184755.6504421234
11 28,9316 11002,1716184755.6933889389
3 11 19 28,10608  9604 10781 11222,1716184755.7364118099
3 11 19 28,9885  9588 10127 11097,1716184755.7793354988
2  3 11 19 28 29,15137  8434  9578 10075 11263 12730,1716184755.8224284649
2  3 11 19 28 29,14006  8203  9520 10077 11534 12146,1716184755.8653390408
2  3 11 19 20 28 29,13733  6555  9333  9834 15359 11356 11900,1716184755.9083712101
2  3 11 19 20 27 28 29,13991  5955  9253  9770 13871 13419 11402 11329,1716184755.9514474869
2  3 11 19 20 27 28 29 44,13629  5759  8995  9597 13276 12695 11132 11016 14481,1716184755.9943683147
2  3 11 19 20 21 27 28 29 36 44,13942  5158  9050  8306 12618 13111 12771 11231 11106 14815 13717,1716184756.0373866558
2  3 11 18 19 20 21 27 28 29 36,11485  4237  8690 10478  4577 10508 10557 11212 10223  9816 11468,1716184758.0152926445
2  3 11 18 19 20 21 27 28 29 36,11651  4291  8776 10787  4723 10665 10565 11494 10484 10049 11565,1716184758.0584115982
2  3 11 18 19 20 21 27 28 29 36,11705  4491  8882 11380  5145 11037 10771 11709 10436 10580 12541,1716184758.1014351845
2  3 11 19 20 21 27 28 29,12517  4655  8893  5916 11343 10970 11638 10514 10986,1716184758.1443188190
2  3 11 19 20 21 28 29,14234  5531  8942  7571 12143 11241 10661 11508,1716184758.1872980595
2  3 11 19 20 28 29,14239  5827  9077  9470 13146 10710 11425,1716184758.2302656174
2  3 11 19 20 28,13930  7665  9086  9535 14862 10658,1716184758.2733032703
3 11 19 28,9231  9137  9673 10949,1716184758.3162853718
2 11 19 28,14473  9141 10039 11139,1716184758.3592560291
11 28,9253 11284,1716184758.4022731781
11 28,9758 11682,1716184758.4452404976
11,9655,1716184758.4882383347
11,9742,1716184758.5311515331
