TAX,ADC,TS
11,10361,1716191888.2048246861
11 28,9942 11838,1716191888.2476618290
11 28,9705 11365,1716191888.2907044888
11 28,9499 11048,1716191888.3337588310
11 21 28,9233 12036 10913,1716191888.3767776489
11 19 21 28 45,9350 11148 11380 11227 10486,1716191888.4198489189
11 19 21 28 45,9141 10526 10943 11041 10018,1716191888.4627928734
11 19 21 28 29 45,9018  9823 10925 11059 11751  9922,1716191888.5057945251
11 19 21 23 28 29 45,8956  9755 11008 14801 11108 11358  8484,1716191888.5486872196
3 11 19 20 21 23 27 28 29 45,9892  9199  8347 14015 10967 14000  9662 11240 11253  8079,1716191888.5918958187
3 11 19 20 21 23 27 28 29 45,9259  9041  8024 13429 10770 13896  9303 11037 10815  7897,1716191888.6348378658
3 11 19 20 21 23 27 28 29 45 53,8951  8988  7035 12613 10829 13446  8954 11133 10806  8015 13880,1716191888.6777193546
2  3 11 19 20 21 23 27 28 29 45,15405  7300  8625  5229 10938  9953 12877  8448 10279 10338  8229,1716191890.6557617188
2  3 11 19 20 21 23 27 28 29 45,15562  8499  8721  6463 11366 10132 12930  8579 10415 10390  9903,1716191890.6987524033
2  3 11 19 20 21 23 27 28 29 45,15840  8725  8831  7880 12248 10655 13069  8926 10654 10707 10534,1716191890.7417454720
3 11 19 20 21 23 27 28 29,9768  8895  9720 13071 10801 13380  9271 10648 11162,1716191890.7847659588
11 19 20 21 23 27 28 29,8858  9759 14558 10773 13343  9230 10731 11307,1716191890.8277409077
11 19 21 23 27 28,8933  9923 10985 13209 11655 11011,1716191890.8706772327
11 21 23 28,8879 11240 13351 11133,1716191890.9137101173
11 28,8893 11027,1716191890.9566643238
11,8910,1716191890.9996988773
11,9245,1716191891.0427062511
