TAX,ADC,TS
11,14263,1716179897.6213314533
11,10148,1716179897.7502992153
11,9982,1716179897.7933716774
11,9394,1716179897.8362500668
11,9162,1716179897.8793454170
11,9066,1716179897.9224312305
11,8894,1716179897.9653556347
11 28,8991 11786,1716179898.0083503723
3 11 19 28,8964  9521 11010 11923,1716179898.0513801575
3 11 19 28,8609  9578 10476 11809,1716179898.0943613052
3 11 19 28,6522  9527 10099 11453,1716179898.1373238564
3 11 19 28,6431  9411  9968 11210,1716179898.1803643703
3 11 19 28,6231  9400  9729 10965,1716179898.2233636379
3 11 19 28,6077  9202  9582 10896,1716179898.2663290501
3 11 19 20 28,5944  9169  9650 16180 10792,1716179898.3093564510
3 11 19 20 28 29,5979  9110  9773 14813 10857 13346,1716179898.3523528576
3 11 19 20 27 28 29,5631  9142  9793 13795 13063 10998 11808,1716179898.3953828812
3 11 19 20 27 28 29,4885  8963  9607 13018 12917 10820 11489,1716179898.4384880066
3 11 19 20 26 27 28 29,4814  9027  9721 12324 15001 12813 11047 11331,1716179898.4814159870
3 11 19 20 26 27 28 29 44,4701  9001  7932 11830 14020 12745 10976 11059 13944,1716179898.5244126320
3 11 19 20 21 26 27 28 29 44,4507  8945  7881 11328 11578 13794 12768 11197 10908 13221,1716179898.5674302578
3 11 19 20 21 26 27 28 29 42 44,4290  8999  7266 11063 11261 10602 12616 11174 10940 15682 13101,1716179898.6104519367
3 11 19 20 21 26 27 28 29 42 44,4220  8898  6738 10894 10953 10487 12493 11119 10719 12837 12984,1716179898.6533355713
3 11 19 20 21 26 27 28 29 34 42 44,4167  8772  6153 10669 10799 10439 12584 10981 10600 14965 12429 12613,1716179898.6963975430
3 11 19 20 21 26 27 28 29 34 42 44,4010  8713  5854 10457 10624 10413 12413 10826 10545 12988 12199 12301,1716179898.7394111156
3 11 18 19 20 21 26 27 28 29 34 44,3663  7448 10883  4772  8053  9950  9757 12449 10333 10156 11739 12495,1716179900.5885052681
3 11 18 19 20 21 26 27 28 29 34 44,3871  7536 13731  5002  9869 10114  9900 12675 10331 10212 11778 12561,1716179900.6314280033
3 11 19 20 21 26 27 28 29 44,4066  8485  5380  9994 10146  9867 12505 10462 10345 12845,1716179900.6743478775
3 11 19 20 21 26 27 28 29,4169  8507  6049 10199 10457 10257 12330 10652 10581,1716179900.7174997330
3 11 19 20 21 26 27 28 29,4204  8533  6323 10380 10629 12363 12270 10428 10601,1716179900.7604651451
3 11 19 20 21 26 27 28 29,4302  8710  7273 10649 10829 12706 12386 10511 10991,1716179900.8033945560
3 11 19 20 27 28 29,4524  8603  9328 11213 12589 10482 11476,1716179900.8464429379
3 11 19 20 27 28 29,5380  8725  9554 11657 12619 10666 11639,1716179900.8894593716
3 11 19 20 27 28,5521  8805  9648 12529 12649 10620,1716179900.9324283600
3 11 19 20 28,5847  8893  9576 14320 10760,1716179900.9754350185
3 11 19 28,6093  8986  9588 10911,1716179901.0184376240
3 11 19 28,8151  9073  9775 10857,1716179901.0614337921
3 11 19 28,8219  9147 11991 10815,1716179901.1044762135
11,8648,1716179901.1474657059
11,8776,1716179901.1903786659
11,8819,1716179901.2334167957
11,9220,1716179901.2765085697
