TAX,ADC,TS
11,10777,1716190689.5796556473
11,9982,1716190689.6226782799
11 28,9365 11996,1716190689.6655900478
11 19 28,9219 10223 11458,1716190689.7085351944
3 11 19 20 28,10056  9339 10137 15709 11391,1716190689.7517397404
3 11 19 20 21 27 28,8516  9540 10392 13734 12983 11488 11856,1716190689.7946467400
3 11 19 20 21 27 28 29,8064  9313 10154 13004 11775 11248 11882 12227,1716190689.8376858234
3 11 19 20 21 27 28 29,6147  9163  9702 12684 11544  9362 11592 11412,1716190689.8806498051
3 11 19 20 21 27 28 29,5999  9130  8237 12051 11232  9094 11308 11116,1716190689.9237744808
2  3 11 19 20 21 27 28 29,16040  5675  9070  6656 11231 10929  8463 11126 10727,1716190689.9667959213
3 11 19 20 21 27 28 29 36 44,5528  8987  5774 11304 10906  8378 11134 10569 13586 13807,1716190690.0098042488
2  3 11 19 20 21 27 28 29 36 44,16374  4681  8835  5339 10735 10524  8348 10923 10537 13821 13207,1716190690.0526075363
3 11 19 20 21 26 27 28 29 36 44,4507  8803  5077 10744 10542  9471  8359 10789 10479 13311 12846,1716190690.0957458019
2  3 11 18 19 20 21 27 28 29 36,14123  4061  8269 10909  4132  9950 10149  7638 10643 10624 10965,1716190691.9876635075
2  3 11 19 20 21 27 28 29 36,14290  4165  7768  4334 10497 10391  7732 10742 10706 10953,1716190692.0306668282
2  3 11 19 20 21 27 28 29 36,14837  4863  8751  4956 10518 10514  8039 10790 10811 11694,1716190692.0736737251
2  3 11 19 20 21 27 28 29 36,15558  5470  8805  5526 10930 10852  8450 10999 10968 12142,1716190692.1166470051
2  3 11 19 20 21 27 28 29,13623  5923  9036  6274 11142 11114  9124 11261 10995,1716190692.1596357822
2  3 11 19 20 21 27 28 29 44,14228  7755  9183  7587 11734 11421 10906 11692 11533 13951,1716190692.2026042938
2  3 11 19 20 21 27 28 44,13907  8272  9301 10261 12856 11703 11441 11879 13455,1716190692.2456090450
2  3 11 19 20 28 44,15595  9765  9188 10195 13930 11474 13655,1716190692.2886936665
11 28 44,8988 12091 14029,1716190692.3314764500
11,10047,1716190692.3744707108
11,10907,1716190692.4174609184
