TAX,ADC,TS
11,9347,1716190878.0227627754
11,9379,1716190878.0659642220
11 28,9913 12396,1716190878.1090509892
11 28,9547 11687,1716190878.1519751549
11 28,9038 11317,1716190878.1948764324
11 19 28,9249 10278 11482,1716190878.2378859520
11 19 20 28,9139 10022 14329 11401,1716190878.2808928490
2 11 19 20 28,12805  9166 10022 12984 11258,1716190878.3238887787
2 11 19 20 28,12397  9002  9765 12715 11115,1716190878.3669168949
2 11 19 20 28 29,11935  9009  9766 12285 11130 12177,1716190878.4099133015
2  3 11 19 20 21 28 29,11887 11106  9072  9762 12000 12084 11244 11606,1716190878.4529104233
2  3 11 19 20 21 28 29,11679  8458  8993  9607 11539 11571 11272 11391,1716190878.4958772659
2  3 11 18 19 20 21 28 29,11594  6219  8993 12472  7868 11279 11255 11129 11174,1716190878.5389022827
2  3 11 18 19 20 21 28 29 36 44,11426  6065  8964 11109  6362 11151 10941 11158 11023 16169 13155,1716190878.5819647312
2  3 11 18 19 20 21 27 28 29 36 44,11421  5954  8931 10916  6267 10889 10853 13138 11420 11020 14749 12909,1716190878.6249272823
2  3 10 11 18 19 20 21 27 28 29 36,13287  5292 13466  8739 10771  4545  9930 10332 11896 10329 10162 10848,1716190880.8180935383
2  3 10 11 18 19 20 21 27 28 29 36,11688  5475 13504  8833 11066  4686 10045 10445 12377 10382 10423 11119,1716190880.8610978127
2  3 11 19 20 21 27 28 29,11295  5607  8907  5341 10384 10799 12541 10549 10905,1716190880.9040696621
2  3 11 19 20 21 28 29,11314  7722  8864  6406 10610 10987 10679 11144,1716190880.9470424652
2  3 11 19 20 21 28 29,11823  9220  8914  9413 10977 11244 11032 11583,1716190880.9900927544
2 11 19 20 28,13103  8964  9517 11586 11199,1716190881.0331096649
2 11 19 20 28,15555  8926  9671 11898 11342,1716190881.0760366917
11 20 28,8889 14982 11491,1716190881.1190466881
11 20,8966 15907,1716190881.1620140076
11,9714,1716190881.2050151825
11,9818,1716190881.2480144501
