TAX,ADC,TS
11,13380,1716182197.6425476074
11,11717,1716182197.6855459213
11,11487,1716182197.7284963131
11,11375,1716182197.7713515759
11,10604,1716182197.8143501282
11,10079,1716182197.8573172092
11,9919,1716182197.9005205631
11,9286,1716182197.9435188770
11,9041,1716182197.9865124226
11,8948,1716182198.0295784473
3 11,9946 9347,1716182198.0723466873
3 11 28,8281  9466 11934,1716182198.1156177521
3 11 28,7945  9374 11435,1716182198.1586849689
3 11 28,6275  9237 11124,1716182198.2017335892
3 11 28,5953  9095 10840,1716182198.2445423603
3 11 28,5901  9028 10671,1716182198.2876899242
3 11 28,5683  8936 10682,1716182198.3306195736
3 11 20 28,5566  8913 15466 10623,1716182198.3737113476
3 11 19 20 28 44,5479  8943 10157 12940 10868 14879,1716182198.4164805412
3 11 19 20 28 44,4987  8915 10007 12236 10974 13943,1716182198.4593822956
3 11 19 20 28 44,4899  8838  9876 12075 11040 13373,1716182198.5023550987
3 11 19 20 26 28 44,4405  8994  9945 11726 11740 11059 12910,1716182198.5453453064
3 11 19 20 26 27 28 44,4289  9001  9982 11807 11343 12884 11181 12977,1716182198.5883738995
3 11 19 20 26 27 28 34 44,4284  9003 10039 11561  9963 12915 11259 13282 12843,1716182198.6313424110
3 11 19 20 26 27 28 29 34 44,4174  8982  9848 11401  9581 12731 11380 12141 13037 12703,1716182198.6743972301
3 11 18 19 20 26 27 28 29 34 44,4086  8999 13298  7991 11018  9339 12581 11240 11888 12846 12713,1716182198.7173750401
3 11 18 19 20 26 27 28 29 34 44,4046  8916 11114  7262 10896  9238 12471 11142 11408 12815 12757,1716182198.7603852749
3 11 18 19 20 26 27 28 29 34 42 44,3834  8928 10860  6934 10630  9171 12370 11048 11108 12662 13691 12763,1716182198.8033728600
3  4 11 18 19 20 26 27 28 29 34 44,3517 11364  8622 10533  5185 10386  8743 11241 10933 11732 11892 12868,1716182200.6953656673
3  4 11 18 19 20 26 27 28 34 44,3654 12927  8639 10630  5403 10449  8815 11503 10957 13617 12709,1716182200.7384264469
3 11 18 19 20 26 27 28,3546  8631 10682  5934 10440  8791 11460 11047,1716182200.7814621925
3 11 18 19 20 26 27 28,3866  8677 10905  7609 10862 10564 11860 10833,1716182200.8243455887
3 11 19 20 27 28,3819  8511  9237 11183 12334 10762,1716182200.8673701286
3 11 19 20 27 28,3965  8569  9452 11764 12570 10683,1716182200.9104650021
3 11 19 20 27 28,4083  8587  9490 11903 15935 10735,1716182200.9534451962
3 11 19 28,4802  8632  9524 10955,1716182200.9964499474
3 11 19 28,5254  8701  9692 11396,1716182201.0393922329
3 11 19 28,5254  8680 15057 11519,1716182201.0823621750
3 11,5473 8572,1716182201.1253623962
3 11,7429 8639,1716182201.1683623791
3 11,7870 8938,1716182201.2114317417
11,8669,1716182201.2543866634
11,9138,1716182201.2973854542
11,9549,1716182201.3403811455
11,11188,1716182201.3833456039
11,12497,1716182201.4263348579
11,12705,1716182201.4693100452
11,13943,1716182201.5123932362
