TAX,ADC,TS
11 44,14063 15539,1716193237.1189911366
11 44,13013 14242,1716193237.1619920731
11 44,11201 14266,1716193237.2050070763
11 44,11220 14623,1716193237.2479779720
11,11201,1716193237.2909917831
11,9849,1716193237.3339698315
11,9361,1716193237.3769733906
11,9358,1716193237.4199945927
11,9121,1716193237.4629678726
11,8969,1716193237.5060212612
11,8936,1716193237.5489847660
11,8871,1716193237.5920848846
11 29,8978 13543,1716193237.6352183819
11 28 29,8701 12072 10020,1716193237.6781623363
11 28 29,7039 11847  9688,1716193237.7212793827
11 28 29,5835 11438  9542,1716193237.7642123699
11 28 29,5262 11245  9413,1716193237.8072443008
11 28 29,4654 11057  9162,1716193237.8502140045
10 11 28 29,15284  4338 11216  6542,1716193237.8931913376
10 11 27 28 29 53,14144  4031 13519 11041  6455 14134,1716193237.9362411499
10 11 27 28 29 53,12531  3776 13410 11408  6486 12858,1716193237.9792628288
10 11 27 28 29 44 53 61,11209  3559 13223 10989  6318 14718 13244 11034,1716193238.0222640038
10 11 27 28 29 44 53 61,9702  3579 13333 11027  6427 13905 13409  8290,1716193238.0652365685
10 11 19 27 28 29 44 53 61,8494  3575 10433 13330 11115  6118 13205 13259  7890,1716193238.1082484722
10 11 19 27 28 29 44 53 61,7525  3370 10078 13298 10987  5730 13045 13461  7474,1716193238.1512951851
10 11 19 27 28 29 44 53 61,6975  3179  9839 13115 10860  5565 12799 13195  7324,1716193238.1942784786
10 11 19 27 28 29 44 53 61,6734  3062  9720 11054 10705  5183 10128 12917  7278,1716193238.2370932102
10 11 19 27 28 29 44 53 61,6647  2930  7791  9842  7981  4891  7831 12866  7135,1716193238.2800416946
10 11 19 20 27 28 29 44 53 60 61,5695  2778  7648 14796  9712  7358  4719  6791 12787 15985  7105,1716193238.3230586052
10 11 19 20 21 27 28 29 36 44 53 61,4873  2551  6638 11690 10754  8763  6036  4557 15871 13038 12654  7031,1716193240.2149667740
10 11 19 20 27 28 29 36 44 53 61,5197  2711  7167 12943  8779  6793  4612 15615 13055 12875  7467,1716193240.2579848766
10 11 19 27 28 29 53 61,5582  2858  7158 12603 10343  4946 12747  7395,1716193240.3009636402
10 11 19 27 28 29 53 61,6382  3016  9259 12615 10382  5179 12960  7609,1716193240.3439736366
10 11 19 27 28 29 53 61,6485  3109  9469 12706 10539  5449 13085  7830,1716193240.3869204521
10 11 19 27 28 29 53,7002  3434  9969 13073 10742  6215 13128,1716193240.4299497604
10 11 27 28 29,7269  3478 13167 10725  6015,1716193240.4729402065
10 11 27 28 29,8019  3789 13437 10941  6152,1716193240.5159308910
2 10 11 27 28 29,15905 11529  4483 14062 10757  6546,1716193240.5588612556
11 28 29,4915 11198  9135,1716193240.6018939018
11 28 29,6149 12070 10421,1716193240.6448793411
11 28,6207 12479,1716193240.6879663467
11,9277,1716193240.7309026718
11 28,9801 13628,1716193240.7739105225
11 28,10133 12046,1716193240.8169002533
28,11065,1716193240.8598780632
28,12482,1716193240.9028718472
