TAX,ADC,TS
28,11199,1716187124.5443432331
28,11203,1716187124.5874354839
28,11155,1716187124.6304287910
28,11134,1716187124.6733822823
28 29,11406 11908,1716187124.7163949013
28 29,11126 11026,1716187124.7594320774
28 29,10799 10765,1716187124.8023915291
11 28 29,10581 10915 10721,1716187124.8454220295
11 20 28 29 44,10010 15722 10949 10485 14361,1716187124.8883521557
11 20 28 29 44,9939 13348 10981 10463 14319,1716187124.9314434528
11 20 21 27 28 29 44,10062 13174 13757 12923 11173 10612 13369,1716187124.9744467735
11 20 21 27 28 29 44,9696 13533 11572 12735 11103 10583 12853,1716187125.0174005032
10 11 20 21 27 28 29 44,14929  9756 13214 10843 12324 11111 10604 12739,1716187125.0603854656
10 11 19 20 21 27 28 29 44,12814  9854 14421 12948 10701 12420 11229 10506 12950,1716187125.1032598019
10 11 19 20 21 27 28 29 44,12638  9791 13675 12562 10699 12387 10945  7733 12606,1716187125.1464507580
10 11 19 20 21 27 28 29 44,11987  9732 12778 11603 10511 12303 10951  7055 12523,1716187125.1894395351
10 11 19 20 21 27 28 29 44,11224  9723 11300 11427 10357 12727 11106  6897 12614,1716187125.2324278355
10 11 19 20 21 27 28 29 34 44,10268  9743 10955 11087 10314 13016 11166  6702 12537 12350,1716187125.2754547596
10 11 19 20 21 26 27 28 29 34 44 45,8709  9633 10660 10748 10375 13285 12883 11068  5577  9431 12401 10773,1716187125.3184807301
10 11 12 19 20 21 23 27 28 29 34 44,7481  9043 14486  9557 10457  9902 13327 10818 10258  5001  9050 12046,1716187127.6413235664
10 11 12 19 20 21 23 27 28 29 34 44,7768  9167 15510  9782 10553  9950 15540 10971 10415  5171 11784 12005,1716187127.6842174530
10 11 19 20 21 27 28 29 44,8502  9349  9834 11109 10016 11923 10451  5685 12580,1716187127.7270948887
10 11 19 20 21 27 28 29 44,10553  9399 10136 11489 10138 12397 10583  6440 12783,1716187127.7701139450
10 11 19 20 21 27 28 29 44,11678  9399 10236 11775 10340 12453 10556  9166 12723,1716187127.8131387234
10 11 19 20 21 27 28 29 44,12468  9507 10353 12394 10362 12239 10713  9929 12980,1716187127.8561093807
10 11 20 21 27 28 29,15251  9425 13456 10653 12398 10639 10106,1716187127.8990666866
11 20 21 27 28 29,9481 14495 10907 12538 10847 10177,1716187127.9421122074
11 28 29,9337 10812 10118,1716187127.9850761890
28 29,10812 10342,1716187128.0280990601
28 29,11009 10594,1716187128.0710399151
28 29,11201 11285,1716187128.1140809059
28,10823,1716187128.1570689678
28,10861,1716187128.2000725269
28,10934,1716187128.2430515289
28,11200,1716187128.2861595154
