TAX,ADC,TS
11,10219,1716186240.7880880833
11,10020,1716186240.8312478065
11,9860,1716186240.8742966652
11,9863,1716186240.9172837734
11 28,10106 12901,1716186240.9601473808
11 28,9546 11477,1716186241.0031778812
11 19 28,9685 12984 11535,1716186241.0462417603
2 11 19 20 28,12227  9776 10362 13826 11367,1716186241.0892651081
2 11 19 20 28,12722  9454 10060 13501 11066,1716186241.1322572231
2 11 19 20 28 29,11659  9271 10039 12354 11132 11968,1716186241.1751797199
2  3 11 19 20 27 28 29,11649  9580  9315  9747 11956 12774 11215 11338,1716186241.2183568478
2  3 11 19 20 27 28 29,15842  8065  9098  9355 11518 12583 11059 10969,1716186241.2613358498
2  3 11 19 20 27 28 29,15599  7582  9058  7640 10951 10136 10778 10490,1716186241.3042666912
2  3 11 19 20 27 28 29,14750  5967  8931  7189 10737  8941 10799 10453,1716186241.3472709656
2  3 11 19 20 21 27 28 29,15022  5806  8892  7101 10757 11744  8848 10696 10513,1716186241.3902986050
2  3 11 19 20 21 27 28 29 44,15163  5485  8760  6274 10436 10989  8791 10646 10306 13669,1716186241.4330828190
2  3 11 19 20 21 26 27 28 29 36 44,15880  5381  8796  6023 10222 10749 16335  8970 10900 10428 13667 12821,1716186241.4761610031
3 11 18 19 20 21 26 27 28 29 36 44,5213  8804 10910  5105  9827 10321 10552  9023 10530 10075 12407 12564,1716186241.5621159077
2  3 10 11 18 19 20 21 27 28 29 36,14962  5214 13226  8678 10860  4523  9545 10422  8329 10333 10064 12480,1716186243.5830287933
2  3 10 11 19 20 21 27 28 29,15191  5320 13185  8661  4824  9663 10768  8257 10295 10224,1716186243.6260883808
2  3 10 11 19 20 21 27 28 29,15231  5577 13456  8796  5773  9953 10924  8574 10498 10278,1716186243.6690630913
2  3 11 19 20 21 27 28 29,14427  7391  8759  6399 10470 11710  8697 10648 10612,1716186243.7120792866
2  3 11 19 20 27 28 29,14073  7991  8900  7557 10856  9099 10616 10949,1716186243.7550313473
2 11 19 20 27 28,14940  8991  9384 11065 11142 11082,1716186243.7980325222
11 19 20 27 28,9190 10051 11743 11727 11366,1716186243.8410687447
11 19 20 28,9301 10162 14899 11775,1716186243.8840289116
11,9311,1716186243.9270150661
11,10509,1716186243.9699742794
