TAX,ADC,TS
11,13642,1716185140.3903505802
11,10174,1716185140.4333393574
11 28,10106 12338,1716185140.4762990475
11 28,9808 11870,1716185140.5193736553
11 19 28,9891 11371 11807,1716185140.5623664856
11 19 28,9713 11172 11711,1716185140.6053116322
11 19 28,9584 10482 11492,1716185140.6482677460
11 19 28 29,9288 10069 11221 12245,1716185140.6913404465
3 11 19 28 29,10763  9385 10059 11260 11774,1716185140.7344009876
3 11 19 20 27 28 29,8914  9582 10180 15975 13445 11320 11445,1716185140.7773716450
3 11 19 20 27 28 29,8675  9373  9874 14563 13046 11342 11177,1716185140.8203337193
3 11 19 20 21 27 28 29,6475  9311  8612 13847 11876 12865 11521 10948,1716185140.8634049892
3 11 19 20 21 27 28 29,6134  9197  7707 13135 11393 12480 11306 10923,1716185140.9063878059
3 11 19 20 21 27 28 29 44,5967  9143  6713 12551 11242 11869 11490 10917 13582,1716185140.9493594170
3 11 19 20 21 26 27 28 29 44,5772  9283  6609 11900 10950  9810 11693 11411 10816 13316,1716185140.9923624992
3 11 19 20 21 26 27 28 29 44,5543  9196  6108 11400 10765  9262 11083 11194 10584 12890,1716185141.0353837013
3 11 19 20 21 26 27 28 29 44,5471  9098  5605 11343 10699  8973 10029 11067 10341 12639,1716185141.0784091949
3 11 19 20 21 26 27 28 29 44,5315  8988  5262 11292 10709  8624  9145 11002 10275 12583,1716185141.1213717461
3 11 19 20 21 26 27 28 29 44,5170  8922  4910 10927 10457  8383  8997 10908 10274 12638,1716185141.1643819809
3 11 19 20 21 26 27 28 29 36 44,5077  8829  4603 10530 10371  8164  8671 10730 10140 14066 10285,1716185141.2073869705
3 11 19 20 21 26 27 28 29,4271  8694  4149 10293 10051  8482 10221 10449  9848,1716185143.2282736301
3 11 19 20 21 26 27 28 29,5137  8733  4331 10345 10288 12793 12326 10347  9916,1716185143.2713687420
3 11 19 20 21 26 27 28 29,5240  8880  4546 10563 10417 13450 12015 10432 10199,1716185143.3143727779
3 11 19 20 21 27 28 29,5469  8821  5369 11178 10785 12505 10650 10420,1716185143.3573353291
3 11 19 20 21 27 28 29,5614  8951  5832 11524 10957 12745 10665 10482,1716185143.4005072117
3 11 19 20 21 27 28 29,7773  9048  7055 12714 11451 12656 10999 11211,1716185143.4433856010
3 11 19 20 21 27 28 29,8198  9172  9648 14643 13151 12870 11469 11501,1716185143.4863953590
11 19 28,8828  9189 10926,1716185143.5293490887
11 19 28,9092  9682 11277,1716185143.5723571777
11 19 28,9186 14866 11268,1716185143.6153047085
11,9135,1716185143.6583411694
11,10134,1716185143.7013189793
