TAX,ADC,TS
42,13431,1716183946.0484268665
11 28 42,14271 13691 13181,1716183946.0914194584
11 28 42,12994 12970 13103,1716183946.1344196796
11 28 42,10775 12594 12365,1716183946.1774001122
11 28 42,10323 12299 12320,1716183946.2204854488
11 28 42,9986 11929 11845,1716183946.2634625435
11 28 42,9731 11759 11942,1716183946.3064689636
2 11 28 42,16210  9456 11682 11451,1716183946.3494324684
2 11 28 42,15314  9333 11499 11202,1716183946.3924527168
2 11 20 28 42 44,15394  9254 15167 11230 11139 14725,1716183946.4353857040
2  3 11 20 28 42 44,15443  8435  9453 15014 11348 11099 13683,1716183946.4783890247
2  3 11 20 28 42 44,15683  8082  9454 14829 11243 10879 13426,1716183946.5214822292
2  3 11 20 26 28 42 44,15590  7809  9483 14675 14667 11139 11052 13247,1716183946.5644311905
2  3 11 19 20 26 28 42 44,15536  7786  9452 12418 14463 13759 11160 11783 12917,1716183946.6074206829
2  3 11 19 20 26 28 42 44,15403  6921  9322 11639 14067 11137 10992 11031 12627,1716183946.6502773762
2  3 11 19 20 26 28 42 44,15435  5880  9379 11723 14076 11063 10920 10834 12499,1716183946.6933796406
2  3 11 19 20 26 28 42 44 45,15423  5749  9205 10771 13643 11106 10919 10735 12535 11981,1716183946.7364509106
2  3 11 19 20 26 27 28 42 44 45,15215  5669  9326 10351 13555 11026 11901 10958 10621 12637 12006,1716183946.7794604301
2  3 11 19 20 21 26 27 28 42 44 45,15486  5515  9177 10156 12590 12489 10719 11362 10836 10571 12677 11857,1716183946.8225047588
2  3 11 19 20 21 26 27 28 42 44 45,15654  5459  9210 10166 12364 12248 10623  8699 10930 10512 12759 11910,1716183946.8654503822
2  3 11 19 20 21 26 27 28 36 42 44,15146  4983  8878  9661 12011 11133 10506  8378 10923 16074 13625 13121,1716183949.1442425251
2  3 11 19 20 21 26 27 28 42 44,15324  5428  8986  9837 12752 15639 10642 10434 10966 15036 13190,1716183949.1872365475
2  3 11 19 20 26 27 28 44,15564  7264  9079  9999 13211 10808 10576 11034 13391,1716183949.2301890850
2  3 11 19 20 26 28,15790  7429  9042  9950 13578 10949 11061,1716183949.2732002735
2  3 11 19 20 26 28,15804  7921  9063 15054 15027 11068 10906,1716183949.3162057400
2 11 28,14850  8710 10552,1716183949.3591287136
2 11 28,16043  8961 10678,1716183949.4020812511
11 28,9145 10654,1716183949.4451880455
11 28,9268 10929,1716183949.4881627560
11 28,9496 11248,1716183949.5311162472
11 28,9915 12015,1716183949.5741279125
11 28,10437 12221,1716183949.6171598434
