TAX,ADC,TS
44,15811,1716194084.6347732544
44,14928,1716194084.6777667999
28,11453,1716194085.2717542648
28,11059,1716194085.3147606850
28,11011,1716194085.3577587605
28 42,10815 13551,1716194085.4007089138
28 42,10922 12213,1716194085.4437472820
11 28 42 44,11298 11035  9975 15901,1716194085.4867439270
11 28 29 42 44,11088 11378 12010  9935 14039,1716194085.5296545029
11 28 29 42 44,10626 11288 11936  9802 13174,1716194085.5726890564
11 28 29 42 44,10379 11168 11766  9593 13060,1716194085.6156756878
11 28 29 42 44,9945 11002 11277  9615 13073,1716194085.6587350368
11 27 28 29 42 44 45,10115 13367 11227 11175  9117 13366 10526,1716194085.7017354965
11 27 28 29 42 44 45,10096 12799 11315 11237  8921 14363 10781,1716194085.7446868420
11 27 28 29 42 44 45 53,9775 12540 11336 11086 10889 13151  8613 14534,1716194085.7877478600
11 27 28 29 34 42 44 45 53,9699 12466 11261 11092 14254 10914 12972  8669 11281,1716194085.8307592869
11 27 28 29 34 42 44 45 53,9679 12287 11319 11075 12457 10837 12815  8521 11474,1716194085.8737375736
11 27 28 29 34 42 44 45 53 61,9364 12092 11051 10856 12167  8919 11439  8735 12060  8002,1716194085.9167060852
11 27 28 29 34 42 44 45 53 61,9320 12319 11083 10996  9782  8960 11144  8684 11684  7921,1716194085.9597311020
11 27 28 29 34 42 44 45 53 61,9159 11100 11092 10854  9257  8797 11285  8683 11701  7769,1716194086.0027837753
11 27 28 29 34 42 44 45 53 61,9196 11652 11064 10687  9344  8754 11610  7688 11643  7873,1716194086.0457839966
11 20 27 28 29 34 42 44 45 53 61,9215 16222 11264 10925 10683 11883  8113 10854  8485 14331  7642,1716194086.0887227058
11 20 27 28 29 34 42 44 45 53 61,9037 15502 12186 10874 10639 11806  8117  9749  7501 15451  7534,1716194086.1318237782
11 19 20 27 28 29 34 42 44 45 53 61,8870 15863 13846 11728 11126 10798 12102  7907  9356  8764 11437  7929,1716194088.8836669922
11 18 20 27 28 29 34 42 44 45 53 61,8954 15283 13849 11553 11030 10813 12133  7775 11579 10608 11445  7916,1716194088.9266564846
11 19 20 27 28 29 34 42 44 45 61,9097 16209 14440 11598 11111 11084 12229  7969 12130 10300  7466,1716194088.9696326256
11 27 28 29 34 42 44 45 61,9269 11845 11248 11173 12374  8100 12121 10463  7784,1716194089.0126962662
11 27 28 29 34 42 44 45,9619 12227 11141 11317 12453  8087 11913 10163,1716194089.0556569099
11 27 28 29 42 44 45,9695 12358 11003 11348  8259 12052 10262,1716194089.0986275673
11 27 28 29 42 44 45,9734 12351 11114 11441  9765 12661 10685,1716194089.1416096687
11 27 28 29 42 44,10696 12993 11529 11899  9962 12723,1716194089.1846396923
11 27 28 29 42 44,12017 13104 11730 12119 10437 12897,1716194089.2276294231
11 27 28 29 42 44,14059 13408 11869 12449 10409 12545,1716194089.2706220150
28 29 42 44,11557 12231 12700 12391,1716194089.3136253357
28 44,11295 12445,1716194089.3566024303
28 44,11544 12949,1716194089.3995535374
28 44,12008 13504,1716194089.4425759315
28,12347,1716194089.4855289459
28,11942,1716194089.5285348892
28,13731,1716194089.6555328369
11,11324,1716194089.6985795498
28,11327,1716194089.8255450726
28,11246,1716194089.8686399460
28,11648,1716194089.9955568314
28,11482,1716194090.0385332108
