TAX,ADC,TS
11,9510,1716195390.8525626659
11,9488,1716195390.8958752155
11,9199,1716195390.9389305115
11 28,9440 11888,1716195390.9818911552
11 28,9108 11439,1716195391.0246639252
11 28,8972 11341,1716195391.0678811073
11 20 28,8880 16120 11160,1716195391.1109404564
3 11 20 28 29,15506  8895 15794 11194 15230,1716195391.1539316177
3 11 20 28 29,10218  9020 14734 11128 12039,1716195391.1967246532
3 11 20 28 29,9190  9010 14038 11025 11913,1716195391.2399177551
3 11 20 28 29,8354  8908 13068 10922 11263,1716195391.2829413414
3 11 19 20 21 27 28 29 44,7998  8845 15108 12148 14645 14998 11005 11129 13513,1716195391.3258798122
3 11 19 20 21 27 28 29 44,5858  8923 14954 11817 12454 12866 11251 11186 13195,1716195391.3688290119
3 11 18 19 20 21 27 28 29 44,5872  9038 11700 13693 11650 11577 12669 11520 10991 12987,1716195391.4118061066
3 11 18 19 20 21 27 28 29 35 44,5600  8943 10955 12977 11366 11167 12609 11450 10851 15526 12850,1716195391.4549367428
3 11 18 19 20 21 27 28 29 35 44,5472  8917 11027 10016 11143 10909 12552 11512 10678 15090 12671,1716195391.4979512691
3 11 18 19 20 21 26 27 28 29 35 44,5387  8918 10879  9292 10447 10769 10966 12401 11147 10585 15370 12427,1716195391.5408241749
2  3 11 18 19 20 21 27 28 29 35 44,16363  4056  8481  7093  7528  9734 10470  9439 10699 10609 14740 12927,1716195393.6049151421
3 11 18 19 20 21 27 28 29 35,4298  8641 10444  7781  9934 10751  9608 10802 10713 15419,1716195393.6478619576
2  3 11 18 19 20 21 27 28 29,15995  4525  8639 10587  9830 10600 11012  9471 10842 10813,1716195393.6908853054
2  3 11 18 19 20 21 27 28 29,16349  5535  8789 14922 10533 11029 11297  9675 11085 11178,1716195393.7339043617
2  3 11 19 20 21 27 28 29,15747  5526  8765 10843 11220 11479 12432 11289 11077,1716195393.7766993046
2  3 11 19 20 27 28 29,15342  7412  8838 11125 12024 12399 11573 11560,1716195393.8198633194
2  3 11 20 27 28,15603  7738  8825 12850 12452 11749,1716195393.8628578186
2  3 11 20 28,15370 13904  8747 15939 11317,1716195393.9059059620
2 11 28,15662  8850 11272,1716195393.9488236904
11,8877,1716195393.9918248653
11,9543,1716195394.0347924232
11,9816,1716195394.0778319836
11,10200,1716195394.1213376522
