TAX,ADC,TS
42,11553,1716176556.8206138611
42,10874,1716176556.8636062145
42,10770,1716176556.9066758156
42,11989,1716176556.9497034550
42,11929,1716176556.9926514626
42,10070,1716176557.0357334614
42,10085,1716176557.0786998272
42,9839,1716176557.1217052937
42,9839,1716176557.1647133827
42,10353,1716176557.2077000141
42,10839,1716176557.2506885529
42,11001,1716176557.2937238216
42,9445,1716176557.3366179466
42 53,7693 12619,1716176557.3795707226
28 42 53,11750  7640 12416,1716176557.4225454330
28 42 53,11771  7745 10715,1716176557.4655892849
28 42 53,14990  7768 10533,1716176557.5085649490
20 28 42 53,15967 11806  7906 10283,1716176557.5515539646
20 42 53 61,14984  7647 12339 13805,1716176557.5945668221
20 28 42 53 54 61,14413 12206  8984 12721 15184  7756,1716176557.6376030445
20 28 42 53 54 61,14331 12192  8139 12463 14644  7501,1716176557.6805791855
20 36 42 53 54 61,14090 15173  7898 12637 13623  7669,1716176557.7235658169
20 36 42 44 53 54,13064 14463  7753 12765 12595 12243,1716176557.7665693760
20 36 42 44 53 54,12708 14427  7937 12551 12279 12207,1716176557.8096201420
20 36 42 44 45 53 54,12967 14367  8675 12669 14991 10978 12499,1716176557.8526175022
20 29 36 42 44 45 53 54,12624 12216 14409  7788 12999 12555 11310 12598,1716176557.8955738544
20 28 29 36 42 44 45 53 54,12616 12004 12273 14567  6995 12678 15209 11389 12449,1716176557.9385828972
20 29 36 42 44 53 54,12243 12137 14425  7185 12216 14271 12247,1716176557.9816174507
20 29 36 42 44 45 53 54,12248 11784 14256  6861 12341 12095 14335 12223,1716176558.0245747566
20 28 29 36 42 44 45 53 54,11941 15133 11948 13971  7752 12347 12030 14439 11211,1716176558.0675857067
20 26 28 29 36 42 44 45 53 54,11909 15930 15498 11844 14013  7210 12204 11946 14291 12405,1716176558.1106274128
20 26 29 42 44 45 53 54 61,11639 15099 11440  7482 12298 15479 14510 11487  7522,1716176558.1536202431
20 26 29 42 44 53 54 61,11622 15233 11371  8529 12159 10984 12317  7130,1716176558.1965997219
20 26 29 42 44 45 53 54 61,11547 15656 11202  8537 12216 12829  9597 12908  7501,1716176558.2395870686
11 20 26 29 42 44 45 53 54 61,13948 11419 15884 11419  7795 12224 14473  9146 12703  7396,1716176558.2825784683
11 20 26 29 42 44 45 50 53 54 61,11949 11405 15707 11454  7522 12233 12267 12660 10366 12495  7367,1716176558.3256242275
11 20 26 28 29 42 44 45 50 53 54 61,12416 11462 13566 12369 11365  8213 12338 12059 11232 10241 12487  7463,1716176558.3685600758
11 20 26 27 28 29 42 44 45 53 54 61,10943 11491 10619 12938 10846 11496 11423 12559 11669  9757 12528  7541,1716176561.0348005295
11 20 26 27 28 29 42 44 45 53 54 61,12374 11523 10787 13244 10899 11682 11357 12611 11875  9842 12613  7673,1716176561.0776698589
11 20 26 28 29 42 44 45 53 54 61,13417 11566 10756 10903 11740 10919 12629 11816  9894 12677  7869,1716176561.1207027435
11 20 26 28 29 42 44 45 53 54 61,13800 11724 10822 10981 11823 10957 12714 11954  9722 14299 11282,1716176561.1637325287
11 20 26 28 29 42 44 45 53 61,14777 11809 11238 11121 11931 10178 12689 11784  9610 10876,1716176561.2066826820
11 20 28 29 42 44 45 53 61,15222 11719 11210 11690 10243 12691 11937  9605 10705,1716176561.2496578693
20 28 29 42 44 45 53,11743 11377 11684 11338 12577 12027  9375,1716176561.2927136421
20 28 29 42 44 45 53,11711 11209 11853 11317 12533 12221  9735,1716176561.3357231617
20 28 29 42 44 45,11729 11228 11771 11112 13151 12038,1716176561.3787226677
20 28 29 42 44,12061 11249 11849 11057 12697,1716176561.4216780663
20 28 29 42 44,12111 11197 11888 11195 12488,1716176561.4647543430
20 28 29 42 44,12195 11235 11932 11449 12783,1716176561.5077354908
20 28 29 42 44,12520 11487 12118 11579 13213,1716176561.5507326126
20 28 29 42,12805 11679 12194 11179,1716176561.5937442780
20 28 29 42,13232 11771 12224 11802,1716176561.6367452145
20 28 29 42,13450 11953 12567 11689,1716176561.6797261238
20 28 42,13243 11739 11466,1716176561.7227005959
20 28 42,14281 15658 11246,1716176561.7657463551
20 42,15507 12240,1716176561.8087260723
42,13153,1716176561.8517210484
