TAX,ADC,TS
28,12783,1716178752.8638937473
28,12496,1716178752.9068479538
28,12343,1716178752.9498164654
11 28 29,11413 12569 12121,1716178752.9928836823
11 28 29,10137 12473 12006,1716178753.0359194279
11 28 29,9773 12036 11681,1716178753.0788812637
11 28 29,9624 11744 11585,1716178753.1219029427
11 28 29,9416 11329 11303,1716178753.1648476124
11 28 29,9457 11151 11171,1716178753.2078909874
11 28 29 44,9235 10984 10919 13838,1716178753.2507295609
11 20 28 29 44,9470 15101 11280 11157 13307,1716178753.2938783169
11 12 20 28 29 44,9388 16154 13880 11247 10809 12993,1716178753.3369102478
11 12 20 28 29 44,9314 15562 12967 11391 10814 13117,1716178753.3799066544
11 12 19 20 28 29 44,9390 14800 11452 12771 11646 10913 12918,1716178753.4228107929
11 12 19 20 28 29 44,9337 12189 10621 12993 11611 10645 12491,1716178753.4658992290
11 12 19 20 28 29 44,9385  9569 10239 12331 11399 10507 12631,1716178753.5088322163
3 11 12 19 20 28 29 44,10479  9516  8517 10076 12300 11259 10501 12421,1716178753.5517859459
3 11 12 19 20 21 28 29 44,10166  9576  8303 10042 11881 13933 11251 10656 12449,1716178753.5948777199
3 11 12 19 20 21 28 29 44,9996  9358  8008 10041 11587 12169 11126 10630 12431,1716178753.6379776001
3 11 12 19 20 21 28 29 44,6957  9271  7615  9837 11640 11397 10924 10550 11155,1716178753.6808016300
3 11 12 19 20 21 27 28 29 44,6193  9203  7121  9819 11086 10524 14569 10781 10470 10397,1716178753.7239143848
3 11 12 19 20 21 27 28 29 37 44 45,6004  9190  6727  9779 10971 10516 13735 10883 10557 16339  9150 13216,1716178753.7668571472
3 11 12 19 20 21 27 28 29 37 44 45,5790  8975  6317  9805 10808 10372 13308 10977 10568 13795  9069 12004,1716178753.8099222183
3 11 12 19 20 21 27 28 29 37 44 45,5611  8920  6032  9564  9982 10375 12850 10819 10496 12661  8329  9976,1716178753.8528213501
3 11 12 19 20 21 28 29 44,5503  8664  7924  9385 10195 10007 10385 10330 12594,1716178755.7017738819
3 11 12 19 20 21 28 29 44,5849  8836  8811  9566 10434 10196 10273 10288 12643,1716178755.7447588444
3 11 12 19 20 21 28 29 44,6557  9007  9216  9767 10493 10306 10275 10273 12904,1716178755.7878131866
3 11 12 19 20 21 28 29 44,9589  9088 12790  9914 10755 10353 10408 10454 12619,1716178755.8308331966
11 12 19 20 21 28 29 44,8922 15551  9946 10960 10337 10531 10415 12836,1716178755.8737814426
11 12 19 20 21 28 29 44,9127 16048 10820 11408 10595 10769 10604 13043,1716178755.9167101383
11 20 21 28 29 44,9018 12042 10901 10854 10824 13573,1716178755.9598088264
11 20 21 28 29,9236 12100 10874 10978 11024,1716178756.0028228760
11 20 21 28 29,9274 12279 11130 11158 11107,1716178756.0458076000
11 20 21 28 29,9346 14714 12662 11386 11408,1716178756.0887243748
11 28 29,9393 11249 11442,1716178756.1317472458
11 28 29,9681 11261 11736,1716178756.1747648716
11 28 29,13910 11260 14188,1716178756.2177290916
28,10969,1716178756.2604987621
