TAX,ADC,TS
11,11368,1716184996.8868763447
11,10495,1716184996.9298093319
11 28,10132 12416,1716184996.9726581573
11 28,9496 11564,1716184997.0158333778
2 11 28,15222  9466 11171,1716184997.0588209629
2 11 20 28,12518  9347 15831 10955,1716184997.1018836498
2  3 11 20 28,13702  9980  9207 14010 10871,1716184997.1448643208
2  3 11 19 20 28 29,12823  8886  9360 11413 12884 11139 11893,1716184997.1879296303
2  3 11 19 20 28 29,15170  7951  9158 10410 12557 11050 11271,1716184997.2308845520
2  3 11 19 20 28 29,15320  7867  9065  9989 11893 11122 10947,1716184997.2738485336
2  3 11 19 20 28 29,15151  7738  9028  9755 11551 10910 10447,1716184997.3167605400
2  3 11 19 20 28 29,15082  5883  8998  9478 11359 10782 10398,1716184997.3597965240
2  3 11 19 20 27 28 29,14687  5681  8925  6527 11134 12927 10925 10367,1716184997.4028515816
2  3 11 19 20 21 27 28 29,14566  5557  8836  5840 10874 11205 11657 10939 10501,1716184997.4458551407
2  3 11 19 20 21 27 28 29,14449  5517  8755  5486 10808 10922 11676 10823 10331,1716184997.4888541698
2  3 11 19 20 21 27 28 29 44,14617  5448  8844  5077  8863 10628  9073 10724 10351 13207,1716184997.5317244530
2  3 11 19 20 21 27 28 29 44,14730  5044  8712  4830  8956 10485  8993 10756 10303 12586,1716184997.5748233795
2  3 11 19 20 21 27 28 29 36 44,14587  4443  8798  4731  8735 10501  8283 10724 10372 13579 12601,1716184997.6178481579
2  3 11 19 20 21 26 27 28 29 36 44,14355  4215  8755  4529  7228 10401 10706  7830  9451 10314 13015 12727,1716184997.6609048843
2  3 11 19 20 21 26 27 28 29 35 36,10967  4015  7622  4081  6593  9907 13407  7103  9070  9957 13902 12285,1716184999.5525255203
2  3 11 19 20 21 27 28 29 36,16339  3918  7799  4027  6663 10131  7938  9019  9901 12151,1716184999.5956292152
2  3 11 19 20 21 27 28 29 36,15048  4127  7666  4351  7632 10323  8480 10170 10108 12746,1716184999.6386387348
2  3 11 19 20 21 27 28 29,14986  4818  8671  4519  8396 10347 11091 10106 10193,1716184999.6816775799
2  3 11 19 20 21 27 28 29,15466  5230  8669  4677  9918 10649 10934 10111 10172,1716184999.7245521545
3 11 19 20 21 27 28 29,5509  8783  5963 10449 10975 11551 10193 10625,1716184999.7676095963
3 11 19 20 28 29,5636  8789  9404 10583 10461 10776,1716184999.8106024265
2  3 11 19 20 28 29,15972  7459  8885  9597 10986 10779 11096,1716184999.8535983562
2  3 11 19 20 28,12734  8155  9016  9841 11462 10938,1716184999.8964741230
2  3 11 20 28,13027  9295  8930 11957 11110,1716184999.9395740032
11 20 28,8959 14066 11198,1716184999.9825313091
11 20 28,9246 16136 11407,1716185000.0254695415
11,9553,1716185000.0685882568
