TAX,ADC,TS
11 28,9908 11995,1716184606.1214954853
11 28,9930 11966,1716184606.1643371582
11 28,9816 11849,1716184606.2076730728
11 28,9695 11807,1716184606.2506880760
11 28,9540 11762,1716184606.2936873436
11 19 28,9613 14060 11803,1716184606.3364279270
11 19 28,9688 11129 11766,1716184606.3796749115
11 19 28,9559 10670 11434,1716184606.4226582050
11 19 28,9345 10229 11210,1716184606.4656600952
3 11 19 20 28 29,14071  9483 10304 15780 11419 12373,1716184606.5084497929
3 11 19 20 28 29,10307  9407 10011 12991 11476 12021,1716184606.5516884327
2  3 11 19 20 28 29,15706  8499  9398 10054 12612 11386 11583,1716184606.5946898460
3 11 19 20 27 28 29,7962  9121  9467 12371 13958 11274 11206,1716184606.6376030445
3 11 19 20 21 27 28 29,7983  9236  7946 12266 11681 13226 11359 11199,1716184606.6804480553
3 11 19 20 21 27 28 29,6263  9027  7442 11989 11243 13193 11189 10977,1716184606.7236588001
3 11 19 20 21 27 28 29,5526  8943  6767 11724 11008 12735 11187 10585,1716184606.7666573524
3 11 19 20 21 27 28 29 44,5310  8903  5731 11276 10826 12464 11099 10607 14589,1716184606.8096699715
3 11 19 20 21 26 27 28 29 44,5330  9027  5652 11311 10679 11497 12455 11198  9031 14333,1716184606.8527121544
3 11 19 20 21 26 27 28 29 44,5102  8940  5427 11214 10621  9484 12390 10834  8881 13158,1716184606.8956649303
3 11 19 20 21 26 27 28 29 44,5019  8898  5139 11230 10468  9228 12417 10719  8742 12989,1716184606.9386610985
3 11 19 20 21 26 27 28 29 44,4885  8888  4777 10853 10340  8997 12356 10820  8747 12717,1716184606.9816439152
3 11 18 19 20 21 26 27 28 29 44,4869  8868 11020  4685 10811 10295  8940 12619 10462  8662 13157,1716184607.0246715546
3 11 18 19 20 21 26 27 28 29,4523  8635 10948  4428 10173  9814  8661 12023  9483  8478,1716184608.9163484573
3 11 19 20 21 26 27 28 29,4578  8646  4295 10181  9886 13201 12215 10288  8453,1716184608.9593448639
3 11 19 20 21 27 28 29,4739  8541  4361 10460 10118 12245 10427  8719,1716184609.0023622513
3 11 19 20 21 27 28 29,5101  8689  4770 10922 10276 12459 10404  8858,1716184609.0453279018
3 11 19 20 21 27 28 29,7058  8763  5915 11443 10668 12370 10711 10833,1716184609.0884575844
3 11 19 20 21 27 28 29,7496  9013  7502 12468 10987 12891 11089 11422,1716184609.1314873695
3 11 19 20 21 28 29,7782  8993  7891 12430 11125 11089 11574,1716184609.1742939949
11 19 20 28,8856  9389 14534 10930,1716184609.2173056602
11 19 28,9213  9772 11277,1716184609.2602422237
11 19 28,9782 10464 11839,1716184609.3032622337
11 28,9618 11410,1716184609.3462913036
11 28,9761 11511,1716184609.3892769814
11 28,10004 11593,1716184609.4322438240
