TAX,ADC,TS
47,14607,1716193565.4891579151
47,14467,1716193565.5320627689
47,14479,1716193565.5750281811
47,14346,1716193565.6180713177
47,14235,1716193565.6611788273
47,14177,1716193565.7039608955
47,13976,1716193565.7469437122
47,13418,1716193565.7899699211
47,13031,1716193565.8329591751
23 47,15327 11227,1716193565.8761546612
19 23 47,13397 15373 11645,1716193565.9191429615
19 23 47,13711 15190 11306,1716193565.9619908333
19 20 23 47,11811 15007 14377 11119,1716193566.0049858093
15 19 20 23 47,14396 11021 14331 14944 11480,1716193566.0480754375
15 19 20 23 47,13151 10057 13767 15760 11577,1716193566.0911238194
15 19 20 23 47,12765  9675 13467 14150 11129,1716193566.1342177391
15 19 20 23 47 48,12926  9698 11275 13908 11764 16336,1716193566.1772482395
15 19 20 23 47,12717  9631 10409 15664 11266,1716193566.2201678753
15 19 20 23 44 47 48,12602  9499 11142 14605 13484 10945 11009,1716193566.2631671429
15 19 20 23 44 45 47 48,12639  9883  9905 15081 13267 12002 10926  8018,1716193566.3061177731
15 19 20 23 44 45 47 48,12647  9811  9585 14295 13064 11953 10634  7865,1716193566.3491780758
15 19 20 23 42 44 45 47 48,12573  9820  9301 13485 15373 10431  8807 10550  6143,1716193566.3921930790
15 19 20 23 42 44 45 47 48 56,12598  9911  9378 13552 14622  7736  8528 10731  5680 12928,1716193566.4351742268
15 19 20 23 42 44 45 47 48 56,12568  9134  8910 13268 13806  7065  8568  7927  5456 12844,1716193566.4781935215
15 19 20 23 42 44 45 47 48 56,12608  7433  8424 13300 12555  6695  8459  7341  5271 12946,1716193566.5211808681
15 19 20 23 42 44 45 47 48 56,12508  7166  7785 13303 10399  6308  8508  6969  4817 13555,1716193566.5642080307
3 15 19 20 23 35 42 44 45 47 48 56,13831 12539  6869  6389 13213 13864  8411  5978  8532  6235  4568 10691,1716193566.6071724892
3 15 19 20 23 32 44 45 47 48 53 56,6936 12881  6014  7591 12650 10398  5790  9502  5121  4587 14509  9663,1716193568.6711671352
3 15 19 20 23 32 35 44 45 47 48 56,9628 13032  7290 10323 12493 10423 12825  6003  8133  5229  6099 10123,1716193568.7140700817
3 15 20 32 35 44 45 47 48 56,9462 13870  9353 10276 12001  5778  7979  5405  5079 14347,1716193568.7571294308
3 20 32 44 45 47 48,9465 12912 10770  6214  7939  6034  5442,1716193568.8001041412
20 44 45 47 48,11701 12697  9557  7169  6071,1716193568.8431470394
20 44 45 47 48,15001 12967  9576  7495 11271,1716193568.8861553669
20 45 47 48,15015  9401  7399 11255,1716193568.9290108681
15 20 45 47 48,13645 15722  9609  7499 11946,1716193568.9721584320
15 47,13405  8077,1716193569.0151460171
15 47,13015  8743,1716193569.0581176281
15 47,13043 11707,1716193569.1011750698
15 19 47,12992  9657 11743,1716193569.1441001892
15 19 23 47,13145  9837 13330 11443,1716193569.1870670319
15 23 47,14277 13109 11042,1716193569.2301316261
23 47,12902 11446,1716193569.2731606960
23 47,13146 11523,1716193569.3160862923
23 47,13144 13772,1716193569.3590755463
23 47,13335 13803,1716193569.4021189213
47,13952,1716193569.4451346397
47,13778,1716193569.4880757332
47,13687,1716193569.5311141014
47,13701,1716193569.5741293430
47,13856,1716193569.6170783043
47,14349,1716193569.6600799561
47,13597,1716193569.7030634880
