TAX,ADC,TS
11,10234,1716186100.3625140190
11,9398,1716186100.4055173397
11 28,9661 12134,1716186100.4485154152
11 19 28,9490 11858 11663,1716186100.4915184975
11 19 28,8999  9722 11034,1716186100.5345597267
3 11 19 28,15058  9137  9869 11099,1716186100.5775449276
3 11 19 20 28,8947  9133  9775 15157 11049,1716186100.6204600334
3 11 19 20 28 29,8151  9072  9790 13209 11429 11437,1716186100.6635448933
3 11 19 20 27 28 29,6274  9146  7867 12844 13001 11407 11296,1716186100.7066302299
3 11 19 20 27 28 29,6132  9159  7346 12453 12834 11282 10781,1716186100.7495574951
3 11 19 20 21 27 28 29,5652  8843  5839 11796 11369 12351 11306 10657,1716186100.7925772667
3 11 19 20 21 27 28 29,5439  8732  5401 11509 11037 12220 11118 10604,1716186100.8355565071
3 11 19 20 21 27 28 29,5323  8731  5175 11462 10791 12294 10948 10616,1716186100.8785922527
3 11 19 20 21 27 28 29 44,4502  8703  4545 11320 10604 12185 10865 10174 13066,1716186100.9214763641
3 11 18 19 20 21 26 27 28 29 36 44,4303  8809 13942  4520 10909 10515 13352 12710 10928 10082 14410 12633,1716186100.9646482468
3 11 18 19 20 21 26 27 28 29 36 44,4285  8779 11118  4479 10977 10450  9139 12823  9884 10112 13671 12520,1716186101.0075840950
3 11 18 19 20 21 26 27 28 29 36 44,4085  8468 10523  4191 10611 10299  8558 12434  9012  9993 12613  9565,1716186101.0506308079
3 11 18 19 20 21 26 27 28 29 36,3999  7550 10453  3899  9828  9882 13305 11175  9213  9940 11151,1716186102.9426250458
2  3 11 18 19 20 21 27 28 29 36,16339  4059  7665 10658  3970 10156 10122 11569  9446  9978 11749,1716186102.9855885506
3 11 19 20 21 27 28 29,4150  8490  4127 10215 10293 12106 10396  9961,1716186103.0285694599
3 11 19 20 21 27 28 29,4190  8586  4383 10761 10471 12419 10491 10355,1716186103.0715939999
3 11 19 20 21 27 28 29,5383  8709  5019 11453 11012 12758 10854 10753,1716186103.1145892143
3 11 19 20 21 27 28 29,5505  8793  5661 11927 11182 12525 10886 10925,1716186103.1574919224
3 11 19 20 21 28 29,7782  9018  7297 12314 11550 11132 11739,1716186103.2006080151
3 11 19 20 28,10196  8990  9671 14280 11109,1716186103.2435903549
11 19 28,8823  9510 11268,1716186103.2865443230
11 28,8787 11423,1716186103.3295173645
11,9134,1716186103.3725183010
11,10536,1716186103.4155359268
