TAX,ADC,TS
11 28,11021 12842,1716186888.4394934177
11 28,10816 12490,1716186888.4824826717
11 28,10779 12609,1716186888.5253195763
11 28,10740 12222,1716186888.5683267117
11 28,10135 11522,1716186888.6113841534
11 28,9567 11106,1716186888.6544115543
11 28,9101 10812,1716186888.6974663734
11 28,8976 10743,1716186888.7403686047
11 28,8646 10810,1716186888.7834393978
11 19 20 28,9000 11425 15262 10970,1716186888.8263893127
11 19 20 28,8801 10204 14636 10926,1716186888.8693521023
11 19 20 21 28 29,8859 10191 13055 12547 11139 12299,1716186888.9123299122
2 11 19 20 21 28 29 44,14463  8817  9967 12852 11500 11250 12093 14559,1716186888.9553751945
2 11 19 20 21 28 29 44,14297  8846  9903 12168 11114 10951 11860 13127,1716186888.9982802868
2 11 19 20 21 28 29 44,14184  8725  9661 12072 10838 10843 11376 12687,1716186889.0414063931
2  3 11 19 20 21 28 29 44,13039  8125  8865  7604 11846 10810 10780 11184 12735,1716186889.0844118595
2  3 11 19 20 21 28 29 44,12679  7837  8832  7084 11794 10633 10587 10878 12634,1716186889.1274335384
2  3 11 19 20 21 26 28 29 36 44,12951  7691  8952  6108 11319 10572 12918 10678 10794 13392 12804,1716186889.1704127789
2  3 11 19 20 21 26 27 28 29 36 44,12798  5640  8883  5478 11328 10436 12491 12939 10594 10484 12860 12221,1716186889.2134311199
2  3 11 19 20 21 26 27 28 29 36 44,12489  5523  8863  5097 11076 10522 12335 12615 10555 10438 12622 11473,1716186889.2564632893
2  3 11 19 20 21 26 27 28 29 36 44,11700  5357  8767  4891 11027 10429 12363 10125 10652  8747 12295  7930,1716186889.2994511127
3 11 19 20 21 26 27 28 29 36 44,4953  8627  4433 10298  9991  9690  9914  8502 10148 10845 12503,1716186891.3633801937
3 11 19 20 21 27 28 29 36 44,5049  8485  4411 10400 10070  9908 10445 10337 11047 13027,1716186891.4064106941
2  3 11 19 20 21 27 28 29 36 44,15932  7055  8526  4621 10558 10300 12368 10499 10635 13170 13155,1716186891.4494638443
3 11 19 20 21 27 28 29 36,7542  8690  5278 11166 10501 12652 10487 10996 14695,1716186891.4925110340
2 11 19 20 21 28 29,15560  8511  8721 11316 10449 10273 11012,1716186891.5354254246
11 19 20 21 28 29,8543  9340 11648 10585 10221 11197,1716186891.5783500671
11 19 20 21 28,8662  9471 12135 10785 10442,1716186891.6213719845
11 19 20 21 28,8798  9827 13291 11117 10729,1716186891.6644127369
11 28,8582 10278,1716186891.7073440552
11 28,8900 10717,1716186891.7503983974
11 28,9523 11658,1716186891.7933924198
11,10266,1716186891.8363955021
