TAX,ADC,TS
19 28,13112 11407,1716195515.5790412426
11 19 28,11048 12339 11843,1716195515.6220960617
11 19 28,10828  9931 12025,1716195515.6650590897
11 19 27 28,10336  9311 13853 11698,1716195515.7080867290
11 19 27 28,9977  8179 13060 11383,1716195515.7510812283
11 19 27 28,9494  6699 12729 11033,1716195515.7940862179
11 19 27 28,9446  6392 12640 11022,1716195515.8370909691
11 19 27 28 29,9164  6102 13138 10993 13332,1716195515.8801293373
3 11 19 27 28 29,8691  9163  5807 13121 11063 11792,1716195515.9231042862
3 11 19 27 28 29,8295  9117  5695 12603 11169 11353,1716195515.9661474228
3 11 19 20 21 27 28 29,6037  9050  5562 16313 11667 12333 11123 11132,1716195516.0091443062
3 11 19 20 21 27 28 29,5778  8973  5229 14246 11244 12083 11140 10767,1716195516.0521051884
3 11 19 20 21 27 28 29,5661  8906  4954 13599 11063 12158 11042 10700,1716195516.0950820446
3 11 19 20 21 26 27 28 29,5163  9015  4930 13402 10915 10933 12597 11276 10572,1716195516.1381168365
3 10 11 19 20 21 26 27 28 29,4698 13515  8914  4655 13029 10661 10561 12251 11056 10439,1716195516.1810944080
3 10 11 19 20 21 26 27 28 29 45,4527 13356  8841  4469 12868 10548 10361 11897 10770 10294 12111,1716195516.2240929604
3 10 11 19 20 21 26 27 28 29 45,4381 13156  8770  4298 12715 10439  9331 11846 10833 10255 11415,1716195516.2670056820
3 10 11 18 19 20 21 26 27 28 29,3878 12904  8465 10662  3667 10308  9851  8347  8689  8304  9811,1716195518.2020192146
3 10 11 18 19 20 21 26 27 28 29,4028 13076  8594 10902  3766 10524  9867  8426  8789 10029  9786,1716195518.2450854778
3 10 11 19 20 21 26 27 28 29,4073 12888  8534  3890 10739 10037  8633  8836 10061  9939,1716195518.2880566120
3 10 11 19 20 21 26 27 28 29,4136 13144  8718  4146 11342 10136 11047  9083 10162 10144,1716195518.3309531212
3 10 11 19 20 21 27 28 29,4304 13420  8736  4413 11828 10558  9598 10430 10365,1716195518.3740060329
3 11 19 20 21 27 28 29,4443  8695  4458 12120 10712 11743 10790 10583,1716195518.4170558453
3 11 19 20 21 27 28 29,4771  8733  4776 13086 10773 11877 10858 10893,1716195518.4601612091
3 11 19 21 27 28 29,7489  8794  4888 11005 12085 10931 11179,1716195518.5030121803
3 11 19 21 27 28,7770  8836  4998 10956 12328 10839,1716195518.5460305214
11 19 27 28,8922  5650 12413 11093,1716195518.5888895988
11 19 27 28,9193  6335 12429 11310,1716195518.6318635941
11 19 27 28,9371  7824 12638 11557,1716195518.6748321056
11 19 28,9775  8184 11579,1716195518.7178256512
11 19 28,12478 10346 11839,1716195518.7607994080
28,11081,1716195518.8038201332
28,11271,1716195518.8470489979
28,11366,1716195518.8899650574
