TAX,ADC,TS
20 28,14343 12884,1716192986.8304569721
20 28,14376 12841,1716192986.8734014034
20 28,14372 12892,1716192986.9164347649
20 28,14079 12499,1716192986.9594070911
20 28,13222 11891,1716192987.0023896694
20 28,12900 11739,1716192987.0453848839
20 28,12759 11800,1716192987.0884735584
20 28,12604 11784,1716192987.1315805912
20 28,12608 11815,1716192987.1743967533
20 28,12392 11878,1716192987.2173933983
20 28,12374 11709,1716192987.2603874207
20 28,11852 11532,1716192987.3033866882
20 28,11393 11320,1716192987.3463854790
20 28,11464 10248,1716192987.3894279003
20 28,10766  8616,1716192987.4324443340
20 28,10627  7956,1716192987.4753527641
20 28,10443  7607,1716192987.5183918476
20 28,10276  6920,1716192987.5613961220
20 28,10155  6105,1716192987.6043715477
20 28,10113  5815,1716192987.6473715305
20 21 28,10040 13667  5181,1716192987.6903831959
20 21 28,9970 12391  4739,1716192987.7333893776
20 21 28,9936 11945  4522,1716192987.7765183449
20 21 28,9671 11007  4092,1716192987.8195481300
20 21 28,9350 11066  3726,1716192987.8625361919
20 21 28 35,9012 10565  3618 12558,1716192987.9054877758
20 21 28 35 36,9047 10481  3585 12197 14501,1716192987.9483854771
20 21 28 35 36,9103 10435  3454 11675 14151,1716192987.9913902283
20 21 28 35 36,8906 10367  3289 11153 13993,1716192988.0343248844
20 21 28 35 36 42,8889 10481  3134  9978 13653 12809,1716192988.0774970055
11 20 21 28 35 36 42,10139  9066 10275  3198  8426 13201 12359,1716192988.1204051971
11 20 21 28 35 36 42,9629  8863 10269  3071  7637 12903 12083,1716192988.1633672714
11 20 21 28 35 36 42,9235  8130 10301  2873  6923 12811 11983,1716192988.2063751221
11 20 21 28 35 36 42,9145  8123 10260  2624  6718 12804 12163,1716192988.2493884563
11 20 21 28 35 36 42,9166  8294 10131  2508  6633 12400 12349,1716192988.2924091816
11 13 20 21 28 35 36 42 44,9069 15814  8094 10174  2469  6376 12072 12362 14311,1716192988.3354163170
11 13 20 21 28 35 36 42 51,8919 14416  7792 10130  2419  6194 12222 12614 11384,1716192988.3783841133
10 11 13 20 21 28 35 36 42 51,12270  9007 11968  7305 10055  2358  6190 11895 12621 11058,1716192988.4214012623
3 10 11 13 20 21 28 35 36 42 51,9860 12320  9207  8323  6985 10198  2269  6097 11599 12587 10886,1716192988.4644315243
3 10 11 13 20 21 28 35 36 42 51,9471 12286  9111  7464  6866 10172  2228  6035 11381 12861  8044,1716192988.5073835850
3 10 11 13 20 21 28 35 36 43 51,6118 12242  7751  6592  6673 10079  2199  6032 10388 12943  6786,1716192988.5504848957
3 10 11 13 20 21 28 35 36 41 43 51,5872 11992  6162  6072  6401 10011  2081  5556  9697 14453 10855  6444,1716192988.5936117172
3 10 11 13 20 21 28 35 36 41 43 51,5768 11951  5589  5989  6405 10055  2044  5649  9487 13545 10482  6426,1716192988.6365861893
3 10 11 13 20 21 27 28 35 36 43 51,4330 11920  4223  3553  4517  9672 12794  1691  4473  6135  9621  6104,1716192990.3136000633
3 10 11 13 20 21 28 35 36 42 44 51,7615 12203  8804  4191  4797  9772  1872  4993 10656 12338 13623  8221,1716192990.4855821133
3 10 11 13 20 21 28 35 36 42 44 51,9468 12341  8968  4479  4901  9702  1977  5157 10818 12352 13000  8387,1716192990.5285699368
10 11 13 20 21 28 35 36 42 44 51,12303  8917  5076  4894  9702  2107  5348 10906 12445 13539  8410,1716192990.5716662407
10 11 13 20 21 28 35 36 42 44 51,12644  9082  6710  5172  9816  2204  5611 11277 12422 14153  8536,1716192990.6145741940
11 13 20 21 28 35 36 42 51,8982  7295  5203  9814  2262  5737 11111 12785 11951,1716192990.6575758457
11 13 20 21 28 35 36,9031 11408  5423  9732  2357  6063 11657,1716192990.7004568577
11 13 20 21 28 35 36,9059 15410  5425  9697  2455  6184 11844,1716192990.7435834408
11 20 21 28 35 36,9317  5462  9727  2619  6463 11831,1716192990.7866005898
20 21 28 35 36,6127  9727  2720  7945 12360,1716192990.8295304775
20 21 28 35 36,7215  9694  2867  8157 12613,1716192990.8724794388
20 21 28 35 36,7410  9844  2963 11728 13225,1716192990.9155566692
20 21 28 35 36,7784 10032  3106 11993 13929,1716192990.9585325718
20 21 28 35,8150 10212  3289 12403,1716192991.0015647411
20 21 28,8462 10362  3457,1716192991.0444376469
20 21 28,9001 10369  3966,1716192991.0874814987
20 21 28,9665 10987  4686,1716192991.1305246353
20 28,9604 4980,1716192991.1735463142
20 28,9878 5867,1716192991.2164564133
20 28,9846 6831,1716192991.2595822811
20 28,10012  9641,1716192991.3025398254
20 28,10255 10330,1716192991.3455226421
20 28,10696 11205,1716192991.3884570599
20 28,11468 11563,1716192991.4315009117
20 28,11745 11624,1716192991.4745032787
20 28,11883 11515,1716192991.5174517632
20 28,12610 11466,1716192991.5604326725
21 28,12809 12530,1716192991.6035168171
21 28,12618 12486,1716192991.6464953423
28,12131,1716192991.6896305084
28,11538,1716192991.7755682468
28 44,11530 13668,1716192991.8185412884
19 28 44,13178 11155 12783,1716192991.8763334751
