TAX,ADC,TS
11,10301,1716186757.3336696625
11 28,9602 11359,1716186757.3766314983
11 28,9305 10938,1716186757.4196412563
11 19 28,9109 11420 10915,1716186757.4626810551
3 11 19 28,9397  9221 10623 11074,1716186757.5056548119
3 11 19 28,7995  9053  9905 10998,1716186757.5486657619
3 11 19 28 29,7734  9007  9939 11097 11838,1716186757.5916752815
3 11 19 20 21 27 28 29,6130  9155 10134 13960 11997 13024 11207 11761,1716186757.6347332001
3 11 19 20 21 27 28 29 44,5769  8933  9547 13192 11313 12470 10923 11208 13533,1716186757.6777021885
3 11 19 20 21 27 28 29 44,5548  8831  9578 12889 11054 12474 10847 11048 12635,1716186757.7207064629
3 11 19 20 21 27 28 29 44,5323  8697  8766 12239 10694 12269 10753 10765 12729,1716186757.7636525631
3 11 19 20 21 26 27 28 29 36 44,5204  8870  7020 11945 10519 13967 12052 10603 10708 13612 11144,1716186757.8067004681
3 11 19 20 21 26 27 28 29 34 36 44,4533  8759  6411 11593 10387 11045 12136 10555 10325 12041 13077  6979,1716186757.8497202396
2  3 11 19 20 21 27 28 29 36 44,15015  4239  8492  4651 10393 10345  7929 10311 10293 11325 12877,1716186759.8278486729
2  3 11 19 20 21 27 28 29 36,15071  5083  8583  5230 11183 10415  8270 10339 10537 12378,1716186759.8708977699
2  3 11 19 20 21 27 28 29,15070  5302  8674  6494 11535 10667  8398 10335 10778,1716186759.9137837887
2  3 11 19 20 21 27 28 29,14942  5507  8892  9323 12568 11070  8623 10677 11103,1716186759.9567005634
2  3 11 19 20 21 27 28 29,15296  7418  8961  9655 12852 11191 10652 11080 11437,1716186759.9998116493
2  3 11 19 20 27 28,15624  7945  9016  9684 15162 10909 10924,1716186760.0428533554
3 11 19 27 28,9293  9111  9733 11162 10727,1716186760.0857326984
11 19 28,9039 12663 10754,1716186760.1287043095
11 28,9254 11797,1716186760.1718173027
11,9518,1716186760.2148461342
