TAX,ADC,TS
11,9167,1716191309.5701947212
11,9197,1716191309.6130852699
11,9176,1716191309.6562013626
11,8823,1716191309.6990554333
11 28,8992 11293,1716191309.7420907021
11 28,8692 10899,1716191309.7851250172
2 11 28,12679  8771 10781,1716191309.8281686306
2 11 19 28,12500  8915 10325 10974,1716191309.8709979057
2 11 19 28,12204  8838  9712 10931,1716191309.9141929150
2  3 11 19 28,12557  9636  8951  9630 11007,1716191309.9571228027
2  3 11 19 28 29,12539  7958  8909  9738 11240 11922,1716191310.0001556873
2  3 11 19 20 28 29,12517  5902  8853  9677 15779 10989 11331,1716191310.0431640148
2  3 11 19 20 27 28 29,12602  5848  8919  9630 13101 13455 11263 11089,1716191310.0862212181
2  3 11 19 20 21 27 28 29,12557  5726  8902  8463 12896 12437 12687 11150 11084,1716191310.1291377544
2  3 11 19 20 21 27 28 29,12522  5398  8857  6899 12948 11059 12615 11087 10668,1716191310.1721444130
2  3 11 19 20 21 27 28 29 44,12590  5304  8854  5988 12293 10911 12546 10914 10549 14259,1716191310.2151298523
2  3 11 19 20 21 26 27 28 29 44,12782  5283  8945  5564 11871 10773 13688 12360 10879 10772 13193,1716191310.2582399845
2  3 11 19 20 21 26 27 28 29 44,12847  5155  8858  5242 11841 10648 10895 12361 10758 10592 12735,1716191310.3011615276
2  3 11 19 20 21 26 27 28 29 44,12690  4605  8884  4732 11182 10407 10416 12101 10585 10211 12550,1716191310.3442013264
2  3 11 18 19 20 21 26 27 28 29 44,12487  4271  7869 11656  4703 10929 10481 10348 12171 10569 10054 12555,1716191310.3871171474
2  3 11 18 19 20 21 26 27 28 29 36,15244  4071  7633 10705  4170 10022 10176 13359 10042 10191  9821 12808,1716191312.4520368576
2  3 11 19 20 21 27 28 29,13541  4113  7611  4195 10149 10133 10321 10227  9765,1716191312.4950330257
2  3 11 19 20 21 27 28 29,13822  4514  8516  4553 10329 10531 11005 10445 10112,1716191312.5379700661
2  3 11 19 20 21 27 28 29,13430  5034  8565  4850 10637 10852 11943 10345 10338,1716191312.5808947086
2  3 11 19 20 21 27 28 29,13519  5390  8751  6505 11491 11097 12576 10533 10842,1716191312.6240007877
2  3 11 19 20 21 28 29,14287  5491  8755  8256 11939 15816 10731 11130,1716191312.6670346260
2  3 11 19 20 28,15632  7815  8669  9423 13938 10619,1716191312.7100141048
2  3 11 19 28,14316  9812  8777  9341 10635,1716191312.7529973984
2 11 28,15459  8482 10769,1716191312.7959716320
11 28,8653 10917,1716191312.8389632702
11 28,8838 11432,1716191312.8819739819
11 28,9428 11919,1716191312.9249665737
11 28,9341 11971,1716191312.9679853916
11,9398,1716191313.0109598637
11,9563,1716191313.0540330410
