TAX,ADC,TS
11,10009,1716186250.5479269028
11,9466,1716186250.5912365913
11 28,9820 12107,1716186250.6342823505
11 19 28,9541 10343 11299,1716186250.6771218777
11 19 27 28,9293 10245 11883 11334,1716186250.7203364372
11 19 20 27 28,9057  9980 14949 11202 11071,1716186250.7632071972
3 11 19 20 27 28,9473  9186 10045 14069 11120 11298,1716186250.8062121868
3 11 19 20 27 28 29,7823  9141  9968 13058 10974 11343 11670,1716186250.8490805626
3 11 19 20 27 28 29,6093  9169  8965 12507  9313 11271 11348,1716186250.8920166492
3 11 19 20 21 27 28 29,6001  9163  6828 11720 11473  8873 11411 11170,1716186250.9349656105
3 11 19 20 21 27 28 29,5626  8963  6146 11464 10995  8596 11118 10646,1716186250.9779691696
3 11 19 20 21 27 28 29,5455  8864  5753 11246 10809  8445 11011 10571,1716186251.0210134983
3 11 19 20 21 27 28 29 44,5254  8723  5074 10975 10542  8167 10747 10533 13183,1716186251.0639815331
2  3 11 19 20 21 26 27 28 29 36 44,14055  5227  8846  4878 10767 10474 13247  8347 10688 10500 13797 12785,1716186251.1070339680
2  3 11 18 19 20 21 26 27 28 29 36,13331  4120  7661 10524  4221  9569  9994 13257  6929 10463  9621 11253,1716186253.1284034252
2  3 11 18 19 20 21 27 28 29 36,15563  4186  8537 12598  4132  9761 10222  7621 10331 10130 11853,1716186253.1713118553
2  3 11 19 20 21 27 28 29 36,15194  5017  8593  4361 10177 10561  7919 10315 10434 15447,1716186253.2142736912
2  3 11 19 20 21 27 28 29,15044  5418  8759  5206 10694 10870  8449 10695 10640,1716186253.2573235035
3 11 19 20 21 27 28 29,5705  8996  5834 10901 11178  8741 10952 11224,1716186253.3003625870
3 11 19 20 21 27 28 29,5992  9187  6637 11577 11444 10854 10965 11818,1716186253.3432993889
3 11 19 20 21 27 28,8187  9033  9699 12314 11806 10925 11066,1716186253.3861429691
11 19 20 27 28,9081  9825 12953 11238 11064,1716186253.4290468693
11 19 28,9337 10211 11778,1716186253.4720370770
11,9094,1716186253.5150456429
11,10198,1716186253.5580418110
