TAX,ADC,TS
11 28 44,9407 11777 13126,1716191597.7360246181
11 28 44,9387 11715 13045,1716191597.7790684700
11 28 44,9384 11700 13054,1716191597.8220448494
11 28 44,9289 11270 13047,1716191597.8651213646
11 28 44,9281 11018 13359,1716191597.9080619812
2 11 28,15287  9188 11091,1716191597.9509317875
2 11 28,14634  9002 10892,1716191597.9941077232
2 11 28,15048  8813 10934,1716191598.0370495319
2 11 28,13099  8603 10559,1716191598.0800440311
2 11 28,12561  8658 10529,1716191598.1230041981
2  3 11 28,12960  9067  8809 10626,1716191598.1660873890
2  3 11 19 20 28 44,13727  6263  8928 10997 14318 10835 13495,1716191598.2090747356
2  3 11 19 20 21 28 44,13929  6189  8939 10814 13905 14487 10981 13366,1716191598.2520556450
2  3 11 19 20 21 28 44,13600  6068  8850 10569 13755 13828 10757 13010,1716191598.2949991226
2  3 11 19 20 21 28 44,13859  5823  8738 10433 13382 13398 10575 12861,1716191598.3380708694
2  3 10 11 19 20 21 26 27 28 29 44,14057  5799 14047  8911 10387 13032 12766 11087 12906 10844 12174 12792,1716191598.3810923100
2  3 10 11 19 20 21 26 27 28 29 44,14713  5653 13728  8850 10191 12759 12093 10896 12398 10708 11973 12484,1716191598.4241874218
2  3 10 11 19 20 21 26 27 28 29 44,12989  5183 10284  8542  9070 11253 10506 10631  8602 10665 11272 12679,1716191600.9608070850
2  3 10 11 19 20 21 26 27 28 29 44,13227  5239 10976  8660  9425 11750 10619 10692  8925 10708 11436 12723,1716191601.0038559437
2  3 10 11 19 20 21 26 27 28 44,12678  5455 11814  8750  9672 12381 10757 10836  9927 10671 12862,1716191601.0468757153
2  3 10 11 19 20 21 26 27 28 44,13506  6041 14270  8987  9993 13195 10943 11195 12826 10977 12877,1716191601.0898556709
2  3 11 19 20 21 26 27 28 44,13591  6306  9043 10173 13411 11023 11186 14897 10888 12826,1716191601.1328561306
2 11 19 20 21 27 28,13783  8826  9948 12830 10840 16261 11023,1716191601.1758737564
3 11 19 20 21 28 44,8138  9379 10016 14517 10982 11567 13087,1716191601.2188501358
11 19 28 44,9167  9514 11746 12989,1716191601.2618007660
11 19 20 28,9578  9942 15524 11647,1716191601.3047299385
11 19 28 29,9883 10291 11947 11329,1716191601.3478190899
11 19 28,9940 10339 11785,1716191601.3907973766
11 28,9364 11081,1716191601.4337904453
11 28,9488 11042,1716191601.4847855568
