TAX,ADC,TS
11,10527,1716186060.8497982025
11,10274,1716186060.8926389217
11,10289,1716186060.9357206821
11,9768,1716186060.9788162708
11,9652,1716186061.0217819214
11,9729,1716186061.0646660328
11 28,9779 12962,1716186061.1077919006
11 28,9284 12062,1716186061.1507999897
11 19 28,9391 12747 11835,1716186061.1938295364
11 19 20 28,9224 10284 15886 11711,1716186061.2366368771
11 19 20 28,9141 10299 15083 11631,1716186061.2798087597
3 11 19 20 28,13630  9128 10004 14138 11336,1716186061.3228187561
3 11 19 20 28 29,8586  9160  9940 13866 11315 12887,1716186061.3658297062
3 11 19 20 27 28 29,8269  9069  9907 13123 12932 11482 12240,1716186061.4087159634
3 11 19 20 27 28 29,6127  8879  9487 12390 12627 11215 11597,1716186061.4518611431
3 11 19 20 27 28 29,5616  8811  8062 11575 12549 11281 11315,1716186061.4948236942
3 11 19 20 27 28 29,5450  8810  6091 11193 12229 11316 11111,1716186061.5378370285
3 11 19 20 27 28 29 44,5328  8755  5698 11321 12141 11069 10789 14581,1716186061.5807182789
3 11 19 20 21 26 27 28 29 44,5335  8891  5516 11194 11202 11463 12299 11309 11024 13343,1716186061.6237401962
3 11 19 20 21 26 27 28 29 44,5261  8902  5129 10882 10986  9166 12269 11144 10934 12621,1716186061.6668853760
3 11 19 20 21 26 27 28 29 44,5182  8759  4812 10694 10737  8922 12351 10833 10962 12158,1716186061.7098410130
3 11 18 19 20 21 26 27 28 29 34 44,5191  8386 11183  4546 10097 10655  8919 12427 10821 10758 11876  8898,1716186061.7526264191
3 11 18 19 20 21 26 27 28 29 34 44,5144  7058 10774  4415  9345 10614  8713 12577 10757 10716 11518  7339,1716186061.7957415581
3 10 11 18 19 20 21 26 27 28 29 44,4256 12283  8571 10547  4003  8589 10363  8331 12457 10349 10267 12849,1716186063.6018767357
3 10 11 18 19 20 21 26 27 28 29 44,4303 14390  8647 10747  4166  9596 10264  8627 12669 10373 10307 12993,1716186063.6448395252
3 10 11 18 19 20 21 26 27 28 29,5055 14496  8629 11034  4248 10242 10346 13115 12456 10537 10317,1716186063.6878547668
3 11 19 20 21 27 28 29,5030  8531  4588 10666 10685 12472 10606 10495,1716186063.7308475971
2  3 11 19 20 21 27 28 29,14171  5271  8626  5024 10686 11033 12800 10801 10865,1716186063.7738521099
2  3 11 19 20 21 27 28 29,14426  5316  8797  5614 11105 11363 12644 11132 11139,1716186063.8168551922
2  3 11 19 20 27 28 29,14276  5411  8816  6235 11274 12718 11025 11160,1716186063.8598356247
2  3 11 19 20 28 29,13939  5767  8945  9418 12475 11254 11614,1716186063.9028496742
3 11 19 20 28,7646  8904  9515 14533 11195,1716186063.9458305836
2  3 11 19 20 28,14439  9428  8927  9783 14671 11348,1716186063.9888353348
2 11 28,14658  9080 11493,1716186064.0318164825
11 28,9293 11929,1716186064.0748448372
11,9824,1716186064.1178169250
11,10887,1716186064.1607234478
11,10838,1716186064.2037889957
