TAX,ADC,TS
11,11340,1716182579.2168676853
11,10831,1716182579.2600212097
11,10794,1716182579.3030104637
11,10322,1716182579.3460319042
11,9842,1716182579.3888833523
11,9537,1716182579.4319839478
11,9182,1716182579.4750399590
11,8976,1716182579.5180048943
3 11 19,10374  9604 12713,1716182579.5609288216
3 11 19 28,10052  9801 11373 12522,1716182579.6040360928
3 11 19 28,9649  9520 10965 11661,1716182579.6470177174
3 11 19 28,9405  9411 10174 11258,1716182579.6900162697
3 11 19 28,6913  9398 10001 11183,1716182579.7330527306
3 11 19 20 28,6591  9219  8883 15467 11035,1716182579.7759952545
3 11 19 20 27 28,6436  9124  8809 14069 13546 11135,1716182579.8189733028
3 11 19 20 26 27 28,6481  9273  8931 13582 11517 13228 11243,1716182579.8619840145
3 11 19 20 26 27 28,6280  9257  7344 12787 11200 12855 11014,1716182579.9049530029
3 11 19 20 26 27 28,5745  9169  6655 12573 10952 12867 11133,1716182579.9478211403
3 11 19 20 26 27 28 29,5569  9034  6103 12475 10638 12673 10955 11810,1716182579.9909310341
3 11 19 20 26 27 28 29 34,5430  9031  5461 12576 10702 12590 11001 11698 12604,1716182580.0339531898
3 11 19 20 21 26 27 28 29 34 44,5383  8994  5290 12728 13825 10681 12673 10987 11369 12299 13585,1716182580.0767591000
3 11 19 20 21 26 27 28 29 34 44,5288  8918  5177 12173 11607 10592 12554 11079 11196 12209 13380,1716182580.1197488308
3 11 18 19 20 21 26 27 28 29 34 44,5261  8866 12391  4951 12063 10805  8931 12501  8803 10815  9906 13221,1716182580.1630077362
3 11 18 19 20 21 26 27 28 29 34 44,5118  8803 12209  4735 11794 10547  8649 12460  8625 10644  9525 12966,1716182580.2059922218
3 10 11 18 19 20 21 26 27 28 29 34,4183 15196  7283 10215  4113 10760 10354  8563  9235  8365 10780  9266,1716182582.0116405487
3 11 18 19 20 21 26 27 28 29 34,4251  8109 10568  4304 11055 10380  8790 12083  8486 11177  9335,1716182582.0546419621
3 11 18 19 20 21 26 27 28 29 34,4792  8584 11200  4448 11356 10467 10480 12215 10497 11609 12023,1716182582.0976343155
3 11 19 20 21 26 27 28,5086  8591  4613 11447 10525 10232 11714 10389,1716182582.1406733990
3 11 19 20 21 26 27 28,5221  8681  5130 11703 10726 10546 11668 10493,1716182582.1836667061
3 11 19 20 21 26 27 28,5310  8737  5525 12118 11033 10630 12246 10611,1716182582.2266149521
3 11 19 20 27 28,5983  8825  6646 12831 12534 10566,1716182582.2695913315
3 11 19 20 27 28,6320  9092  7999 13579 12837 10995,1716182582.3125736713
3 11 19 20 27 28,6534  9175  8529 16254 12889 11380,1716182582.3556094170
3 11 19,8844 8959 9307,1716182582.3985836506
3 11 19,9157 9031 9551,1716182582.4415905476
11 19,8949 9718,1716182582.4845843315
11 19,9172 10088,1716182582.5275719166
11,9031,1716182582.5705580711
11,9594,1716182582.6135501862
11,9902,1716182582.6565806866
11,10265,1716182582.6995358467
