TAX,ADC,TS
28,12908,1716181363.8573925495
28,11079,1716181363.9002721310
28,11034,1716181363.9434177876
28 42,10935 12361,1716181363.9863562584
28 42,11163 12413,1716181364.0294201374
28 42,11038 12251,1716181364.0722622871
28 42,10935 12281,1716181364.1153085232
28 42,10924 12146,1716181364.1583294868
28 42,10833 12226,1716181364.2014069557
28 42,10799 12075,1716181364.2442405224
28 42,10749 12057,1716181364.2872557640
28 42,10681 12061,1716181364.3304038048
28 42,10590 11894,1716181364.3733353615
28 42,10479  9527,1716181364.4162456989
28 42,10533  9533,1716181364.4593236446
28 42,10620 11378,1716181364.5023469925
28 42,10305 11469,1716181364.5453670025
28 42,10272 11125,1716181364.5882439613
28 42,10239  9799,1716181364.6313390732
28 42,10357  9137,1716181364.6743361950
28 42,10317  9403,1716181364.7174017429
28 42,10318  9117,1716181364.7602963448
28 42,10322  8806,1716181364.8033657074
28 42,10303  8649,1716181364.8463475704
28 42,10298  8726,1716181364.8893775940
28 42,10255  8566,1716181364.9323880672
28 42,10236  8471,1716181364.9754211903
28 42,10189  8421,1716181365.0183820724
28 42,10188  8314,1716181365.0614061356
28 42,10243  8184,1716181365.1043951511
28 42,10254  8096,1716181365.1473150253
28 42,10274  8087,1716181365.1902978420
28 42 61,10286  8191 11289,1716181365.2333407402
28 42 61,10429  8132  9375,1716181365.2762775421
28 42 61,10512  8269  7808,1716181365.3193614483
28 42 61,10583  8225  6935,1716181365.3623495102
28 42 61,10565  8127  6845,1716181365.4053623676
28 42 61,10604  8144  6770,1716181365.4483816624
28 42 61,10648  8196  6714,1716181365.4913687706
28 42 53 54 61,10584  8088 15191 15307  7067,1716181365.5343925953
28 42 53 54 61,10688  7851 15931 12671  7151,1716181365.5773780346
28 42 53 54 61,10625  7932 15519 12576  7070,1716181365.6203155518
11 28 42 53 54 55 61,13303 10683  7783 14711 12723 14029  7156,1716181365.6633505821
11 28 42 53 54 55 61,12280 10803  7877 14535 12534 13410  7119,1716181365.7063417435
11 28 42 53 54 55 61,12594 10816  7903 14541 12396 13344  7075,1716181365.7493422031
11 28 42 53 54 55 61,12209 10779  7933 14458 12365 12671  7087,1716181365.7923834324
11 28 42 44 53 54 55 61,12360 10883  8328 15874 14685 12594 10886  7294,1716181365.8354606628
11 19 28 29 42 44 53 54 55 61,10600 14084 11115 12076  8585 15612 14794 12577  9832  7402,1716181365.8784368038
11 19 28 29 42 44 53 54 55 61,10490 10335 11206 12062  8458 15933 14624 12579  9542  7356,1716181365.9213612080
11 19 28 29 42 44 53 54 55 61,10362 10199 11194 11965  8583 14926 14595 12621  8898  7432,1716181365.9642989635
11 19 27 28 29 42 44 53 54 55 61,10329 10199 13981 11304 11922  8567 14109 14632 12491  8047  7292,1716181366.0073969364
11 19 27 28 29 42 44 53 54 55 61,10229 10175 12980 11330 11826  8476 14009 14431 12516  7462  7321,1716181366.0502345562
11 19 27 28 29 42 44 53 54 55 61,10099 10066 12784 11222 11857  8442 14387 14494 12528  7214  7266,1716181366.0933430195
