TAX,ADC,TS
11,10674,1716195083.2923138142
11,10012,1716195083.3353509903
11,9661,1716195083.3782784939
11,9515,1716195083.4213321209
11,9193,1716195083.4643085003
11 28 44,9214 11806 13733,1716195083.5073819160
11 28 44,9311 11606 13217,1716195083.5503246784
11 28 44,9255 11406 12874,1716195083.5932359695
11 28 44,9173 10834 12583,1716195083.6363425255
11 28 44,9126 10775 12640,1716195083.6793718338
11 28 42 44,9020 10698 13567 12480,1716195083.7223873138
11 28 42 44,8955 10941 12520 12531,1716195083.7653400898
11 28 42 44,8882 10687 12516 12391,1716195083.8083274364
11 28 42 44,8838 10631 12321 12549,1716195083.8512036800
11 28 29 42 44 45,8887 10811 12718 12030 12423 12332,1716195083.8943545818
11 28 29 42 44 45,8895 10677 12028 11977 12339 12104,1716195083.9372684956
11 28 29 42 44 45,8883 10662 11952 11513 12573 11874,1716195083.9803969860
11 28 29 42 44 45,8924 10654 11894 11466 10653 11737,1716195084.0233397484
11 23 26 27 28 29 42 44 45,9090 14587 11096 12931 11059 11756 11711 10467 11576,1716195084.0663347244
11 23 26 27 28 29 42 44 45,9061 14023 10933 12719 11158 11760 11719 10560  8052,1716195084.1094439030
10 11 19 23 26 27 28 29 42 44 45 53,16100  9143 13738 13720 10978  9827 11555 11589 12201 10361  8037 14030,1716195084.1523737907
10 11 19 23 26 27 28 29 34 42 44 45,10674  8955 10433 13045 10768  9300 10566 10178 12558 12032  9740  7525,1716195086.5602917671
10 11 19 23 26 27 28 29 34 42 44 45,12154  8969 10231 13087 10932  9486 10697 10346 12283 11986  9981  7838,1716195086.6033639908
10 11 19 23 26 27 28 29 42 44 45,14578  9050 11423 13595 10942 12576 10677 10494 11905  9913  8095,1716195086.6463472843
11 23 27 28 29 42 44 45,8766 13782 12323 10517 10554 11987 10103  8210,1716195086.6893713474
11 23 27 28 29 42 44 45,8779 13839 12390 10568 10699 12065 12322 15618,1716195086.7322623730
11 28 29 42 44,8712 10411 11119 12390 12171,1716195086.7753922939
11 28 29 42 44,8793 10410 11404 15501 12021,1716195086.8183212280
11 28 29 44,8669 10318 15498 12061,1716195086.8613479137
11 28 44,8721 10315 12523,1716195086.9043123722
11 28 44,8759 10799 12599,1716195086.9473781586
11 28 44,8790 11016 12639,1716195086.9903268814
11 28 44,8901 11133 12755,1716195087.0333242416
11 28 44,8991 11713 12630,1716195087.0763423443
11 28 44,9078 11964 12521,1716195087.1193838120
11 44,9196 12699,1716195087.1623599529
11,9929,1716195087.2052955627
11,12515,1716195087.2484059334
