TAX,ADC,TS
28,13434,1716176531.3157498837
28,12522,1716176531.3587694168
28,12020,1716176531.4017498493
28 42,12811 12580,1716176531.4447231293
28 42,12041 12441,1716176531.4878695011
28 42,11782 12134,1716176531.5307826996
28 42,11653 12072,1716176531.5737512112
28 42 45,11486 12058 13877,1716176531.6170389652
28 42 45,11510 11891 11457,1716176531.6599326134
28 42 45 53,11632 11819 11723 14731,1716176531.7027544975
28 42 45 53,11626 11045 11781 11296,1716176531.7457551956
28 42 45 53,11513 11573 12173 10590,1716176531.7887501717
28 42 53,11403 11270 10221,1716176531.8317737579
28 42 45 53 61,11396 10839 12560 10834  7422,1716176531.8748676777
28 42 53 61,11512 10195 12209  6900,1716176531.9178626537
28 42 53 61,11483  8148 12271  6980,1716176531.9607532024
27 28 42 53 61,13411 13911  7974 12308  6916,1716176532.0038287640
27 28 42 53 54 61,13319 13597  7769 12424 13793  7254,1716176532.0470325947
27 28 42 53 54 61,13456 13270  7852 12493 12234  7219,1716176532.0897762775
27 28 42 44 53 54 61,13213 11882  8359 14192 12637 11985  7395,1716176532.1327841282
27 28 42 44 53 54 61,13493 11904  7676 13949 12978 11906  7357,1716176532.1757586002
27 28 42 44 53 54 61,13392 11900  7517 14078 12751 11967  7455,1716176532.2188065052
27 28 42 44 53 54 61,13356 11851  7181 13120 12581 11839  7400,1716176532.2617714405
27 28 42 44 53 54 61,13305 11810  7391 13369 10949 11886  7306,1716176532.3047673702
27 28 42 44 46 53 54 61,13271 11686  7243 13412 12371 10957 12193  7506,1716176532.3477585316
27 28 42 44 46 47 53 54 61,13307 13813  7507 16097 12028 12815 11075 12448  7628,1716176532.3910264969
27 29 42 44 46 47 53 54 61,13254 12528  7475 13398 11904 12742 11131 12524  7776,1716176532.4338917732
27 28 29 42 44 46 47 53 54 61,13464 11885 12259  7364 13129 11907 12707 11245 12509  7802,1716176532.4769940376
27 28 29 42 44 46 47 53 54 55 61,13744 11735 12298  8751 13205 11977 12854 11473 12738 12400  8003,1716176532.5200729370
27 28 29 42 44 46 47 53 54 55 61,13785 11779 12254  9531 13054 11977 12844 11805 12825 11558  7916,1716176532.5630328655
27 28 29 42 44 46 47 53 54 55 61,13756 11733 12153  8812 13116 11710 11788 14465 12561 11483  7495,1716176532.6059613228
27 28 29 42 44 46 47 53 54 55 61,13709 11563 12045  7814 13082 11540 11233 14509 12629 10275  7407,1716176532.6488883495
27 28 29 42 44 46 47 53 54 55 61,13868 11463 11855  7332 12919 11451 10879 14430 12659  9676  7226,1716176532.6920127869
27 28 29 42 44 46 47 53 54 55 61,13874 11303 11720  7150 12797 11365 10810 14186 12711  8648  7098,1716176532.7350177765
28 29 42 44 46 47 53 54 55 61,11061 11554  8158 12831 11383 10668 12852 12709  7365  7010,1716176532.7780227661
28 29 42 44 45 46 47 53 54 55 61,11121 11570  8472 12817 12310 11485 10586 10516 12863  7089  7235,1716176532.8210072517
11 28 29 42 44 45 46 47 53 54 55 61,14491 11298 11928  8881 12602 12197 11469 10427 10473 12669  6975  7157,1716176532.8641054630
11 20 28 29 37 42 44 45 47 53 54 61,9609 14752 10874 11510 16119 10117 12630 15163 12723 12759 12217  7483,1716176535.9598929882
11 20 28 29 37 42 44 53 54 61,9510 14883 10890 11419 16001 10174 12450 12797 12221  7334,1716176536.0029780865
11 20 28 29 37 42 44 53 54 61,9666 15051 10916 11551 15999 10059 12614 12693 12391  7426,1716176536.0457453728
11 20 28 29 42 44 53 54 61,9972 15061 11083 11638 10094 12565 12881 12531  7485,1716176536.0888116360
11 20 28 29 42 44 54 61,9972 15176 11043 11742 10366 12674 15396  7625,1716176536.1318268776
11 20 28 29 42 44 61,10222 15381 11087 11939 10560 12901  9545,1716176536.1748237610
11 20 28 29 42,10882 15528 11013 12033 10557,1716176536.2177023888
11 20 28 29 42,11461 15912 10879 11404 10768,1716176536.2607903481
11 20 28 29 42,12903 15773 10871 11399 11080,1716176536.3037807941
28 29 42,10811 11437 11402,1716176536.3467795849
28 29 42,10942 11487 11399,1716176536.3897392750
28 29 42,11034 11579 11701,1716176536.4327170849
28 29 42,11183 11608 12195,1716176536.4757831097
28 29 42,11109 11665 11957,1716176536.5187087059
28 29 42,11247 12266 12801,1716176536.5617239475
28 29,11354 12758,1716176536.6047651768
28,11119,1716176536.6477785110
28,11326,1716176536.6907813549
28,11510,1716176536.7336876392
28,11919,1716176536.7767722607
27,14303,1716176537.0776996613
27,15585,1716176537.1207115650
