TAX,ADC,TS
20 28,14355 10656,1716191634.1167383194
20 28,14202 10738,1716191634.1596853733
20 28,13915 10732,1716191634.2026777267
20 28,13717 10699,1716191634.2456865311
20 28,12767 10638,1716191634.2886590958
20 28 29,13036 10862 12229,1716191634.3316669464
20 28 29,12730 10886 11902,1716191634.3746714592
20 28 29,12346 10931 11290,1716191634.4176781178
20 28 29,12187 10811 10998,1716191634.4606876373
11 20 28 29,10230 12176 10970 11137,1716191634.5036802292
11 20 28 29,9458 11884 10671 10630,1716191634.5466587543
11 19 20 28 29,9461 10997 11577 10881 10586,1716191634.5896880627
2 11 19 20 28 29,15679  9546 10773 11554 10832 10575,1716191634.6326882839
2 11 19 20 26 28 29,14651  9550 10541 11414 13378 10963 10581,1716191634.6757574081
2  3 11 19 20 26 28 29,14004  9279  9405 10197 11043 12351 10758 10363,1716191634.7187287807
2  3 11 19 20 26 28 29,14126  7926  9337 10015 10794 11175 10630 10244,1716191634.7617254257
2  3 11 19 20 26 27 28 29 44,13695  7655  9347  9911 10588 11001 13234 10497 10105 14019,1716191634.8046798706
2  3 11 18 19 20 26 27 28 29 44,13618  6015  9289 12548  9946  8533 11016 12497 10411 10252 13246,1716191634.8477182388
2  3 11 18 19 20 26 27 28 29 44,12882  5799  9293 11124  8237  8427 10979 12422 10382 10109 12863,1716191634.8906748295
2  3 11 18 19 20 26 27 28 29 44,12622  5766  9240 10869  7819  8406 10901 12341 10299 10097 12695,1716191634.9336857796
2  3 11 18 19 20 26 27 28 29 44,12495  5669  9181 10674  7446  8139 10802 12315 10431 10126 12587,1716191634.9766945839
2  3 11 18 19 20 26 27 28 29 36,11879  5649  9051 10440  6255  7974 11035 12214 10323  9810 13040,1716191637.5996489525
2  3 11 18 19 20 26 27 28 29 36,11700  5693  9093 10534  7107  8010 11238 12040 10278  9807 13037,1716191637.6426072121
2  3 11 18 19 20 26 27 28 29,11979  7438  9082 10696  9323  8114 11315 11986 10278  9887,1716191637.6856105328
2  3 11 19 20 26 27 28 29,12154  9273  9127  9574  9823 11681 12251 10247 10004,1716191637.7286167145
2 11 19 20 26 28 29,13189  9189  9689 10176 12259 10212 10103,1716191637.7716381550
11 19 20 28 29,9060  9640 10460 10310 10268,1716191637.8146331310
11 19 20 28 29,9338 10017 10718 10355 10520,1716191637.8576567173
20 28 29,10992 10217 10504,1716191637.9005146027
20 28 29,11202 10371 10560,1716191637.9435961246
20 28 29,11626 10595 11144,1716191637.9865708351
20 28,12009 10577,1716191638.0296134949
20 28,12430 10836,1716191638.0725722313
20 28,12863 11010,1716191638.1155979633
21 28,10896 12042,1716191638.1587007046
