TAX,ADC,TS
28,11934,1716178790.2097363472
28,11748,1716178790.2524702549
28,11765,1716178790.2957108021
20 28,16146 11866,1716178790.3387291431
20 28,13956 11970,1716178790.3817415237
20 28,13939 11972,1716178790.4244909286
11 20 28 29,10601 13101 12287 12113,1716178790.4677512646
11 20 28 29,10130 12723 12110 11924,1716178790.5107970238
11 20 28 29,9937 11925 11839 11625,1716178790.5537369251
11 20 28 29,9747 11558 11742 11431,1716178790.5965030193
3 11 20 28 29,10500  9810 11098 11255 11157,1716178790.6396589279
3 11 20 28 29,9136  9782 10911 11157 11007,1716178790.6827290058
3 11 20 28 29,8567  9669 10976 10970 10882,1716178790.7257027626
3 11 20 28 29,7557  9496 10872 10842 10537,1716178790.7685661316
3 11 20 28 29 36,6183  9453 10705 10989 10520 14385,1716178790.8117074966
3 11 20 21 28 29 36,6184  9369 10592 13277 10979 10551 13339,1716178790.8548049927
3 11 19 20 21 28 29 36,5435  9325 11963 10606 11451 11017 10508 13409,1716178790.8977472782
3 11 19 20 21 27 28 29 36,5162  9309 11984 10645 11374 13536 11308 10584 13749,1716178790.9405751228
3 11 19 20 21 27 28 29 36 44,4974  9177 11052 10502 11318 13086 11142 10340 13565 14707,1716178790.9837234020
3 11 19 20 21 27 28 29 36 44,4824  9217 10439 10168 11046 12912 11231 10408 13498 13119,1716178791.0267424583
3 11 19 20 21 27 28 29 36 44,4726  9116 10001  8840 10957 12815 11108 10184 13555 12623,1716178791.0697541237
3 11 19 20 21 27 28 29 36 44,4659  8983  9806  8319 10516 12727  9761 10100 13509 12477,1716178791.1125233173
3 11 19 20 21 27 28 29 36 44 45,4582  8964  9579  7808 10644 12606  9519  9946 13711 12270 12247,1716178791.1557617188
3 11 19 20 21 27 28 29 36 44 45,4479  8863  9587  7167 10405 12560  9298  9891 13554 12310 11670,1716178791.1987557411
3 11 19 20 21 26 27 28 29 36 44,4499  8851  6280  6835  9766 13305 12399  8146  9656 12717 12521,1716178792.9187815189
3 11 19 20 21 27 28 29 36 44,4458  8705  8794  6915  9729 12259  8286  9512 12797 12540,1716178792.9617528915
3 11 19 20 21 27 28 29 36 44,4470  8783  9113  7013  9837 12429  9230  9785 12843 12721,1716178793.0047569275
3 11 19 20 21 27 28 29 36,4601  8817  9497  7353  9959 12465 10489  9765 13289,1716178793.0477285385
3 11 19 20 21 27 28 29 36,4635  8810  9600  9621 10081 12466 10586  9765 13651,1716178793.0907268524
3 11 19 20 21 27 28 29 36,5498  8913  9823  9788 10197 12796 10712  9924 13896,1716178793.1337549686
3 11 19 20 21 27 28 29 36,5681  9071 10438 10075 10275 14783 10783 10061 14059,1716178793.1767585278
3 11 20 21 28 29,5912  8975 10171 10381 10530 10502,1716178793.2196996212
3 11 20 21 28 29,8059  9106 10370 10466 10743 10646,1716178793.2627701759
11 20 21 28 29,8969 10633 10874 10943 10866,1716178793.3057472706
11 20 21 28 29,9257 10994 11468 11325 11353,1716178793.3484807014
11 20 28 29,9269 11222 11242 11363,1716178793.3916780949
11 20 28 29,9590 11826 11310 11675,1716178793.4347407818
11 20 28,9676 12221 11312,1716178793.4777050018
20 28,13287 11334,1716178793.5207045078
20 28,14692 11341,1716178793.5637037754
28,11328,1716178793.6067104340
28,11542,1716178793.6495654583
