TAX,ADC,TS
11,11288,1716190624.8434169292
11,10944,1716190624.8864166737
11,11216,1716190624.9294621944
11,10961,1716190624.9724829197
11,10438,1716190625.0155096054
11,9605,1716190625.0584616661
11 28,9435 12434,1716190625.1014475822
11 19 28,9036 13774 11546,1716190625.1442966461
3 11 19 28,9860  9267 10052 11632,1716190625.1874897480
3 11 19 20 28,8290  9283 10038 16352 11378,1716190625.2304930687
3 11 19 20 21 28 29,6166  9267 10049 14714 14056 11586 12189,1716190625.2734510899
3 11 19 20 21 27 28 29,6119  9271 10150 14668 12109 15052 11846 11710,1716190625.3163206577
3 11 19 20 21 27 28 29,6015  9266  8792 14235 11851 13411 11775 11222,1716190625.3595755100
3 11 19 20 21 27 28 29,5733  9051  7423 13332 11367 12858 11454 10774,1716190625.4025435448
3 11 19 20 21 27 28 29,5493  8968  6446 12350 11120 12455 11191 10811,1716190625.4454822540
3 11 19 20 21 27 28 29,5399  8966  6013 11961 11074 12381 11383 10757,1716190625.4884097576
3 11 19 20 21 27 28 29,5253  8858  5483 11773 10860 12021 10973 10545,1716190625.5315334797
3 11 18 19 20 21 27 28 29 36 44,5165  8927 12211  5032 11435 10657 12097 10891 10417 14129 13641,1716190625.5743577480
3 11 18 19 20 21 26 27 28 29 36 44,4687  9042 11133  4910 11289 10718  9270 11912 10974  8999 13848 12684,1716190625.6175000668
3 11 18 19 20 21 26 27 28 29 36 44,4392  8943 10752  4739 11240 10447  8866 11835 10879  8810 14432 12557,1716190625.6605017185
3 10 11 18 19 20 21 26 27 28 29 36,3782 15359  8644 10461  3799 10112  9927  8794 10879 10456  8162 10136,1716190627.5093219280
3 11 18 19 20 21 26 27 28 29 36,3770  8632 10356  3845 10260  9958 13055 11263 10442  8357 10373,1716190627.5522859097
3 11 18 19 20 21 27 28 29 36,4115  8604 10850  4207 11096 10298 11178 10624 10148 12797,1716190627.5954151154
3 11 19 20 21 27 28 29,4930  8580  4440 11043 10279 11242 10730 10124,1716190627.6383721828
3 11 19 20 21 27 28 29,5074  8705  5073 11652 10577 11467 10852 10340,1716190627.6813318729
3 11 19 20 21 27 28 29,5558  8921  6108 12676 10836 12546 11263 11089,1716190627.7243435383
3 11 19 20 21 28 29,5683  8980  6600 12335 10914 11021 11548,1716190627.7673645020
3 11 19 20 21 28,8069  9035  9430 15482 11137 11587,1716190627.8103380203
11 19 28,8853  9641 11587,1716190627.8532679081
11,8824,1716190627.8963127136
11,9035,1716190627.9392685890
11,10813,1716190627.9822528362
11,10736,1716190628.0252437592
