TAX,ADC,TS
21 28 44,10660 11154 12482,1716192312.5766744614
21 28 44,10649 11045 12371,1716192312.6196150780
21 28 44,10597 11143  9670,1716192312.6625964642
21 28 44,10503 11104  7994,1716192312.7056910992
21 28 44,10501 10975  7005,1716192312.7486991882
11 21 28 44,13129 10590 10972  6611,1716192312.7916755676
11 21 28 44,10556 10645 10956  5909,1716192312.8346920013
11 21 28 44,9854 10464 10763  5770,1716192312.8776936531
11 19 21 28 44,9887 10735 10465 11072  5261,1716192312.9206452370
11 19 21 28 44,9745 10190 10374 10899  4848,1716192312.9637081623
11 19 21 28 44,9474  9927 10499 10839  4703,1716192313.0067007542
11 19 21 28 44,9342  9808 10492 10819  4344,1716192313.0496904850
11 19 21 26 28 44,9307  9659 10245 13094 10653  4159,1716192313.0927944183
11 19 21 26 28 44,9101  9517 10109 12866 10531  3996,1716192313.1357750893
11 19 21 26 28 44,9113  9399  8386 12853 10536  3859,1716192313.1788423061
3 11 19 21 26 27 28 44,13426  9167  9567  8194  9139 15003 10632  3760,1716192313.2218019962
3 11 19 20 21 26 27 28 44,13052  9117  9487 16121  8153  8984 13295 10717  3700,1716192313.2646863461
3 11 19 20 21 26 27 28 44,7971  9114  9535 15560  8201  7644 13021 10764  3573,1716192313.3077249527
3 10 11 19 20 21 26 27 28 34 44,7587 13931  9149  7057 15385  8170  7070 13159 10726 12812  3569,1716192313.3507330418
3 10 11 19 20 21 26 27 28 34 44 52,7451 12249  9135  6147 14650  8158  6704 12856 10786 12517  3527 10450,1716192313.3938624859
3 10 11 19 20 21 26 27 28 34 44 52,7139 10862  9063  5533 14162  8155  5599 12407 10561 12286  3470  9376,1716192313.4367592335
3 10 11 19 20 21 26 27 28 34 44,5181  9916  8914  5377 13400  8073  5905 10209 10190 11966  3397,1716192315.5008366108
3 10 11 19 20 21 26 27 28 34 44,6738 11005  9117  7167 15060  8100  7841 12561 10308  9736  3746,1716192315.5438389778
3 10 11 19 20 21 26 27 28 34 44,12098 13481  9133  8671 16074  8215  9317 12603 10538  9603  4058,1716192315.5867991447
2 10 11 19 21 26 27 28 34 44,15135 13636  9158  8962  9555 12771 12460 10590  9727  4969,1716192315.6298301220
10 11 19 21 26 27 28 44,13543  9399  9478  9669 13309 12566 10650  6674,1716192315.6728348732
11 19 21 27 28 44,9479  9799  9745 12615 10695  7892,1716192315.7157814503
11 19 21 27 28 44,9523  9953  9711 12757 10925 10167,1716192315.7587773800
11 21 27 28 29,9543  9724 12614 10920 13284,1716192315.8018383980
11 21 27 29,10612 10145 12419  9289,1716192315.8447852135
11 29,9537 10655,1716192315.8877320290
11 28,9858 11430,1716192315.9307739735
11 28,16196 11190,1716192315.9737453461
