TAX,ADC,TS
11 28,10113 11838,1716186401.9997172356
11 28,10106 11934,1716186402.0427196026
11 28,10081 11823,1716186402.0857956409
11 28,9697 11316,1716186402.1287672520
11 28,9429 10973,1716186402.1716942787
11 28,8918 10579,1716186402.2146894932
11 28,8805 10558,1716186402.2576966286
11 19 28,8874 11602 10642,1716186402.3005816936
11 19 20 21 28,8910 10126 16359 11235 10887,1716186402.3436994553
11 19 20 21 28 29,9011 10161 13443 11291 11161 12168,1716186402.3867328167
11 19 20 21 28 29,8869  9927 12920 11158 10867 11487,1716186402.4297060966
11 19 20 21 28 29,8854  9847 12892 10978 10701 11405,1716186402.4726803303
3 11 19 20 21 27 28 29,8318  8981  9895 12192 10832 13050 10752 11266,1716186402.5157320499
2  3 11 19 20 21 27 28 29,15074  6457  8915  9798 11914 10718 13044 10665 11009,1716186402.5587682724
3 11 19 20 21 27 28 29 44,5851  8802  7933 11733 10656 12898 10575 10738 13287,1716186402.6017529964
2  3 11 19 20 21 26 27 28 29 44,14085  5878  8875  7551 11479 10422 12237 12948 10871 10524 12699,1716186402.6445438862
2  3 11 19 20 21 26 27 28 29 44,13942  5627  8818  7020 11206 10262 10892 12640 11054 10389 12779,1716186402.6877412796
2  3 11 19 20 21 26 27 28 29 44,13657  5465  8787  6515 11218 10156 10722 12683 10991 10172 12813,1716186402.7307612896
2  3 11 19 20 21 26 27 28 29 44,12171  5311  8690  6094 10812  9959 10271 12422 10897 10283 12411,1716186402.7737457752
2  3 11 19 20 21 26 27 28 29 34 44,11032  5228  8545  5884 10317  9883 10578 12377 10345 10304 11583 11869,1716186405.1387181282
2  3 11 19 20 21 26 27 28 29 34 44,11000  5290  8577  6265 10234 10023 10591 12547 10522 10496 11831 12329,1716186405.1817276478
2  3 11 19 20 21 26 27 28 29 44,11100  5661  8705  7662 10812 10586 10699 12717 10562 10784 12379,1716186405.2246625423
2  3 11 19 20 21 26 27 28 29 44,11175  7597  8665  9475 10900 10955 10550 16092 10349 10811 13125,1716186405.2677297592
2 11 19 20 21 26 27 28 29 44,15736  8780  9751 11910 10995 13345 12771 10411 10980 12899,1716186405.3107135296
2 11 19 20 27 28 29,15527  8787  9716 12760 12735 10281 11039,1716186405.3537085056
11 19 20 28 29,8661  9523 12824  9997 11195,1716186405.3966276646
11 19 20 28 29,8983  9802 12819 10448 11610,1716186405.4396915436
11 19 20 28,9138 10026 14315 10594,1716186405.4826593399
11 28,8831 10508,1716186405.5256743431
11 28,8987 10698,1716186405.5685465336
11 28,9333 10965,1716186405.6116638184
11 28,9751 11540,1716186405.6606860161
