TAX,ADC,TS
28,11902,1716195530.4317336082
11 28,12839 12071,1716195530.4747614861
11 28,10808 11911,1716195530.5177652836
11 28,10027 11418,1716195530.5607900620
11 19 28,10152 13373 11548,1716195530.6038076878
11 19 28,9932 11910 11417,1716195530.6467792988
11 19 28,9589 10369 11443,1716195530.6897642612
11 19 28,9343  9936 11296,1716195530.7327399254
11 19 28,9222  9746 11190,1716195530.7758326530
11 19 28,9058  9285 10940,1716195530.8187313080
3 11 19 21 28,8037  9277  9472 12682 10967,1716195530.8616716862
3 11 19 21 28,6756  9242  9477 11535 10881,1716195530.9046587944
3 11 19 21 28,6161  9119  9483 11059 10858,1716195530.9476928711
3 11 19 20 21 28,5813  9034  9154 15439 10641 10653,1716195530.9907281399
3 11 19 20 21 26 27 28 29,5938  9288  9517 14154 10777 13304 13085 10805 12438,1716195531.0337193012
3 11 19 20 21 26 27 28 29 44,5831  9233  8951 12878 10756  9541 13116 10771 11959 13013,1716195531.0767533779
3 11 19 20 21 26 27 28 29 44,5614  9148  6903 12353 10641  9080 12837 10703 11293 12640,1716195531.1195387840
3 11 18 19 20 21 26 27 28 29 44,5475  9137 11441  6351 12095 10517  9006 12607 10637 10830 12367,1716195531.1625099182
3 10 11 18 19 20 21 26 27 28 29 44,5071 13346  8815 10724  5023 10494 10345  8615 10053 10489  7604 12668,1716195533.3558123112
3 11 18 19 20 21 26 27 28 29,5167  8847 14399  5244 10977 10324  8891 12488 10667 10622,1716195533.3987820148
3 11 19 20 21 27 28 29,5148  8685  6042 11533 10573 12334 10282 11007,1716195533.4416739941
3 11 19 20 21 26 27 28 29,5259  8854  8834 12192 10760 15439 12407 10349 12210,1716195533.4847412109
3 11 19 20 21 27 28,5282  8772  9446 12984 10636 12429 10447,1716195533.5277819633
3 11 19 20 21 28,5943  8955  9652 14479 10953 10554,1716195533.5707666874
3 11 19 21 28,8693  8981  9492 11189 10646,1716195533.6136212349
11 19 28,8737  9391 10579,1716195533.6567833424
11 19 28,8880  9658 10880,1716195533.6997025013
11 19 28,8991 16020 11137,1716195533.7427186966
11 28,9323 11416,1716195533.7857110500
11 28,10313 12426,1716195533.8287320137
