TAX,ADC,TS
11,9909,1716178759.1797451973
11,9528,1716178759.2226886749
11,9348,1716178759.2656779289
11,9128,1716178759.3086962700
11 19 21 29,9744 12141 14942 12222,1716178759.3517155647
11 19 21 29,9654 10756 13669 12038,1716178759.3947005272
11 19 21 29,9654 10218 12644 11820,1716178759.4377450943
11 19 21 28 29,9524  9916 11858 13242 11747,1716178759.4806056023
11 19 21 28 29,9443  9857 11484 12731 11525,1716178759.5236930847
11 19 21 28 29,9392  9756 11316 12426 11438,1716178759.5667684078
11 19 21 28 29,9263  9618 10907 12101 11156,1716178759.6096675396
3 11 19 21 28 29,9911  9313  9374 10799 11737 10937,1716178759.6525423527
3 11 19 21 28 29,7089  9384  9316 10708 11750 10703,1716178759.6956932545
3 11 19 21 28 29,6634  9205  8845 10296 11476 10739,1716178759.7387204170
3 11 19 20 21 27 28 29 44,6625  9285  7536 14378 10271 13002 11293 10598 14051,1716178759.7816596031
3 11 19 20 21 27 28 29 44,6561  9219  7306 13878 10420 12857 11329 10704 13691,1716178759.8245069981
3 11 19 20 21 27 28 29 44,6078  9183  6927 12755 10324 12728 11077 10585 13149,1716178759.8677158356
3 11 15 19 20 21 27 28 29 44,5992  9121 15123  6107 12507 10197 12625 11056 10582 12957,1716178759.9107353687
3 11 15 19 20 21 27 28 29 44,5914  9076 14519  5844 12247 10128 12568 10917 10552 12412,1716178759.9537537098
3 11 15 19 20 21 27 28 29 36 44 45,5805  8984 13698  5204  9892 10350 12596 10989 10419 15783 12749 13799,1716178759.9967331886
3 11 15 19 20 21 27 28 29 36 44 45,5688  8959 13342  4935  9273 10258 12549 11033 10477 14456 12616 11884,1716178760.0397312641
3 11 15 19 20 21 27 28 29 36 44 45,5464  8826 13830  4671  8561 10070 12407 10868 10060 12931 12491 11626,1716178761.8026804924
3 11 15 19 20 21 27 28 29 44 45,5771  8996 13609  5548  9117 10222 12525 11128 10225 12523 11965,1716178761.8456511497
3 11 15 19 20 21 27 28 29 44 45,5867  9031 15352  6567 12171 10229 12519 11283 10296 12765 11759,1716178761.8885734081
3 11 19 20 21 27 28 29 44 45,6103  9144  7623 12712 10367 12835 11223 10494 12622 13095,1716178761.9317443371
3 11 19 20 21 27 28 29 45,6696  9153  9014 13238 10391 12966 11344 10416 12109,1716178761.9746353626
3 11 19 20 21 28 29 45,15364  9089  9717 13728 10522 11546 10583 13529,1716178762.0176672935
11 19 20 21 28 29,9106  9724 16074 10591 11482 10836,1716178762.0604953766
11 19 21 28 29,9070  9700 10763 11659 10715,1716178762.1036267281
11 19 21 28 29,9122  9597 10680 11864 10746,1716178762.1465880871
11 19 21 28 29,9111  9682 10644 12146 10810,1716178762.1895775795
11 19 21 28 29,9267  9769 10909 12593 11156,1716178762.2325568199
11 19 21 28 29,9506 10090 11085 12693 11275,1716178762.2756004333
11 28 29,9211 12334 11642,1716178762.3186097145
11 28 29,9570 12198 11763,1716178762.3615708351
11 28,10131 11837,1716178762.4045736790
28,11597,1716178762.4475536346
28,13673,1716178762.4905283451
