TAX,ADC,TS
11,9503,1716186560.3064229488
11,9387,1716186560.3494234085
11,9402,1716186560.3922576904
11,9244,1716186560.4354293346
11 28,9621 11499,1716186560.4783797264
11 19 28,9485 11687 11166,1716186560.5213487148
11 19 28,9246 10652 10946,1716186560.5642924309
11 19 28,9111 10316 10832,1716186560.6074035168
11 19 28,8835  9859 10819,1716186560.6504161358
11 19 20 27 28,8749  9770 15789 14043 11026,1716186560.6934297085
11 19 20 21 27 28,8765  9860 13535 11208 13043 11030,1716186560.7363286018
11 19 20 21 27 28 29,8711  9777 12380 11207 12687 11307 12149,1716186560.7794365883
2 11 19 20 21 27 28 29,14655  8791  9068 12166 11012 12548 11075 11609,1716186560.8223998547
2 11 19 20 21 27 28 29 44,14619  8706  8676 12087 10743 12391 10881 11299 14091,1716186560.8655140400
2  3 10 11 19 20 21 27 28 29 44,14596 11028 14378  8926  7844 12026 10636 12359 10816 11168 12783,1716186560.9083802700
2  3 10 11 19 20 21 27 28 29 44,14580  8317 13378  8855  7074 11880 10468 12243 10767 10912 12913,1716186560.9514701366
2  3 10 11 19 20 21 26 27 28 29 44,14182  8009 13386  8987  6296 11374 10532 10830 12298 10707 10834 12353,1716186560.9945175648
3 10 11 18 19 20 21 26 27 28 29 34 36 44,4831 8027 7396 7433 3761 7704 9711 7921 6748 8499 7736 8751 8805 5019,1716186562.9725577831
3 10 11 19 20 21 27 28 29 36,7335 12905  8515  4645 10404 10100 12091 10438 10629 15981,1716186563.1445257664
3 10 11 19 20 21 27 28 29 36,7394 13002  8547  4916 10426 10352 12126 10364 10727 16291,1716186563.1874954700
3 10 11 19 20 21 27 28 29,10661 13482  8693  6457 10916 10408 12338 10527 10999,1716186563.2303926945
11 19 20 21 27 28,8567  8579 11436 10532 12286 10521,1716186563.2733886242
11 19 20 21 27 28,8639  9207 12857 10731 12426 10823,1716186563.3163259029
11 19 20 21 28,8636  9421 14647 10983 10605,1716186563.3593711853
11 19 28,8649  9289 10987,1716186563.4023461342
11 19 28,9100 10687 11650,1716186563.4453246593
11,8643,1716186563.4883155823
11,9161,1716186563.5313138962
11,9839,1716186563.5743446350
