TAX,ADC,TS
11 28,9633 13627,1716190789.6623365879
11 28,9505 13158,1716190789.7053425312
11 28,9148 16123,1716190789.7482879162
11 20,9069 15200,1716190789.7913217545
11 19 20,9285 12988 13447,1716190789.8342719078
11 19 20 28,9199 11019 13137 13025,1716190789.8772993088
11 19 20 28 29,9205 10495 12427 12891 12513,1716190789.9202940464
3 11 19 20 28 29,10519  9168 10021 12461 12229 12279,1716190789.9633100033
3 11 19 20 28 29,8432  9131  9869 12011 11848 12101,1716190790.0063028336
3 11 19 20 28 29,8043  9180  9802 12009 11606 11967,1716190790.0493097305
3 11 19 20 21 27 28 29,6219  9197  9709 11747 11953 14478 11738 12120,1716190790.0922639370
2  3 11 19 20 21 27 28 29 44,15220  6107  9122  9431 11518 11441 12937 11389 12075 14465,1716190790.1355280876
2  3 11 19 20 21 27 28 29 44,15225  5917  9069  9191 11091 11028 12732 11487 11681 13879,1716190790.1785399914
2  3 11 18 19 20 21 26 27 28 29 44,13767  6024  9280 11515  7746  9661 11076 11541 12835 11513 11533 12935,1716190790.2214603424
2  3 11 18 19 20 21 26 27 28 29 44,13931  5861  9215 11165  6732  9755 10663 11260 12595 11261 11141 12865,1716190790.2644307613
2  3 11 18 19 20 21 26 27 28 29 44,13327  5677  9247 10906  6324  9390 10586 10883  9591 11375 10883 12956,1716190790.3075125217
3 11 18 19 20 21 26 27 28 29 36 44,4030  8791  7902  4583  7875 10150 10575  8933 10442 10246 13355 13042,1716190792.1991775036
3 11 18 19 20 21 26 27 28 29 36,4210  8867 10676  4862  7853 10209 11673  8980 10527 10389 13665,1716190792.2421712875
3 11 18 19 20 21 27 28 29,5040  8790 10643  4820  7855 10309  8895 10411 10559,1716190792.2851665020
3 11 18 19 20 21 27 28 29,5332  8890 11110  5927  9241 10673  8907 10968 11003,1716190792.3281736374
3 11 19 20 21 27 28 29,5661  9026  6810 10674 10937  9067 11098 11133,1716190792.3711557388
3 11 19 20 21 27 28 29,5860  9129  9305 11206 11395  9766 11437 11528,1716190792.4142212868
2  3 11 19 20 27 28 29,15984  7836  9081  9673 11676 11837 11703 11733,1716190792.4571602345
2  3 11 19 20 27 28 29,12745  8366  9201  9987 12012 11899 11818 11904,1716190792.5001611710
2 11 19 20 27 28 29,15379  9308  9805 12677 12049 11910 14196,1716190792.5431504250
11 19 20 28,9367 10009 14605 11746,1716190792.5861318111
11 19 28,9604 10462 11753,1716190792.6291298866
11 19 28,9657 10745 11788,1716190792.6721746922
11 19 28,10106 10595 11977,1716190792.7150938511
11 28,9874 11859,1716190792.7681040764
