TAX,ADC,TS
29,12500,1716193043.5483078957
29,12215,1716193043.5912196636
29,11663,1716193043.6342415810
29,11577,1716193043.6771786213
29,11244,1716193043.7202036381
29,10929,1716193043.7631630898
29,10917,1716193043.8062677383
21 29,11571 11135,1716193043.8492901325
21 29,11143 11139,1716193043.8921661377
21 29,11161 11107,1716193043.9352319241
21 29,11108 10977,1716193043.9780433178
21 29,10665 10822,1716193044.0212757587
21 29,10424 10713,1716193044.0642416477
21 29 42,10427 10628 12695,1716193044.1072084904
21 29 42,10592 10651 12213,1716193044.1503140926
21 29 42,10294 10408 11954,1716193044.1932220459
21 29 42,10195 10403 11834,1716193044.2362291813
21 29 42,10100 10258 11531,1716193044.2791564465
1 21 29 42,15720 10039  7365 11548,1716193044.3222286701
1 21 29 42,15288  9959  5734 11747,1716193044.3652360439
1 21 29 42,15020  9842  5539 11606,1716193044.4081158638
1 21 29 42,14687  9819  5172 11599,1716193044.4512341022
1 21 29 42,14790  9878  5176 11711,1716193044.4942586422
1 19 21 29 42,14772 12841  9983  5162 11802,1716193044.5372591019
1 19 21 29 37 42,14481 12439  9918  5040 16361 11913,1716193044.5801503658
1 19 21 29 37 42,14521 13382  9928  5062 12907 11959,1716193044.6232404709
1 19 21 29 37 42,14386 12090  9988  5046 12686 12026,1716193044.6662983894
1 19 21 27 29 37 42,14193  9762 10058 13628  4978 12780 12080,1716193044.7092366219
1 19 21 27 29 37 42 50,14171  9431 10011 12334  4834 12497 12474 10324,1716193044.7522969246
1 19 21 27 28 29 37 42 44 50,14094  9423  9917 12504 13975  4798 12523 13007 13970 10366,1716193044.7951958179
1 19 21 27 28 29 37 38 41 42 44 50,10435  9387  9947 12421 11655  4503 12695 14297 14406 13310 12886 10341,1716193044.8382380009
1 19 21 27 28 29 37 38 41 42 44 50,8421  9416  9994 12309 11540  4018 12957 13735 16223 14088 12430  9865,1716193044.8812525272
1 19 21 27 28 29 37 38 41 42 44 50,6911  9383  9929 12139 11135  3903 12460 13845 15667 14024 12343  9777,1716193044.9242761135
1 11 19 21 27 28 29 37 38 41 42 50,6462 12539  9196  7944  8382 10730  3675 12512 10568 13751 12369 10386,1716193046.9021818638
1 19 21 27 28 29 37 38 41 42,10163  9163  7901  8404 11070  3687 12621 13075 13155 12355,1716193046.9451937675
1 19 21 27 28 29 37 41 42,13679  9364  7983  8535 11301  3782 13105 13343 12302,1716193046.9882223606
1 19 21 27 28 29 37 42,13537  9434  7983  8516 11352  3777 13098 12081,1716193047.0311806202
1 19 21 27 28 29 37 42,13542  9487  8090  8512 11390  4101 12734 12057,1716193047.0741860867
1 19 21 27 29 37 42,13576  9491  8145 10688  4379 12095 12025,1716193047.1171627045
1 19 21 27 29 37 42,13527  9603  9671 12578  4730 12610 12033,1716193047.1600983143
1 19 21 27 29 37 42,13688  9608  9806 16072  4808 13055 11881,1716193047.2031190395
1 19 21 29 42,13784  9724  9726  4751 11708,1716193047.2461841106
1 21 29 42,13913  9839  4900 11950,1716193047.2891578674
1 21 29 42,14216  9882  5197 12123,1716193047.3321309090
1 21 29 42,14577  9847  5288 12135,1716193047.3751378059
1 21 29 42,15562  9902  5569 12280,1716193047.4181261063
21 29 42,9860  7140 12364,1716193047.4611477852
21 29,9912 9880,1716193047.5041463375
21 29,9974 9934,1716193047.5471007824
21 29,10199 10353,1716193047.5901458263
21 29,10165 10397,1716193047.6331324577
21 29,10203 10258,1716193047.6761260033
21 29,11044 10999,1716193047.7190966606
21 29,11368 11165,1716193047.7621009350
21 29,11682 11316,1716193047.8051292896
21 29,12257 11968,1716193047.8481247425
29,11293,1716193047.8911802769
29,11621,1716193047.9341757298
