TAX,ADC,TS
28,11375,1716193133.3813612461
28,11309,1716193133.4242231846
28,11404,1716193133.4672644138
28,11175,1716193133.5102605820
28,11181,1716193133.5533494949
28,11073,1716193133.5962333679
28,10921,1716193133.6392791271
28,10814,1716193133.6823344231
28,10839,1716193133.7253832817
28,10912,1716193133.7682793140
21 28,12441 11421,1716193133.8113505840
21 28,12037 11457,1716193133.8544023037
21 28,11706 11245,1716193133.8973641396
21 28 29,11736 11773 13017,1716193133.9402751923
11 21 28 29,13811 11962 12031 12964,1716193133.9832673073
11 21 28 29,12994 11877 12025 12829,1716193134.0264031887
11 21 28 29,11434 11546 12089 12582,1716193134.0694384575
11 21 28 29,10932 11702 11836 12397,1716193134.1124098301
11 21 28 29,10581 11419 11583 12260,1716193134.1553878784
11 21 28 29,9993 10839 11476 11753,1716193134.1983613968
11 21 28 29 44,9571 10432 11374 11257 15026,1716193134.2413883209
11 21 28 29 44,9475 10436 11509 11159 15052,1716193134.2842836380
3 11 21 28 29 44,13809  9488 10323 11371 11133 13994,1716193134.3273730278
3 11 21 28 29 44,6895  9584 10405 11257 11030 13822,1716193134.3704161644
3 11 21 28 29 44,6452  9491 10300 11258 10922 13705,1716193134.4132769108
3 11 21 28 29 44,6311  9401 10275 11039 10857 13889,1716193134.4562618732
3 11 21 28 29 42,6106  9324 10241 11030 10822 16119,1716193134.4992926121
3 11 21 28 29,5753  9213 10090 10650 10714,1716193134.5423555374
3 11 21 28 29 42,5591  9108  9998 10665 10615 12042,1716193134.5853667259
3 11 21 28 29 42,5623  9169 10029 10539 10550 11022,1716193134.6282696724
3 11 21 28 29 42,5545  9156 10041 10502 10312 10628,1716193134.6714134216
3 11 21 28 29 42,5475  9125 10081 10567 10105 10125,1716193134.7143394947
3 11 21 28 29 42,5363  9122 10133 10614 10131  9897,1716193134.7573409081
3 11 21 28 29 42,5339  9037 10033 10726 10054  9426,1716193134.8003923893
3 11 21 28 29 42,5193  8974  9909 10740 10097  7975,1716193134.8433625698
3 11 21 28 29 36 42,5157  8918  9951 10781  9958 14990  7231,1716193134.8864123821
3 11 21 28 29 36 42,5075  8869  9979 10658  9749 15487  6329,1716193134.9293687344
3 11 21 28 29 36 42,4800  8928  8703 10395  6805 13879  5831,1716193134.9723768234
3 11 19 21 28 29 36 42 45,4296  9001 10863  8493 10047  6815 13708  5432 12173,1716193135.0154452324
3 11 19 21 28 29 36 42 45,3999  8940 10478  8533 10109  6799 13666  5476  8270,1716193135.0583157539
3 11 19 21 28 29 34 35 36 42 45 53,3845  8931 10345  6986 10059  6866 12199 13703  9351  5280  8375 15874,1716193135.1013667583
2  3 11 19 20 21 28 29 34 35 36 42,15199  2943  8613  8939 13874  4389  8511  5512 11789  9451  6526  8215,1716193137.1653409004
2  3 11 19 21 28 29 34 35 36 42,15763  2963  8734  9535  4595  8854  5591 12476  9446  7559  8753,1716193137.2084124088
3 11 19 21 28 29 35 36 42,3074 8697 9578 5179 9966 6373 9372 9898 9904,1716193137.2513704300
2  3 11 19 21 28 29 35 36 42,15900  3177  8662  9794  6108  9659  6424 10367 10321  9746,1716193137.2944157124
2  3 11 21 28 29 35 36 42,15835  3204  8580  6726 10467  6445 10052 10326  9987,1716193137.3373847008
2  3 11 21 28 29 35 42,15954  3819  8639  7442 10425  9231 13147 10625,1716193137.3802828789
3 11 21 28 29 42,4048  8667  7457 10363  9203 14287,1716193137.4233748913
3 11 21 28 29,4095  8733  8372 10412  9498,1716193137.4664294720
3 11 21 28 29,4236  8825  9689 10381  9655,1716193137.5092940331
3 11 21 28 29,5014  8833  9854 10310  9525,1716193137.5523502827
3 11 21 28 29,5110  8916  9794 10355  9654,1716193137.5953416824
3 11 21 28 29,5215  8951  9789 10230  9759,1716193137.6383807659
3 11 21 28 29,5402  9221  9777 10284 10106,1716193137.6813316345
3 11 21 28 29,5755  9713  9948 10469 10279,1716193137.7243824005
3 11 21 28 29,6386 10830 10228 10838 10621,1716193137.7673540115
3 11 28 29,7078 10595 11775 10919,1716193137.8103861809
11,10062,1716193137.8532695770
28 44,12125 14496,1716193137.9825551510
28 44,12170 13555,1716193138.0250766277
19 28 44,14046 11980 14688,1716193138.1972975731
28 29,11414 11521,1716193138.2403850555
28,12022,1716193138.2833013535
