TAX,ADC,TS
11,10885,1716183566.4929554462
11,10882,1716183566.5360634327
11,10895,1716183566.5791199207
11,10276,1716183566.6221668720
11,9841,1716183566.6650488377
11,9514,1716183566.7080996037
11 28,9823 12098,1716183566.7511150837
11 19 28,9393 11053 11410,1716183566.7939231396
11 19 28,9334 10739 11208,1716183566.8368713856
3 11 19 28,8982  9597 10429 11178,1716183566.8799164295
3 11 19 28,8329  9265 10021 11046,1716183566.9228589535
3 11 19 20 28 29,8109  9305 10008 14552 11302 12506,1716183566.9658465385
3 11 19 20 27 28 29,8039  9296  9796 14202 15052 11494 12157,1716183567.0088896751
3 11 19 20 27 28 29,6264  9165  8099 13654 12923 11272 11708,1716183567.0519430637
3 11 19 20 21 27 28 29,6133  9176  8254 13050 11705 12797 11359 11628,1716183567.0951447487
3 11 19 20 21 27 28 29,5997  9129  7998 12512 11357 12698 11384 11489,1716183567.1381001472
3 11 19 20 21 27 28 29,5626  9034  6657 11779 11012 12445 11237 11047,1716183567.1810307503
3 11 19 20 21 27 28 29 42,5318  8888  5956 11339 10882 12159 11031 10717 14011,1716183567.2240767479
3 11 19 20 21 26 27 28 29 42 44,5341  8929  5903 11299 10785 11586 12324 11079 10790 12746 13112,1716183567.2670786381
3 11 18 19 20 21 26 27 28 29 42 44,5345  9007 12176  5447 11291 10784 11392 12285 11095 10952 11895 12479,1716183567.3100626469
3 11 18 19 20 21 26 27 28 29 42 44,4816  8947 11211  5103 11071 10546 11135 12482 11138 10677 11337 12383,1716183567.3530714512
3 11 18 19 20 21 26 27 28 29 42 44,4617  8875 10978  4836 10838 10363 10846 12564 10955 10485 10815 12448,1716183567.3960394859
3 11 18 19 20 21 26 27 28 29,4185  7673 10612  4422 10349 10218 11065 11823 10462 10266,1716183569.3736240864
3 11 18 19 20 21 27 28 29,4219  7669 10548  4545 10456 10123 11631 10360 10258,1716183569.4166152477
3 11 19 20 21 27 28 29,4319  8629  4900 10836 10522  9103 10392 10554,1716183569.4596173763
3 11 19 20 21 27 28 29,5331  8741  5528 11253 10654  9351 10695 11060,1716183569.5026028156
3 11 19 20 21 27 28 29,5523  8792  6771 11677 10977 11014 10688 11239,1716183569.5456094742
3 11 19 20 21 27 28 29,5950  9105  8193 12443 11353 10248 11204 11965,1716183569.5886776447
3 11 19 20 21 27 28,7849  9062  9409 13686 11556 16119 11121,1716183569.6315925121
3 11 19 28,7952  8958  9494 10942,1716183569.6745758057
3 11 19 28,9467  9247  9883 11494,1716183569.7175605297
11,8849,1716183569.7605412006
11,9556,1716183569.8035395145
11,10094,1716183569.8465139866
11,10381,1716183569.8895239830
11,14443,1716183569.9496252537
