TAX,ADC,TS
11,11569,1716192675.0423007011
11,9812,1716192675.0854082108
11,9592,1716192675.1284935474
11,9517,1716192675.1712973118
11,9379,1716192675.2143085003
11 19,9481 11272,1716192675.2573328018
11 19,9342 11478,1716192675.3003034592
11 19,9218 11003,1716192675.3433344364
11 19,9124 10644,1716192675.3864533901
11 19 29,9229 10867 12399,1716192675.4294164181
11 19 20 29,9173 10773 15073 11826,1716192675.4723937511
11 19 20 29,9164 10608 14345 11134,1716192675.5153346062
11 19 20 28 29,9151  8499 13886 13490 10961,1716192675.5583219528
11 19 20 28 29,9063  7949 13668 12406 10676,1716192675.6013319492
3 11 19 20 28 29,6559  9174  7857 13309 12117 10623,1716192675.6442792416
3 11 19 20 28 29,5823  9109  7814 12740 11923 10553,1716192675.6873323917
3 11 19 20 27 28 29,5487  9093  7789 12217 15372 11857 10525,1716192675.7303280830
3 11 19 20 27 28 29,5387  8959  7532 11919 15293 11647 10465,1716192675.7733478546
3 11 18 19 20 27 28 29,5379  9076 11224  7186 11686 13120 11594 10586,1716192675.8163621426
3 11 18 19 20 27 28 29,5292  9006 11021  6877 11604 10080 11291 10583,1716192675.8593573570
3 11 18 19 20 27 28 29,5249  9077 10879  6702 11382  9435 11264 10482,1716192675.9023692608
3 11 18 19 20 27 28 29,5170  8928 10688  6258 11052  9060 11103 10479,1716192675.9453706741
3 11 18 19 20 27 28 29,5143  8903  9264  5818 10670  8905 11015 10447,1716192675.9883306026
3 11 18 19 20 27 28 29,5039  8862  9003  5481 10357  8757 11023 10348,1716192676.0313532352
3 11 18 19 20 27 28 29,4900  8842  8820  5281  9965  8689 11152 10286,1716192676.0743525028
3 11 18 19 20 27 28 29,4855  8741  7327  5097  9836  8491 10995 10325,1716192676.1173739433
3 11 18 19 20 27 28 29,4764  8793  6952  4838  9845  8534 11029 10227,1716192676.1603217125
3 11 18 19 20 27 28 29,4740  8722  6573  4649  9703  8351  9474 10301,1716192676.2033383846
3 11 18 19 20 27 28 29,4731  8663  6578  4433  9750  8321  8613 10256,1716192676.2463593483
3 11 18 19 20 21 23 27 28 29,4766  8696  6515  4378  9765 12318 15313  8463  8220 10383,1716192676.2893378735
3 11 18 19 20 21 23 27 28 29,4735  8671  5884  4178  9678 11169 16319  8527  6871  8731,1716192676.3323655128
3 11 18 19 20 21 23 27 28 29,3938  8537  5642  4044  9235 10903 15870  8437  6719  8631,1716192676.3753087521
3 11 18 19 20 21 23 27 28 29,3858  8517  5317  3920  9134 10728 15381  8257  6474  8667,1716192676.4183404446
3 11 18 19 20 21 23 26 27 28 29,3802  8618  4830  3867  7315 10574 15583 12258  8443  5471  8572,1716192676.4613277912
3 11 18 19 20 21 23 26 27 28 29,3839  8200  4553  3767  6850 10489 13902 10882  8197  4353  6427,1716192676.5043618679
3 11 18 19 20 21 23 26 27 28 29,3772  7135  4341  3626  6649 10447 15431 10641  8226  3975  5411,1716192676.5473237038
3 11 18 19 20 21 23 26 27 28 29,3746  7029  4146  3524  7024 10143 13599 10545  6531  3735  5035,1716192676.5903241634
3 11 18 19 20 21 23 26 27 28 29 36,3651  6751  3639  3204  5442  9613 12661 10408  6330  3186  4572 13515,1716192678.2673165798
3 11 18 19 20 21 23 26 27 28 29,3660  6761  3903  3235  5670  9755 12610 10502  6271  3232  4967,1716192678.3103268147
3 11 18 19 20 21 23 26 27 28 29,3708  6814  5132  3394  6436  9830 12660 11567  7403  3557  8202,1716192678.3533287048
3 11 18 19 20 21 23 26 27 28 29,3774  7562  5068  3409  6408  9905 12647 13435  7513  3697  8253,1716192678.3963491917
3 11 18 19 20 21 23 27 28 29,3739  7530  5261  3500  6691 10028 12654  7532  4372  8415,1716192678.4393234253
3 11 18 19 20 21 23 27 28 29,4025  8452  5736  3657  7986 10272 12794  7672  5086  8490,1716192678.4823098183
3 11 18 19 20 21 23 27 28 29,4671  8375  6377  3771  9050 10251 12833  7807  6148  8529,1716192678.5253126621
3 11 18 19 20 21 23 27 28 29,4645  8406  6362  3883  9250 10935 13178  7916  6532  8975,1716192678.5682141781
3 11 18 19 20 23 27 28 29,4634  8462  6682  4136  9353 13413  8006  7733  9991,1716192678.6114506721
3 11 18 19 20 23 27 28 29,4780  8529  8638  4551  9573 13320  8175  9481 10250,1716192678.6544759274
3 11 18 19 20 23 27 28 29,4820  8570  8712  4773  9543 13386  8213 10493 10270,1716192678.6975014210
3 11 18 19 20 27 28 29,4824  8677  8956  4943  9952  8427 10659 10280,1716192678.7403337955
3 11 18 19 20 27 28 29,4991  8717 10542  5210 10218  8499 10846 10465,1716192678.7834546566
3 11 18 19 20 27 28 29,5159  8795 10727  5656 10391  8785 11027 10561,1716192678.8264780045
3 11 18 19 20 27 28 29,5327  8843 13008  6154 10739  8919 11535 10883,1716192678.8695049286
3 11 19 20 27 28 29,5493  8840  6675 11129 10657 11508 10945,1716192678.9125125408
11 19 20 27 28 29,8780  7641 11565 10761 11610 11144,1716192678.9554562569
11 19 20 27 28 29,8870  7750 11686 10870 11800 11185,1716192678.9984891415
11 19 20 27 28 29,8988  8028 12345 11333 11611 11679,1716192679.0414583683
11 19 20 27 28 29,9135  8294 13870 13508 11821 11775,1716192679.0843563080
11 19 20 27 28 29,9211  9909 14646 15279 11926 12242,1716192679.1274807453
11 19,8876 9311,1716192679.1704657078
11 19,9137 9530,1716192679.2134804726
11 19,9193 9777,1716192679.2565071583
11 19,9282 10294,1716192679.2994577885
11,9132,1716192679.3424732685
11,9532,1716192679.3854372501
11,11460,1716192679.4714565277
11,13175,1716192679.5144524574
