nodes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1716191043.9808018,0,0,0,0,0,0,0,0,0,0,10042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.02376,0,0,0,0,0,0,0,0,0,0,10043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.0668015,0,0,0,0,0,0,0,0,0,0,9270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.1098552,0,0,0,0,0,0,0,0,0,0,9080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.1527865,0,0,0,0,0,0,0,0,0,0,9130,0,0,0,0,0,0,0,10814,0,0,0,0,0,0,0,0,11080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.1957176,0,0,0,0,0,0,0,0,0,0,9124,0,0,0,0,0,0,0,10461,0,0,0,0,0,0,0,0,10975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.238801,0,0,0,0,0,0,0,0,0,0,9228,0,0,0,0,0,0,0,10344,14226,13160,0,0,0,0,0,13209,11529,12630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.2817488,0,0,0,0,0,0,0,0,0,0,9128,0,0,0,0,0,0,0,10056,12934,11431,0,0,0,0,0,11712,11375,12103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.3247852,0,0,0,0,0,0,0,0,0,0,8983,0,0,0,0,0,0,0,9988,12665,11252,0,0,0,0,0,11485,11274,11874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.3678036,0,0,0,0,0,0,0,0,0,0,8889,0,0,0,0,0,0,0,9809,12246,10951,0,0,0,0,0,9639,11479,11341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.4108214,0,0,8649,0,0,0,0,0,0,0,9013,0,0,0,0,0,0,0,9671,11553,10966,0,0,0,0,0,9223,11351,11175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.4537628,0,0,6301,0,0,0,0,0,0,0,8918,0,0,0,0,0,0,0,9432,11476,10880,0,0,0,0,0,8875,11075,11039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.496791,0,0,5770,0,0,0,0,0,0,0,8890,0,0,0,0,0,0,0,8299,11249,10762,0,0,0,0,0,8590,10987,10834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.5397768,0,0,5656,0,0,0,0,0,0,0,8868,0,0,0,0,0,0,0,6927,11029,10794,0,0,0,0,0,8632,11041,10860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.5828063,0,16296,5599,0,0,0,0,0,0,0,8912,0,0,0,0,0,0,11061,5983,10697,10611,0,0,0,0,0,8615,10990,10538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.6257734,0,14393,5586,0,0,0,0,0,0,0,9022,0,0,0,0,0,0,10930,5298,10443,10430,0,0,0,0,9359,8654,10873,10384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.6688457,0,13715,5331,0,0,0,0,0,0,0,8925,0,0,0,0,0,0,10622,4932,10169,10305,0,0,0,0,8871,8275,10648,10148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.711838,0,13801,5195,0,0,0,0,0,0,16032,8895,0,0,0,0,0,0,10398,4801,10074,10243,0,0,0,0,8745,8380,10536,10132,0,0,0,0,13983,0,0,0,0,0,0,0,0,0,7869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.7547698,0,15878,4493,0,0,0,0,0,0,15247,8805,0,0,0,0,0,0,8888,4725,9906,10290,0,0,0,0,8573,8245,9550,10131,0,0,0,0,12041,0,14265,0,0,0,0,0,0,0,6060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.7978551,0,16103,4275,0,0,0,0,0,0,11499,8814,0,0,0,0,0,0,7081,4444,9450,10186,0,0,0,0,8331,7584,8987,9966,0,0,0,0,9115,0,13739,16349,0,0,0,0,10683,0,5356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.8408215,0,0,4143,0,0,0,0,0,0,10652,8859,0,0,0,0,0,0,5890,4175,8502,10264,0,14809,0,0,6476,7288,8177,8485,0,0,0,0,9118,13820,13248,12956,0,0,0,0,10487,0,5335,8558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.8838239,0,15743,4183,0,0,0,0,0,0,10415,8777,0,0,0,0,0,0,5897,4137,8076,10264,0,14371,0,0,6141,7331,7878,7743,0,0,0,0,8919,13629,13189,13119,0,0,0,0,9897,0,4958,8094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.926813,0,15203,4128,0,0,0,0,0,0,8680,7452,0,0,0,0,0,0,4898,4044,7213,10382,0,13681,0,0,5610,7213,5911,7219,0,0,0,0,8997,11569,13043,13097,0,0,0,0,8548,0,4414,7502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716191044.969832,0,14422,4119,0,0,0,0,0,0,7171,6465,0,0,0,0,0,0,4759,3882,6903,10297,0,13135,0,0,5148,7097,5364,6921,0,0,0,0,7932,10365,12985,13237,0,0,0,0,7731,0,4254,7357,0,0,0,0,0,0,0,15223,0,0,0,0,0,0,0,0,0,0,0
1716191045.0128858,0,15011,4150,0,0,0,0,0,0,6599,5462,0,0,0,0,0,0,4369,3754,6727,10146,0,12981,0,0,4883,7008,4639,6859,0,0,0,0,6883,10715,12816,12868,0,0,0,0,6836,0,4270,6417,0,0,0,0,0,0,0,10321,0,0,0,0,0,0,0,0,0,0,0
1716191045.0557966,16118,14759,3993,0,0,0,0,0,0,6310,5038,0,0,0,0,0,0,4038,3642,6911,10238,0,13021,0,0,4473,6871,4296,6854,0,0,0,0,6690,9452,12571,13272,0,0,0,0,5877,0,4062,6373,11420,0,0,0,0,0,0,8464,0,0,0,0,0,0,0,0,0,0,0
