nodes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1716453099.999248,0,0,0,0,0,0,0,0,0,0,14120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716453100.0422192,0,0,0,0,0,0,0,0,0,0,10383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716453100.085144,0,0,0,0,0,0,0,0,0,0,10296,0,0,0,0,0,0,0,11162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716453100.1281002,0,0,0,0,0,0,0,0,0,0,9808,0,0,0,0,0,0,0,8383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716453100.1712358,0,0,0,0,0,0,0,0,0,0,9710,0,0,0,0,0,0,0,8465,0,0,0,0,0,0,12106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716453100.2142878,0,0,0,0,0,0,0,0,0,0,9763,0,0,0,0,0,0,0,7659,0,0,0,0,0,0,12354,0,0,0,0,0,0,0,12863,0,0,0,0,0,0,0,11029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716453100.2572532,0,0,0,0,0,0,0,0,0,0,9842,0,0,0,0,0,0,0,7516,0,0,0,0,0,0,12491,12282,12550,0,0,0,0,0,12973,0,0,0,0,0,0,0,10666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716453100.300207,0,0,9098,0,0,0,0,0,0,0,9815,0,0,0,0,0,0,0,7251,0,0,0,0,0,0,12398,12054,12142,0,0,0,0,0,12933,0,0,0,0,0,0,0,9971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716453100.3432589,0,0,6745,0,0,0,0,0,0,0,9668,0,0,0,0,0,0,0,6688,0,0,0,0,0,0,12066,11869,12048,0,0,0,0,0,12471,0,0,0,0,0,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716453100.386208,0,0,6453,0,0,0,0,0,0,0,9543,0,0,0,0,0,0,0,6466,0,0,0,0,0,0,12104,10078,11681,0,0,0,0,0,12407,0,0,0,0,0,0,0,8991,0,14041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716453100.4294329,0,0,5990,0,0,0,0,0,0,0,9385,0,0,0,0,0,0,0,5789,0,0,0,0,0,0,11863,9349,11609,0,0,0,0,0,10919,0,0,0,0,0,0,0,8776,0,13622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716453100.4722989,0,0,5834,0,0,0,0,0,0,0,9227,0,0,0,0,0,0,0,5417,0,0,0,0,0,0,11834,8872,11682,0,0,0,0,0,10354,0,0,0,0,0,0,0,8475,0,13444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716453100.5154533,0,0,5627,0,0,0,0,0,0,0,9206,0,0,0,0,0,0,0,5084,0,0,0,0,0,0,11738,8709,11746,0,0,0,0,0,9580,0,0,0,0,0,0,0,6774,0,13384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716453100.5585132,0,0,5487,0,0,0,0,0,0,0,7629,0,0,0,0,0,0,0,5055,12316,0,0,0,0,0,11592,8724,11329,0,0,0,0,0,6053,0,16135,0,0,0,0,0,5727,0,14731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
