nodes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1716452901.7992525,0,0,0,0,0,0,0,0,0,0,10113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452901.842119,0,0,0,0,0,0,0,0,0,0,10085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452901.8854115,0,0,0,0,0,0,0,0,0,0,9917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452901.9284627,0,0,0,0,0,0,0,0,0,0,9442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452901.971529,0,0,0,0,0,0,0,0,0,0,9838,0,0,0,0,0,0,0,12284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452902.0145907,0,0,0,0,0,0,0,0,0,0,9422,0,0,0,0,0,0,0,11164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452902.05743,0,0,0,0,0,0,0,0,0,0,9192,0,0,0,0,0,0,0,10694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452902.1003377,0,0,0,0,0,0,0,0,0,0,9593,0,0,0,0,0,0,0,11076,0,0,0,0,0,0,11826,0,12502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452902.1435523,0,0,0,0,0,0,0,0,0,0,9545,0,0,0,0,0,0,0,9430,0,0,0,0,0,0,11546,14983,12173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452902.1866188,0,0,0,0,0,0,0,0,0,0,9525,0,0,0,0,0,0,0,8727,0,0,0,0,0,0,11408,14669,11992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452902.2294884,0,0,0,0,0,0,0,0,0,0,9022,0,0,0,0,0,0,0,8264,0,0,0,0,0,0,10986,14689,11673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452902.2725015,0,0,0,0,0,0,0,0,0,0,8038,0,0,0,0,0,0,0,8198,0,0,0,0,0,0,11120,14797,11678,0,0,0,0,0,0,0,0,0,0,0,0,0,14297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452902.3155096,0,0,15221,0,0,0,0,0,0,0,6488,0,0,0,0,0,0,0,7999,0,0,0,0,0,0,10822,11116,11411,0,0,0,0,0,0,0,0,0,0,0,0,0,10509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452902.3584328,0,0,8851,0,0,0,0,0,0,0,5675,0,0,0,0,0,0,0,6710,0,0,0,0,0,0,11048,8762,11326,0,0,0,0,0,13837,0,0,0,0,0,0,0,10203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452902.4014916,0,0,6159,0,0,0,0,0,0,0,5099,0,0,0,0,0,0,0,6561,0,0,0,0,0,0,10712,8505,11263,0,0,0,0,0,13799,0,0,0,0,0,0,0,10047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452902.444603,0,0,5957,0,0,0,0,0,0,0,4555,0,0,0,0,0,0,0,6127,15767,0,0,0,0,0,10708,8408,11429,0,0,0,0,0,12951,0,0,0,0,0,0,0,9878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452902.487534,0,0,5745,0,0,0,0,0,0,0,4339,0,0,0,0,0,0,0,5667,15432,0,0,0,0,0,10536,8373,11457,0,0,0,0,0,10237,0,0,0,0,0,0,0,9685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
