nodes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1716186444.4776993,0,0,0,0,0,0,0,0,0,0,10114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186444.5205,0,0,0,0,0,0,0,0,0,0,10057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186444.5636854,0,0,0,0,0,0,0,0,0,0,10103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186444.6067123,0,0,0,0,0,0,0,0,0,0,9663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186444.6497319,0,0,0,0,0,0,0,0,0,0,9331,0,0,0,0,0,0,0,11662,0,0,0,0,0,0,0,0,11188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186444.6926794,0,0,0,0,0,0,0,0,0,0,9103,0,0,0,0,0,0,0,9846,0,0,0,0,0,0,0,0,10948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186444.73568,0,16154,0,0,0,0,0,0,0,0,8993,0,0,0,0,0,0,0,9787,0,0,0,0,0,0,0,0,11092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186444.7787101,0,16319,0,0,0,0,0,0,0,0,8798,0,0,0,0,0,0,0,9660,15271,0,0,0,0,0,0,0,10804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186444.8217041,0,0,7999,0,0,0,0,0,0,0,8857,0,0,0,0,0,0,0,9375,13816,0,0,0,0,0,0,0,10897,11775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186444.864802,0,0,7717,0,0,0,0,0,0,0,8889,0,0,0,0,0,0,0,8077,12538,0,0,0,0,0,0,12803,11047,11419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186444.907707,0,0,6152,0,0,0,0,0,0,0,8922,0,0,0,0,0,0,0,6830,12648,14883,0,0,0,0,0,12633,11188,11393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186444.9506934,0,0,5700,0,0,0,0,0,0,0,8805,0,0,0,0,0,0,0,6299,12450,11230,0,0,0,0,0,12464,11077,11166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186444.9937367,0,0,5261,0,0,0,0,0,0,0,8658,0,0,0,0,0,0,0,5406,11685,10636,0,0,0,0,0,12071,10687,10714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186445.0366483,0,0,5177,0,0,0,0,0,0,0,8817,0,0,0,0,0,0,0,5223,11901,10367,0,0,0,0,9535,12131,10692,10687,0,0,0,0,0,0,15757,0,0,0,0,0,0,0,12470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186445.0798175,0,0,5174,0,0,0,0,0,0,0,8756,0,0,0,0,0,0,0,5062,11035,10392,0,0,0,0,9135,12224,10809,10493,0,0,0,0,11752,0,15015,0,0,0,0,0,0,0,11927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186445.1226773,0,0,5008,0,0,0,0,0,0,0,8690,0,0,0,0,0,0,0,4795,11330,10530,0,0,0,0,8963,12155,10602,10296,0,0,0,0,11602,0,12544,0,0,0,0,0,0,0,8240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186445.1657977,0,0,4093,0,0,0,0,0,0,0,8733,0,0,0,0,0,0,0,4589,11049,10403,0,0,0,0,8748,12283,10561,10244,0,0,0,0,11381,0,12205,0,0,0,0,0,0,0,6994,7375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186445.2086728,0,0,4039,0,0,0,0,0,0,13160,8692,0,0,0,0,0,0,11092,4362,10572,10378,0,0,0,0,8612,12328,9898,10197,0,0,0,0,11439,0,13779,0,0,0,0,0,12630,0,6290,6979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186445.2518065,0,0,4006,0,0,0,0,0,0,12438,8683,0,0,0,0,0,0,10757,4318,10424,10263,0,0,0,0,8611,12267,9110,10212,0,0,0,0,11465,15928,13217,0,0,0,0,0,12145,0,5486,6585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716186445.2948072,0,16381,3935,0,0,0,0,0,0,10448,8663,0,0,0,0,0,0,10470,4165,10224,10034,0,0,0,0,8228,12436,8475,7448,0,0,0,0,11313,15700,12631,0,0,0,0,0,11850,0,5355,6881,0,0,0,0,0,0,0,11515,0,0,0,0,0,0,0,0,0,0,0
1716186445.3377848,0,0,3898,0,0,0,0,0,0,9123,8617,0,0,0,0,0,0,10229,4086,10489,9964,0,15623,0,0,8069,12390,7809,7159,0,0,0,0,11242,15800,12212,0,0,0,0,0,7442,0,5002,6591,0,0,0,0,0,0,0,7088,0,0,0,0,0,0,0,0,0,0,0
1716186445.3808095,0,15054,3681,0,0,0,0,0,0,8425,8530,0,0,0,0,0,0,7618,3947,10182,9854,0,14507,0,0,7855,9636,6259,7099,0,0,0,0,10976,15546,11985,16360,0,0,0,0,6610,0,4708,6509,0,0,0,0,0,0,0,6891,0,0,0,0,0,0,0,0,0,0,0
1716186445.423811,0,14527,3702,0,0,0,0,0,0,8187,7589,0,0,0,0,0,0,7427,3917,7776,9886,0,14010,0,0,7838,9486,5209,7290,0,0,0,0,8191,15773,9444,12589,0,0,0,0,5965,0,4509,6471,11153,0,0,0,0,12107,0,6604,0,0,0,0,0,0,0,0,0,0,0
