nodes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1716183315.1047058,0,0,0,0,0,0,0,0,0,0,11375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716183315.147772,0,0,0,0,0,0,0,0,0,0,11341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716183315.1905625,0,0,0,0,0,0,0,0,0,0,11322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716183315.2336805,0,0,0,0,0,0,0,0,0,0,10552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716183315.2765093,0,0,0,0,0,0,0,0,0,0,10420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716183315.3197198,0,0,0,0,0,0,0,0,0,0,10019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716183315.3626988,0,0,0,0,0,0,0,0,0,0,9740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716183315.405729,0,0,0,0,0,0,0,0,0,0,9335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716183315.4487374,0,0,0,0,0,0,0,0,0,0,9065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716183315.4917002,0,0,0,0,0,0,0,0,0,0,8940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
