nodes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1716452331.6014254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452331.644469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452331.6874442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452331.7304988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452331.7734642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12580,0,0,0,0,0,0,0,0,0,0,0,0,0,12923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452331.816467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11995,0,0,0,0,0,0,0,0,0,0,0,0,0,12927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452331.859458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11878,0,0,0,0,0,0,0,0,0,0,0,0,0,10221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452331.9024527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11810,0,0,0,0,0,0,0,0,0,0,0,0,0,10058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452331.94545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11723,0,0,0,0,0,0,0,0,0,0,0,0,0,10037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452331.9884844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11776,0,0,0,0,0,0,0,0,0,0,0,0,0,9947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452332.0314364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11748,0,0,0,0,0,0,0,0,0,0,0,0,0,9931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452332.0743995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11585,0,0,0,0,0,0,0,0,0,0,0,0,0,9851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452332.1174586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11578,0,0,0,0,0,0,0,0,0,0,0,0,0,9835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452332.1605766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11583,0,0,0,0,0,0,0,0,0,0,0,0,0,9611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452332.203505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11514,0,0,0,0,0,0,0,0,0,0,0,0,0,9739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452332.2466161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11506,0,0,0,0,0,0,0,0,0,0,0,0,0,9501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452332.2894692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11461,0,0,0,0,0,0,0,0,0,0,0,0,0,9523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452332.3321753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11356,0,0,0,0,0,0,0,0,0,0,0,0,0,9645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452332.3753493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11294,0,0,0,0,0,0,0,0,0,0,0,0,0,9604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452332.4182603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11355,0,0,0,0,0,0,0,0,0,0,0,0,0,10243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452332.4612296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11159,0,0,0,0,0,0,0,0,0,0,0,0,0,12159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452332.5042298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11065,0,0,0,0,0,0,0,0,0,0,0,0,0,9595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452332.5472894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11138,0,0,0,0,0,0,0,0,0,0,0,0,0,12272,0,0,14342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716452332.5902574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11126,0,0,0,0,0,0,0,0,0,0,0,0,0,12311,0,0,12113,0,0,0,0,0,0,0,15876,0,0,0,0,0,0,0,0,0,0,0
1716452332.633284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11229,0,0,0,0,0,0,0,0,0,0,0,0,0,12373,0,0,12223,0,0,0,0,0,0,0,15583,0,0,0,0,0,0,0,0,0,0,0
1716452332.6761608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11272,0,0,0,0,0,0,0,0,0,0,0,0,0,9791,0,0,12051,0,0,0,0,0,0,0,15310,0,0,0,0,0,0,0,0,0,0,0
1716452332.7193484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11272,0,0,0,0,0,0,0,0,0,0,0,0,0,10097,0,0,12418,0,0,0,0,11090,0,0,10417,0,0,0,0,0,0,0,0,0,0,0
1716452332.762307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11483,0,0,0,0,0,0,0,0,0,0,0,0,0,10004,0,0,12261,0,0,0,0,10961,0,0,11529,0,0,0,0,0,0,0,0,0,0,0
1716452332.8053012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11344,0,0,0,0,0,0,0,0,0,0,0,0,0,10075,0,0,12217,0,0,0,0,10985,0,0,9942,0,0,0,0,0,0,0,0,0,0,0
1716452332.8481672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11338,0,0,0,0,0,0,0,0,0,0,0,0,0,9689,0,0,12130,0,0,0,0,10959,0,0,9618,0,0,0,0,0,0,0,0,0,0,0
1716452332.891283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11482,0,0,0,0,0,0,0,0,0,0,0,0,0,9659,0,0,12064,0,0,0,0,10847,0,0,9353,0,0,0,0,0,0,0,0,0,0,0
1716452332.9343185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11402,0,0,0,0,0,0,0,16327,0,0,0,0,0,9654,0,0,12217,0,0,0,0,10852,0,0,9355,0,0,0,0,0,0,0,0,0,0,0
1716452332.9772315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11333,0,0,0,0,0,0,0,16317,0,0,0,0,0,10001,0,0,12190,0,0,0,0,8473,0,0,9202,0,0,0,0,0,0,0,0,0,0,0
1716452333.0201752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11298,0,0,0,0,0,0,0,16187,0,0,0,0,0,11859,0,0,12177,0,0,0,0,8151,0,0,9236,0,0,0,0,0,0,0,0,0,0,0
1716452333.0632741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11295,0,0,0,0,0,0,0,16150,0,0,0,0,0,12387,0,0,12449,0,0,0,0,8088,0,0,9234,0,0,0,0,0,0,0,0,0,0,0
1716452333.1062815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11321,0,0,0,0,0,0,0,16120,0,0,0,0,0,11965,0,0,12046,0,0,0,0,8050,0,0,9251,0,0,0,0,0,0,0,0,0,0,0
1716452333.1492784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11147,0,0,0,0,0,0,0,16100,0,0,0,0,0,12359,0,0,11838,0,0,0,0,8031,0,0,9232,0,0,0,0,0,0,0,0,0,0,0
1716452333.1921237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11139,0,0,0,0,0,0,0,16069,0,0,0,0,0,12361,0,0,11614,0,0,0,0,8051,0,0,9157,0,0,0,0,0,0,0,0,0,0,0
1716452333.235283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11121,0,0,0,0,0,0,0,16183,0,0,0,0,0,12327,0,0,11547,0,0,0,0,7903,0,0,9165,0,0,0,0,0,0,0,0,0,0,0
1716452333.278266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11056,0,0,0,0,0,0,0,16127,0,0,0,0,0,12250,0,0,11513,0,0,0,0,7846,0,0,9179,0,0,0,0,0,0,0,0,0,0,0
1716452333.3211856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11053,0,0,0,0,0,0,0,15858,0,0,0,0,0,12284,0,0,11621,0,0,0,0,8135,0,0,9288,0,15307,0,0,0,0,0,0,0,0,0
1716452333.3642094,0,0,0,0,0,0,0,0,0,0,12142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11177,0,0,0,0,0,0,0,15847,0,0,0,0,0,12295,0,14692,11707,0,0,0,0,8298,0,0,9328,0,13333,0,0,0,0,0,0,0,0,0
1716452333.4072945,0,0,0,0,0,0,0,0,0,0,11866,0,0,0,0,0,0,0,12578,0,0,0,0,0,0,0,0,11299,0,0,0,0,0,0,0,15943,0,0,0,0,0,12461,0,13917,11729,0,0,0,0,8322,0,0,9008,0,13962,0,0,0,0,0,0,0,0,0
1716452333.4503596,0,0,0,0,0,0,0,0,0,0,11120,0,0,0,0,0,0,0,15863,0,0,0,0,0,0,0,0,11330,0,0,0,0,0,14352,0,16161,0,0,0,0,0,12315,0,13808,11703,0,0,0,0,8232,0,0,8621,0,11582,0,0,0,0,0,0,0,0,0
1716452333.49323,0,0,0,0,0,0,0,0,0,0,10756,0,0,0,0,0,0,0,14423,0,0,0,0,0,0,0,0,11266,0,0,0,0,0,0,0,16107,0,0,0,0,0,12482,0,13475,11779,0,0,0,0,8127,0,0,8639,0,11726,0,0,0,0,0,0,0,0,0
1716452333.5361693,0,0,0,0,0,0,0,0,0,0,10708,0,0,0,0,0,0,0,14501,0,0,0,0,0,0,0,0,11284,0,0,0,0,0,14355,0,16205,0,0,0,0,0,12303,0,13472,11750,0,0,0,0,7987,0,0,8453,0,10897,0,0,0,0,0,0,0,0,0
1716452333.5793662,0,0,0,0,0,0,0,0,0,0,10624,0,0,0,0,0,0,0,16217,0,0,0,0,0,0,0,0,11237,0,0,0,0,0,16076,0,16019,0,0,0,0,0,11708,0,13297,11896,0,0,0,0,7794,0,0,8470,0,10463,0,0,0,0,0,0,0,0,0
1716452333.6223078,0,0,0,0,0,0,0,0,0,0,10274,0,0,0,0,0,0,0,15247,0,0,0,0,0,0,0,0,11187,0,0,0,0,0,0,0,15737,0,0,0,0,0,12223,0,13329,11871,0,0,0,0,7911,0,0,8375,0,10520,0,0,0,0,0,0,0,0,0
1716452333.6653364,0,0,0,0,0,0,0,0,0,0,10393,0,0,0,0,0,0,0,16038,0,0,0,0,0,0,0,0,11416,13137,0,0,0,0,0,0,15326,0,0,0,0,0,12105,0,13312,11766,0,0,0,0,9943,0,0,8354,0,9078,0,0,0,0,0,0,0,0,0
1716452333.7081382,0,0,0,0,0,0,0,0,0,0,9942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11228,13465,0,0,0,0,0,0,15251,0,0,0,0,0,12037,0,13271,11739,0,0,0,0,9972,0,0,8077,0,8723,0,0,0,0,0,0,0,0,0
1716452333.7513204,0,0,0,0,0,0,0,0,0,0,10055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11299,15827,0,0,0,0,13490,0,15197,0,0,0,0,0,12113,0,13212,11648,0,0,0,0,9871,0,0,7924,0,8418,0,0,0,0,0,0,0,0,0
1716452333.7943296,0,0,0,0,0,0,0,0,0,0,9855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11233,15795,0,0,0,0,16188,0,15143,0,0,0,0,0,12045,0,13297,11505,0,0,0,0,8732,0,0,8457,0,7675,0,0,0,0,0,0,0,0,0
1716452333.837306,0,0,0,0,0,0,0,0,0,0,9824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11314,12042,0,0,0,0,0,0,15094,0,0,0,0,0,12065,0,13206,11541,0,0,0,0,9854,0,0,8099,0,7476,0,0,0,0,0,0,0,0,0
1716452333.8802254,0,0,0,0,0,0,0,0,0,0,9692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11275,12080,0,0,0,0,12061,0,15079,0,0,0,0,0,12025,0,13175,11678,0,0,0,0,9696,0,0,7929,0,7250,0,0,0,0,0,0,0,0,0
1716452333.9232996,0,0,0,0,0,0,0,0,0,0,9640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11226,12122,0,0,0,0,12018,0,14965,0,0,0,0,0,12017,0,13030,11665,0,0,0,0,9048,0,0,8323,0,7151,0,0,0,0,0,0,0,0,0
1716452333.966308,0,0,0,0,0,0,0,0,0,0,9619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11257,11919,0,0,0,0,11977,0,14992,0,0,0,0,0,11999,0,13021,11607,0,0,0,0,9651,0,0,7326,15403,7082,0,0,0,0,0,0,0,0,0
1716452334.0092957,0,0,0,0,0,0,0,0,0,0,9492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11243,11615,0,0,0,0,11969,0,14922,0,0,0,0,0,11975,0,13152,11539,0,0,0,0,9724,0,0,6979,0,6806,0,0,0,0,0,0,0,0,0
1716452334.0521243,0,0,10260,0,0,0,0,0,0,0,9595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11239,11613,0,0,0,0,11951,0,14811,0,0,0,0,0,12024,0,13039,11469,0,0,0,0,9792,0,0,6998,0,6742,0,0,0,0,0,0,0,0,0
1716452334.0953197,0,0,8750,0,0,0,0,0,0,0,9539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11135,11655,0,0,0,0,12015,0,14859,0,0,0,0,0,11979,0,13068,11400,0,0,0,0,9741,0,0,6734,0,6518,0,0,0,0,0,0,0,0,0
1716452334.1383429,0,0,8663,0,0,0,0,0,0,0,9528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11114,11555,0,0,0,0,11993,0,14857,0,0,0,0,0,11945,0,13087,11419,0,0,0,0,9607,0,0,6831,0,6469,0,0,0,0,0,0,0,0,0
1716452334.1812708,0,0,8438,0,0,0,0,0,0,0,9510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11095,11535,0,0,0,0,11959,0,14783,0,0,0,0,0,9326,0,13327,11408,0,0,0,0,9597,0,0,6780,0,6280,0,0,0,0,0,0,0,0,0
1716452334.224148,0,0,8356,0,0,0,0,0,0,0,9524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11143,11596,0,0,0,0,11995,0,14753,0,0,0,0,0,9532,0,13197,11407,0,0,0,0,9004,0,0,6418,13247,6378,0,0,0,0,0,0,0,0,0
1716452334.2673135,0,0,8177,0,0,0,0,0,0,0,9454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11132,11440,0,0,0,0,11954,0,14667,0,0,0,0,0,11898,0,13118,11369,0,0,0,0,8115,0,0,6210,13318,6230,0,0,0,0,0,0,0,0,0
1716452334.310234,0,0,8146,0,0,0,0,0,0,0,9415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10991,11182,0,0,0,0,11933,0,14617,0,0,0,0,0,11969,0,13078,11289,0,0,0,0,8051,0,0,5854,13186,6146,0,0,0,0,0,0,0,0,0
1716452334.353292,0,0,8072,0,0,0,0,0,0,0,9353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10971,11130,0,0,0,0,11805,0,14752,0,0,0,0,0,11903,0,12927,11449,0,0,0,0,7993,0,0,5934,13255,6160,0,0,0,0,0,0,0,0,0
1716452334.3961442,0,0,7825,0,0,0,0,0,0,0,9347,0,0,0,0,0,0,0,0,16289,0,0,0,0,0,0,0,10951,11200,0,0,0,0,11805,0,14699,0,0,0,0,0,11948,0,12832,11397,0,0,0,0,7814,0,0,6146,13255,6079,0,0,0,0,0,9188,0,0,0
1716452334.4392898,0,0,7871,0,0,0,0,0,0,0,9315,0,0,0,0,0,0,0,0,16210,0,0,0,0,0,0,0,10971,11355,0,0,0,0,11785,0,14938,0,0,0,0,0,11975,0,12621,9080,0,0,0,0,7755,0,0,6086,13257,5938,0,0,0,0,0,7751,0,0,0
1716452334.4823375,0,0,5761,0,0,0,0,0,0,0,9339,0,0,0,0,0,0,0,0,15703,0,0,0,0,0,0,0,10956,11411,0,0,0,0,11701,0,13416,0,0,0,0,0,11984,0,12644,8999,0,0,0,0,7551,0,0,5918,13187,5634,0,0,0,0,0,7742,0,0,0
1716452334.5253124,0,0,5676,0,0,0,0,0,0,0,9325,0,0,0,0,0,0,0,0,15677,0,0,0,0,0,0,0,10868,11493,0,0,0,0,11755,0,13402,0,0,0,0,0,11970,0,12596,8987,0,0,0,0,7462,0,0,5810,13142,5475,0,0,0,0,0,7597,0,0,0
1716452334.568213,0,0,5490,0,0,0,0,0,0,0,9448,0,0,0,0,0,0,0,0,15171,0,0,0,0,0,0,0,10894,11448,0,0,0,0,11889,0,13490,0,0,0,0,0,9392,0,12704,8961,0,0,0,0,7454,0,0,5637,13078,5203,0,0,0,0,0,7493,0,0,0
1716452334.6112998,0,0,5021,0,0,0,0,0,0,0,9325,0,0,0,0,0,0,0,0,15208,0,0,0,0,0,0,0,10893,8540,0,0,0,0,11815,0,13589,0,0,0,0,0,9308,0,12668,8943,0,0,0,0,7113,0,0,5628,13005,5028,0,0,0,0,0,7480,0,0,0
1716452334.6543005,0,0,4986,0,0,0,0,0,0,0,9269,0,0,0,0,0,0,0,0,14942,0,0,0,0,0,0,0,11078,8371,0,0,0,0,11742,0,13573,0,0,0,0,0,9190,0,11628,8888,0,0,0,0,6297,0,0,5537,13077,4937,0,0,0,0,0,7418,0,0,0
1716452334.6972816,0,0,4987,0,0,0,0,0,0,0,9281,0,0,0,0,0,0,0,0,15039,0,0,0,0,0,0,0,11055,8297,0,0,0,0,11725,0,13826,0,0,0,0,0,8253,0,10543,8883,0,0,0,0,6408,0,0,5375,13001,4764,0,0,0,0,0,7315,0,0,0
1716452334.7401547,0,0,5039,0,0,0,0,0,0,0,9185,0,0,0,0,0,0,0,0,14712,0,0,0,0,0,0,0,10931,8307,0,0,0,0,11644,0,13509,0,0,0,0,0,8146,0,9575,8867,0,0,0,0,6222,0,0,5398,12900,4687,0,0,0,0,0,7327,0,0,0
1716452334.7834437,0,0,4950,0,0,0,0,0,0,0,9160,0,0,0,0,0,0,0,0,14715,0,0,0,0,0,0,0,10959,8329,0,0,0,0,11741,0,13412,0,0,0,0,0,7609,0,9157,8844,0,0,0,0,6175,14550,0,5487,12817,4616,0,0,0,0,0,7293,0,0,0
1716452334.8264177,0,0,4923,0,0,0,0,0,0,13296,9211,0,0,0,0,0,0,0,0,14525,0,0,0,0,0,0,0,11060,8425,0,0,0,0,11835,0,13410,0,0,0,0,0,7728,0,8371,8712,0,0,0,0,7154,11507,0,5461,12733,4568,0,0,0,0,0,7288,0,0,0
1716452334.8694942,0,0,4943,0,0,0,0,0,0,12194,9268,0,0,0,0,0,0,0,0,14552,0,0,0,0,0,0,0,11215,8345,0,0,0,0,11773,0,13279,0,0,0,0,0,6951,0,8222,8732,0,13395,0,0,6947,11312,0,5352,12678,4679,0,0,0,0,0,7324,0,0,0
1716452334.9124262,0,0,4914,0,0,0,0,0,0,10971,9234,0,0,0,0,0,0,0,0,14258,0,0,0,0,0,0,14823,11263,8367,0,0,0,0,11889,14341,13479,0,0,0,0,0,6733,0,8073,8717,0,12997,0,0,6526,11187,0,5212,12765,4444,0,0,0,0,0,7225,0,0,0
1716452334.9554448,0,0,4905,0,0,0,0,0,0,9625,8832,0,0,0,0,0,0,0,0,14351,0,0,0,0,0,14262,13831,11330,8409,0,0,0,0,11871,14396,13470,0,0,0,0,0,6607,0,7527,8770,0,13023,0,0,6265,9170,0,5275,12717,4492,0,0,0,0,0,7252,0,0,0
1716452334.9984593,0,0,4901,0,0,0,0,0,0,9892,9033,0,0,0,0,0,0,0,0,13658,13320,0,0,0,0,12271,12749,9321,8611,0,0,0,0,11834,14353,12719,0,0,0,0,0,6290,0,7326,8199,0,13044,0,0,6166,9211,0,5244,12641,4374,0,0,0,0,0,7216,0,0,0
1716452335.041498,0,0,4918,0,0,0,0,0,0,9484,9131,0,0,0,0,0,0,0,0,13560,12255,0,0,0,0,12225,12703,9259,8491,0,0,0,0,11877,14167,12683,0,0,0,0,0,6010,0,7320,8765,0,12922,0,0,6022,9054,0,5214,12763,4428,0,0,0,0,0,7178,0,0,0
1716452335.0844567,0,0,4915,0,0,0,0,0,0,9394,9151,0,0,0,0,0,0,0,0,13484,11751,0,0,0,0,11912,12666,9214,8492,0,0,0,0,11755,14254,13542,0,0,0,0,0,5557,0,7319,8591,0,12974,0,0,5940,9077,0,5122,12644,4402,0,0,0,0,0,7172,0,0,0
